gene_id	colors
AIPGENE14999	brown
AIPGENE15	blue
AIPGENE150	pink
AIPGENE15001	orange
AIPGENE15003	magenta
AIPGENE15004	blue
AIPGENE15005	purple
AIPGENE15006	tan
AIPGENE15008	lightgreen
AIPGENE15009	black
AIPGENE1501	royalblue
AIPGENE15011	darkorange2
AIPGENE15012	turquoise
AIPGENE15013	grey
AIPGENE15014	magenta
AIPGENE15015	blue
AIPGENE15016	magenta
AIPGENE15017	grey
AIPGENE15018	turquoise
AIPGENE15019	lightyellow
AIPGENE1502	brown
AIPGENE15020	black
AIPGENE15021	grey
AIPGENE15022	turquoise
AIPGENE15024	ivory
AIPGENE15025	grey
AIPGENE15026	blue
AIPGENE15027	red
AIPGENE15028	violet
AIPGENE15029	turquoise
AIPGENE15030	grey60
AIPGENE15033	greenyellow
AIPGENE15036	indianred4
AIPGENE15037	palevioletred2
AIPGENE15038	blue
AIPGENE15039	lightsteelblue1
AIPGENE15040	brown
AIPGENE15042	tan
AIPGENE15043	grey
AIPGENE15044	cyan
AIPGENE15045	grey
AIPGENE15046	darkgreen
AIPGENE15050	grey60
AIPGENE15051	green
AIPGENE15055	red
AIPGENE15056	turquoise
AIPGENE15058	grey
AIPGENE15060	yellow
AIPGENE15061	lightcoral
AIPGENE15062	grey
AIPGENE15063	blue
AIPGENE15064	brown
AIPGENE15065	plum
AIPGENE15066	pink
AIPGENE15067	orangered3
AIPGENE1507	lightpink4
AIPGENE15070	grey
AIPGENE15071	orange
AIPGENE15074	paleturquoise
AIPGENE15075	darkmagenta
AIPGENE15077	maroon
AIPGENE15080	grey
AIPGENE15081	grey
AIPGENE15083	grey
AIPGENE15084	mediumpurple3
AIPGENE15085	red
AIPGENE15086	turquoise
AIPGENE15088	floralwhite
AIPGENE1509	cyan
AIPGENE15090	royalblue
AIPGENE15092	lightcyan
AIPGENE15093	tan
AIPGENE15094	yellow
AIPGENE15096	black
AIPGENE15098	steelblue
AIPGENE15099	turquoise
AIPGENE151	magenta
AIPGENE1510	red
AIPGENE15100	lightyellow
AIPGENE15101	purple
AIPGENE15102	lightcyan
AIPGENE15104	green
AIPGENE15105	darkgrey
AIPGENE15108	blue
AIPGENE15109	grey
AIPGENE1511	brown
AIPGENE15110	thistle
AIPGENE15111	grey60
AIPGENE15112	darkviolet
AIPGENE15113	red
AIPGENE15114	yellow
AIPGENE15115	blue2
AIPGENE15116	red
AIPGENE15117	grey
AIPGENE15118	yellow
AIPGENE15119	maroon
AIPGENE1512	magenta
AIPGENE15120	darkolivegreen
AIPGENE15122	saddlebrown
AIPGENE15123	darkgrey
AIPGENE15124	darkred
AIPGENE1513	black
AIPGENE15132	black
AIPGENE1514	grey
AIPGENE15141	turquoise
AIPGENE15144	blue
AIPGENE15146	orangered4
AIPGENE15147	grey
AIPGENE15148	black
AIPGENE1515	firebrick4
AIPGENE15151	coral1
AIPGENE15152	skyblue
AIPGENE15154	blue
AIPGENE15156	blue
AIPGENE15158	magenta4
AIPGENE1516	black
AIPGENE15161	brown
AIPGENE15163	magenta
AIPGENE15165	brown
AIPGENE15167	blue
AIPGENE15168	grey
AIPGENE15169	blue2
AIPGENE1517	grey
AIPGENE15170	plum2
AIPGENE15172	blue
AIPGENE15174	darkgreen
AIPGENE15175	turquoise
AIPGENE15178	blue
AIPGENE1518	blue
AIPGENE15180	darkmagenta
AIPGENE15181	cyan
AIPGENE15182	skyblue2
AIPGENE15183	royalblue
AIPGENE15186	tan
AIPGENE15188	grey
AIPGENE1519	darkolivegreen
AIPGENE15190	salmon
AIPGENE15192	black
AIPGENE1520	darkturquoise
AIPGENE15200	mediumorchid
AIPGENE15202	yellow
AIPGENE15209	grey
AIPGENE1521	blue
AIPGENE15216	blue
AIPGENE15219	plum3
AIPGENE1522	brown
AIPGENE15222	blue
AIPGENE15224	coral2
AIPGENE15225	green
AIPGENE15226	grey
AIPGENE15229	darkviolet
AIPGENE15231	turquoise
AIPGENE15232	steelblue
AIPGENE15233	blue
AIPGENE15236	honeydew1
AIPGENE15239	blue
AIPGENE15247	lightcyan
AIPGENE15249	grey
AIPGENE1525	lightyellow
AIPGENE15255	pink
AIPGENE15256	pink
AIPGENE1526	blue
AIPGENE15260	yellow
AIPGENE15263	darkturquoise
AIPGENE15264	blue
AIPGENE15265	turquoise
AIPGENE15266	skyblue3
AIPGENE15267	skyblue2
AIPGENE15269	plum2
AIPGENE1527	lightcyan
AIPGENE15270	brown
AIPGENE15272	grey
AIPGENE15273	ivory
AIPGENE15274	lightgreen
AIPGENE15275	blue
AIPGENE15276	blue
AIPGENE1528	blue
AIPGENE15280	yellow
AIPGENE15281	yellow
AIPGENE15284	darkolivegreen
AIPGENE15288	purple
AIPGENE1529	salmon
AIPGENE15290	turquoise
AIPGENE15295	grey
AIPGENE15296	yellow
AIPGENE15298	cyan
AIPGENE15299	yellow
AIPGENE153	pink
AIPGENE1530	salmon
AIPGENE15300	yellow
AIPGENE15301	darkslateblue
AIPGENE15302	grey
AIPGENE15305	turquoise
AIPGENE15306	brown
AIPGENE15307	blue
AIPGENE15309	blue
AIPGENE15310	grey
AIPGENE15315	ivory
AIPGENE15317	brown
AIPGENE15322	ivory
AIPGENE15323	darkolivegreen4
AIPGENE15324	lightpink4
AIPGENE15325	cyan
AIPGENE15326	red
AIPGENE15329	brown
AIPGENE15330	darkred
AIPGENE15331	grey
AIPGENE15332	bisque4
AIPGENE15333	violet
AIPGENE15334	midnightblue
AIPGENE1535	brown
AIPGENE1536	blue
AIPGENE15365	darkred
AIPGENE15366	grey
AIPGENE15368	lightgreen
AIPGENE1537	midnightblue
AIPGENE15370	white
AIPGENE15371	bisque4
AIPGENE15372	coral1
AIPGENE15374	orangered4
AIPGENE15376	turquoise
AIPGENE15378	turquoise
AIPGENE1538	navajowhite1
AIPGENE15381	steelblue
AIPGENE15383	green
AIPGENE15384	brown
AIPGENE15387	grey
AIPGENE15389	green
AIPGENE15392	royalblue
AIPGENE15393	red
AIPGENE15394	skyblue1
AIPGENE15395	greenyellow
AIPGENE15396	turquoise
AIPGENE15399	royalblue
AIPGENE1540	grey
AIPGENE15403	midnightblue
AIPGENE15405	green
AIPGENE15408	lightsteelblue1
AIPGENE15409	grey
AIPGENE1541	blue
AIPGENE15410	lightcyan1
AIPGENE15416	blue
AIPGENE15419	grey
AIPGENE1542	green
AIPGENE15423	salmon
AIPGENE15424	turquoise
AIPGENE15430	magenta
AIPGENE15432	coral2
AIPGENE15433	pink
AIPGENE15435	tan
AIPGENE15436	floralwhite
AIPGENE15437	grey
AIPGENE15438	red
AIPGENE15441	lightcyan
AIPGENE15442	salmon2
AIPGENE15443	darkorange2
AIPGENE15444	royalblue
AIPGENE15446	pink
AIPGENE15447	greenyellow
AIPGENE15448	cyan
AIPGENE15449	darkred
AIPGENE15450	brown
AIPGENE15451	blue
AIPGENE15452	plum1
AIPGENE15453	grey
AIPGENE15454	tan
AIPGENE15455	saddlebrown
AIPGENE15457	tan
AIPGENE15458	mediumpurple2
AIPGENE15459	royalblue
AIPGENE15460	lightyellow
AIPGENE15461	darkgreen
AIPGENE15462	coral2
AIPGENE15463	green
AIPGENE15464	royalblue
AIPGENE15465	mediumorchid
AIPGENE15466	grey
AIPGENE15467	grey
AIPGENE15468	darkgreen
AIPGENE15469	red
AIPGENE1547	darkmagenta
AIPGENE15471	tan
AIPGENE15472	green
AIPGENE15474	grey
AIPGENE15478	darkgreen
AIPGENE15479	salmon4
AIPGENE1548	darkorange2
AIPGENE15480	magenta
AIPGENE15481	saddlebrown
AIPGENE15482	darkgreen
AIPGENE15483	grey
AIPGENE15484	brown
AIPGENE15485	darkorange
AIPGENE15486	black
AIPGENE15487	purple
AIPGENE1549	tan
AIPGENE15491	lightyellow
AIPGENE15492	skyblue2
AIPGENE15494	green
AIPGENE15495	sienna3
AIPGENE15497	grey
AIPGENE15498	turquoise
AIPGENE15499	red
AIPGENE1550	grey
AIPGENE15500	orangered4
AIPGENE15501	saddlebrown
AIPGENE15502	red
AIPGENE15503	saddlebrown
AIPGENE15504	salmon4
AIPGENE15505	red
AIPGENE15507	black
AIPGENE15508	cyan
AIPGENE15509	magenta
AIPGENE15511	grey
AIPGENE15512	grey
AIPGENE15513	grey
AIPGENE15514	skyblue
AIPGENE15515	yellow
AIPGENE15516	brown
AIPGENE15517	magenta
AIPGENE15518	darkturquoise
AIPGENE15519	pink
AIPGENE15520	purple
AIPGENE15521	saddlebrown
AIPGENE15522	pink
AIPGENE15523	yellow
AIPGENE15524	grey60
AIPGENE15526	purple
AIPGENE15527	salmon
AIPGENE15528	darkgrey
AIPGENE15529	blue
AIPGENE1553	brown
AIPGENE15530	grey
AIPGENE15531	darkgreen
AIPGENE15532	purple
AIPGENE15535	yellowgreen
AIPGENE15536	blue2
AIPGENE15544	turquoise
AIPGENE15545	grey
AIPGENE15547	grey
AIPGENE15548	brown
AIPGENE15552	blue
AIPGENE15556	darkgrey
AIPGENE15559	darkseagreen4
AIPGENE15562	yellow
AIPGENE15563	thistle2
AIPGENE15564	darkgreen
AIPGENE15565	red
AIPGENE15569	skyblue
AIPGENE15570	purple
AIPGENE15572	green
AIPGENE15574	brown
AIPGENE15576	grey
AIPGENE15579	tan
AIPGENE15584	grey
AIPGENE15587	blue
AIPGENE15588	grey
AIPGENE15590	violet
AIPGENE15599	lightyellow
AIPGENE156	tan
AIPGENE15600	green
AIPGENE15601	brown
AIPGENE15604	lightyellow
AIPGENE15605	darkorange2
AIPGENE15607	blue
AIPGENE15608	green
AIPGENE1561	turquoise
AIPGENE15612	lightsteelblue
AIPGENE15613	darkturquoise
AIPGENE15618	purple
AIPGENE15621	honeydew1
AIPGENE15624	turquoise
AIPGENE1563	plum1
AIPGENE15630	mediumpurple3
AIPGENE15631	ivory
AIPGENE15632	darkolivegreen4
AIPGENE15636	yellow
AIPGENE1564	salmon2
AIPGENE15640	skyblue
AIPGENE15641	darkorange
AIPGENE15642	blue
AIPGENE15643	darkgreen
AIPGENE15646	darkgreen
AIPGENE15647	turquoise
AIPGENE15648	grey
AIPGENE1565	blue
AIPGENE15652	yellow
AIPGENE15654	red
AIPGENE15655	yellow
AIPGENE15656	grey
AIPGENE15657	red
AIPGENE15658	black
AIPGENE15662	yellow4
AIPGENE15663	pink
AIPGENE15664	grey
AIPGENE15665	green
AIPGENE15667	darkgrey
AIPGENE15669	brown
AIPGENE15670	ivory
AIPGENE15671	lavenderblush3
AIPGENE15674	lightgreen
AIPGENE15675	white
AIPGENE1568	lightsteelblue
AIPGENE15680	black
AIPGENE15682	grey
AIPGENE15683	midnightblue
AIPGENE15684	salmon2
AIPGENE15685	grey
AIPGENE15686	salmon
AIPGENE15687	antiquewhite4
AIPGENE15688	grey
AIPGENE1569	darkred
AIPGENE15690	mediumpurple2
AIPGENE15691	darkorange
AIPGENE15694	blue
AIPGENE15695	grey
AIPGENE15696	green
AIPGENE15699	orangered4
AIPGENE157	saddlebrown
AIPGENE15701	grey
AIPGENE15702	brown
AIPGENE15703	blue
AIPGENE15704	darkolivegreen
AIPGENE15709	firebrick4
AIPGENE1571	orangered3
AIPGENE15710	black
AIPGENE15711	darkslateblue
AIPGENE15712	darkolivegreen
AIPGENE15713	blue
AIPGENE15714	green
AIPGENE15715	antiquewhite4
AIPGENE15716	darkturquoise
AIPGENE15717	royalblue
AIPGENE15722	darkred
AIPGENE15723	turquoise
AIPGENE1573	greenyellow
AIPGENE15732	grey60
AIPGENE15734	brown
AIPGENE15735	mediumpurple3
AIPGENE15736	grey
AIPGENE15737	red
AIPGENE1574	darkmagenta
AIPGENE15740	pink
AIPGENE15741	grey
AIPGENE15742	grey
AIPGENE15743	coral2
AIPGENE15745	skyblue3
AIPGENE15746	magenta
AIPGENE15748	turquoise
AIPGENE15749	grey
AIPGENE1575	tan
AIPGENE15751	darkviolet
AIPGENE15752	grey
AIPGENE15753	yellow
AIPGENE15754	tan
AIPGENE15755	cyan
AIPGENE15756	mediumorchid
AIPGENE15757	grey
AIPGENE1576	grey
AIPGENE15764	firebrick4
AIPGENE15765	brown
AIPGENE15769	turquoise
AIPGENE1577	midnightblue
AIPGENE15772	green
AIPGENE15774	grey
AIPGENE15775	lightgreen
AIPGENE15778	yellow
AIPGENE1578	lavenderblush3
AIPGENE15781	green
AIPGENE15782	green
AIPGENE15783	blue
AIPGENE15784	turquoise
AIPGENE15785	turquoise
AIPGENE15787	lightgreen
AIPGENE15788	brown
AIPGENE15792	royalblue
AIPGENE15797	turquoise
AIPGENE15798	lightgreen
AIPGENE15799	violet
AIPGENE158	turquoise
AIPGENE1580	darkgrey
AIPGENE15800	grey
AIPGENE15803	black
AIPGENE15804	purple
AIPGENE15805	darkorange
AIPGENE15806	lightyellow
AIPGENE15807	midnightblue
AIPGENE15808	white
AIPGENE1581	darkred
AIPGENE15810	blue
AIPGENE15812	red
AIPGENE15813	lightcoral
AIPGENE15814	pink
AIPGENE15815	green
AIPGENE15816	red
AIPGENE15817	blue
AIPGENE1582	coral2
AIPGENE15821	blue
AIPGENE15822	yellow
AIPGENE15823	grey
AIPGENE15824	brown
AIPGENE15826	plum3
AIPGENE15827	maroon
AIPGENE15829	yellow
AIPGENE1583	yellow
AIPGENE15832	thistle2
AIPGENE15836	blue
AIPGENE15838	brown
AIPGENE15839	blue
AIPGENE1584	midnightblue
AIPGENE15842	greenyellow
AIPGENE15843	grey60
AIPGENE15846	yellow
AIPGENE15849	darkorange
AIPGENE15850	yellow
AIPGENE15851	darkgreen
AIPGENE15852	darkolivegreen
AIPGENE15853	grey
AIPGENE15855	lightcyan
AIPGENE15856	blue
AIPGENE15857	coral2
AIPGENE15858	blue
AIPGENE1586	grey
AIPGENE15860	pink
AIPGENE15867	lightcyan1
AIPGENE15868	greenyellow
AIPGENE15869	floralwhite
AIPGENE1587	darkorange2
AIPGENE15871	midnightblue
AIPGENE15872	darkred
AIPGENE15874	orangered3
AIPGENE15877	grey
AIPGENE15878	palevioletred3
AIPGENE15879	lightyellow
AIPGENE1588	yellow
AIPGENE15880	darkturquoise
AIPGENE15881	violet
AIPGENE15882	grey
AIPGENE15883	black
AIPGENE15884	black
AIPGENE15887	pink
AIPGENE15888	black
AIPGENE15889	salmon
AIPGENE15892	red
AIPGENE15893	thistle
AIPGENE15894	thistle1
AIPGENE15897	darkturquoise
AIPGENE15898	thistle2
AIPGENE15899	thistle2
AIPGENE15900	skyblue
AIPGENE15908	white
AIPGENE1591	red
AIPGENE15911	skyblue3
AIPGENE15912	plum3
AIPGENE15915	turquoise
AIPGENE15916	green
AIPGENE15917	brown
AIPGENE15919	darkgreen
AIPGENE15920	black
AIPGENE15921	blue
AIPGENE15922	darkgreen
AIPGENE15924	green
AIPGENE15929	blue
AIPGENE1593	greenyellow
AIPGENE15937	grey
AIPGENE15939	lightcyan
AIPGENE15942	mediumpurple2
AIPGENE15943	turquoise
AIPGENE15944	green
AIPGENE15946	purple
AIPGENE15947	turquoise
AIPGENE15949	sienna3
AIPGENE15950	grey
AIPGENE15951	yellow
AIPGENE15952	grey60
AIPGENE15953	grey
AIPGENE15954	brown
AIPGENE15955	red
AIPGENE15956	grey
AIPGENE15958	grey
AIPGENE15959	salmon
AIPGENE1596	turquoise
AIPGENE15961	saddlebrown
AIPGENE15962	magenta
AIPGENE15963	blue
AIPGENE15964	grey
AIPGENE15965	black
AIPGENE15967	brown
AIPGENE15968	turquoise
AIPGENE15970	violet
AIPGENE15971	blue
AIPGENE15975	magenta
AIPGENE15978	turquoise
AIPGENE15979	lightgreen
AIPGENE1598	grey
AIPGENE15980	pink
AIPGENE15981	sienna3
AIPGENE15985	yellow
AIPGENE15988	black
AIPGENE15989	brown
AIPGENE15990	brown
AIPGENE15993	purple
AIPGENE15994	grey
AIPGENE15995	yellowgreen
AIPGENE15997	lightyellow
AIPGENE15998	plum2
AIPGENE15999	skyblue3
AIPGENE1600	blue
AIPGENE16000	red
AIPGENE16001	pink
AIPGENE16003	grey
AIPGENE16004	maroon
AIPGENE16005	black
AIPGENE16007	plum1
AIPGENE16009	black
AIPGENE1601	brown
AIPGENE16010	cyan
AIPGENE16012	turquoise
AIPGENE16014	grey
AIPGENE16015	lightpink4
AIPGENE16017	turquoise
AIPGENE16018	green
AIPGENE16022	grey
AIPGENE16025	grey
AIPGENE16026	pink
AIPGENE16027	tan
AIPGENE1603	grey
AIPGENE16030	lightsteelblue1
AIPGENE16031	magenta
AIPGENE16032	grey
AIPGENE16033	red
AIPGENE16035	lavenderblush3
AIPGENE16037	darkseagreen4
AIPGENE16038	greenyellow
AIPGENE16039	blue
AIPGENE16040	greenyellow
AIPGENE16041	tan
AIPGENE16042	lightyellow
AIPGENE16043	orangered4
AIPGENE16044	green
AIPGENE16045	turquoise
AIPGENE16046	black
AIPGENE16047	darkorange2
AIPGENE16048	grey
AIPGENE16049	darkorange2
AIPGENE16050	brown
AIPGENE16051	greenyellow
AIPGENE16052	brown
AIPGENE16054	orangered4
AIPGENE16055	thistle3
AIPGENE16056	pink
AIPGENE16057	greenyellow
AIPGENE16059	salmon
AIPGENE16060	darkmagenta
AIPGENE16061	yellow
AIPGENE16063	brown
AIPGENE16064	brown
AIPGENE16066	green
AIPGENE16067	greenyellow
AIPGENE16068	antiquewhite4
AIPGENE16069	lightyellow
AIPGENE1607	lightcyan1
AIPGENE16071	lightgreen
AIPGENE16072	blue
AIPGENE16073	darkred
AIPGENE16076	turquoise
AIPGENE16077	midnightblue
AIPGENE16078	bisque4
AIPGENE16079	pink
AIPGENE1608	green
AIPGENE16085	darkolivegreen
AIPGENE16086	darkturquoise
AIPGENE16087	grey
AIPGENE16089	plum
AIPGENE1609	lightyellow
AIPGENE16090	magenta
AIPGENE16091	lightyellow
AIPGENE16092	grey
AIPGENE16093	yellow
AIPGENE16096	salmon
AIPGENE16097	grey
AIPGENE161	green
AIPGENE1610	darkseagreen4
AIPGENE16100	coral1
AIPGENE16104	yellow
AIPGENE16106	midnightblue
AIPGENE1611	grey
AIPGENE16110	turquoise
AIPGENE16111	grey60
AIPGENE16112	yellow
AIPGENE16119	pink
AIPGENE1612	skyblue3
AIPGENE16120	royalblue
AIPGENE16121	white
AIPGENE16122	orange
AIPGENE16123	darkolivegreen
AIPGENE16124	turquoise
AIPGENE16126	magenta
AIPGENE16127	midnightblue
AIPGENE16128	grey
AIPGENE16129	lightgreen
AIPGENE1613	grey
AIPGENE16130	mediumorchid
AIPGENE16131	darkturquoise
AIPGENE16132	indianred4
AIPGENE16133	brown4
AIPGENE16135	blue
AIPGENE16136	plum
AIPGENE16137	tan
AIPGENE16138	plum
AIPGENE16139	darkorange
AIPGENE16140	palevioletred3
AIPGENE16142	grey
AIPGENE16144	cyan
AIPGENE16145	turquoise
AIPGENE16146	green
AIPGENE16148	floralwhite
AIPGENE16149	grey
AIPGENE16150	turquoise
AIPGENE16154	red
AIPGENE16155	blue
AIPGENE16156	coral2
AIPGENE16159	paleturquoise
AIPGENE1616	lightcyan
AIPGENE16160	sienna3
AIPGENE16161	darkorange2
AIPGENE16162	yellowgreen
AIPGENE16163	thistle
AIPGENE16164	darkturquoise
AIPGENE16167	brown
AIPGENE16168	green
AIPGENE16169	darkviolet
AIPGENE1617	yellow
AIPGENE16170	darkred
AIPGENE16174	lightcyan
AIPGENE16175	thistle3
AIPGENE16176	grey
AIPGENE16177	blue2
AIPGENE16178	darkolivegreen
AIPGENE16179	black
AIPGENE1618	red
AIPGENE16181	black
AIPGENE16182	lightcyan
AIPGENE16185	blue
AIPGENE16186	green
AIPGENE16187	purple
AIPGENE16188	sienna3
AIPGENE1619	darkgrey
AIPGENE16190	darkgrey
AIPGENE16191	brown
AIPGENE16192	blue
AIPGENE16199	black
AIPGENE162	lightyellow
AIPGENE1620	midnightblue
AIPGENE16200	mediumpurple2
AIPGENE16201	lightsteelblue
AIPGENE16203	grey
AIPGENE16204	cyan
AIPGENE16205	green
AIPGENE16207	green
AIPGENE1621	greenyellow
AIPGENE16215	orangered4
AIPGENE16216	yellowgreen
AIPGENE16218	pink
AIPGENE16221	grey
AIPGENE16223	thistle2
AIPGENE16225	saddlebrown
AIPGENE16226	yellow
AIPGENE16227	blue
AIPGENE16228	pink
AIPGENE1623	black
AIPGENE16230	royalblue
AIPGENE16232	red
AIPGENE16233	darkorange
AIPGENE16234	turquoise
AIPGENE16238	darkgreen
AIPGENE16239	darkgreen
AIPGENE1624	plum1
AIPGENE16240	plum3
AIPGENE16244	skyblue
AIPGENE16245	darkolivegreen
AIPGENE16246	violet
AIPGENE16247	yellowgreen
AIPGENE16249	tan
AIPGENE1625	pink
AIPGENE16250	mediumorchid
AIPGENE16255	darkgrey
AIPGENE16256	salmon
AIPGENE16257	grey
AIPGENE16258	skyblue
AIPGENE16259	grey
AIPGENE1626	plum
AIPGENE16260	darkturquoise
AIPGENE16261	red
AIPGENE16262	blue
AIPGENE16263	grey
AIPGENE16264	grey
AIPGENE16266	black
AIPGENE16267	blue
AIPGENE16269	darkorange
AIPGENE16271	magenta
AIPGENE16272	lightcyan
AIPGENE16273	lightcyan1
AIPGENE16274	yellow
AIPGENE16275	lightgreen
AIPGENE16276	grey
AIPGENE16277	yellow
AIPGENE16279	antiquewhite4
AIPGENE1628	darkturquoise
AIPGENE16280	maroon
AIPGENE16284	grey
AIPGENE16286	salmon
AIPGENE16289	brown2
AIPGENE1629	darkorange2
AIPGENE16290	darkolivegreen
AIPGENE16291	blue
AIPGENE16292	magenta4
AIPGENE16294	tan
AIPGENE16296	plum
AIPGENE16299	darkturquoise
AIPGENE163	turquoise
AIPGENE1630	palevioletred2
AIPGENE16300	midnightblue
AIPGENE16301	brown
AIPGENE16302	darkgrey
AIPGENE16303	orangered4
AIPGENE16306	blue
AIPGENE16307	paleturquoise
AIPGENE1631	tan
AIPGENE16311	lightcyan1
AIPGENE16313	paleturquoise
AIPGENE16317	magenta
AIPGENE16319	darkmagenta
AIPGENE1632	red
AIPGENE16321	darkmagenta
AIPGENE1633	lightyellow
AIPGENE16334	plum3
AIPGENE16335	yellow4
AIPGENE1634	coral1
AIPGENE16343	pink
AIPGENE16346	grey
AIPGENE16348	grey
AIPGENE16349	paleturquoise
AIPGENE16353	darkgreen
AIPGENE16355	darkolivegreen4
AIPGENE16356	purple
AIPGENE1636	darkslateblue
AIPGENE16360	orange
AIPGENE16361	greenyellow
AIPGENE16363	magenta
AIPGENE16364	greenyellow
AIPGENE16365	skyblue3
AIPGENE16367	orange
AIPGENE16369	royalblue
AIPGENE1637	pink
AIPGENE16370	darkred
AIPGENE16371	grey
AIPGENE16375	green
AIPGENE16376	turquoise
AIPGENE16377	maroon
AIPGENE16379	turquoise
AIPGENE1638	grey
AIPGENE16380	orange
AIPGENE16381	turquoise
AIPGENE16384	pink
AIPGENE16386	turquoise
AIPGENE16389	greenyellow
AIPGENE1639	turquoise
AIPGENE16390	lightyellow
AIPGENE16392	magenta4
AIPGENE16394	magenta
AIPGENE16395	blue
AIPGENE16396	blue
AIPGENE164	black
AIPGENE1640	grey
AIPGENE16400	purple
AIPGENE16402	yellow
AIPGENE16403	darkgrey
AIPGENE16404	lightcyan
AIPGENE16406	blue
AIPGENE16407	blue
AIPGENE16408	grey
AIPGENE1641	blue
AIPGENE16410	greenyellow
AIPGENE16412	black
AIPGENE16414	palevioletred3
AIPGENE16415	grey
AIPGENE16416	turquoise
AIPGENE1642	darkviolet
AIPGENE16420	royalblue
AIPGENE16421	darkslateblue
AIPGENE16423	green
AIPGENE16424	darkred
AIPGENE16425	darkolivegreen
AIPGENE16426	thistle1
AIPGENE16427	pink
AIPGENE16428	magenta
AIPGENE16429	magenta
AIPGENE1643	black
AIPGENE16430	grey
AIPGENE16433	tan
AIPGENE16434	palevioletred3
AIPGENE16438	pink
AIPGENE16439	yellow
AIPGENE1644	green
AIPGENE16440	purple
AIPGENE16443	brown
AIPGENE16445	brown
AIPGENE16449	purple
AIPGENE16450	blue
AIPGENE16451	navajowhite2
AIPGENE16452	cyan
AIPGENE16453	lightcoral
AIPGENE16454	violet
AIPGENE16455	darkolivegreen
AIPGENE16456	turquoise
AIPGENE16457	yellowgreen
AIPGENE16458	turquoise
AIPGENE16460	grey
AIPGENE16461	darkorange
AIPGENE16463	pink
AIPGENE16464	orange
AIPGENE16467	grey
AIPGENE16469	blue
AIPGENE1647	magenta
AIPGENE16470	ivory
AIPGENE16472	yellow4
AIPGENE16473	yellow
AIPGENE16474	plum1
AIPGENE16475	greenyellow
AIPGENE16476	maroon
AIPGENE16477	lightyellow
AIPGENE16479	darkgreen
AIPGENE1648	pink
AIPGENE16480	thistle2
AIPGENE16481	yellow
AIPGENE16484	brown
AIPGENE16485	grey60
AIPGENE16486	green
AIPGENE1649	greenyellow
AIPGENE16491	grey60
AIPGENE16492	magenta
AIPGENE16494	thistle
AIPGENE16496	greenyellow
AIPGENE16497	sienna3
AIPGENE16498	darkred
AIPGENE16499	red
AIPGENE165	grey60
AIPGENE1650	magenta
AIPGENE16501	skyblue
AIPGENE16502	grey
AIPGENE16503	lightyellow
AIPGENE16505	magenta
AIPGENE16506	grey
AIPGENE16509	grey
AIPGENE16510	tan
AIPGENE16511	cyan
AIPGENE16513	bisque4
AIPGENE16515	pink
AIPGENE16516	lightcyan
AIPGENE16517	pink
AIPGENE16518	indianred4
AIPGENE16519	black
AIPGENE1652	lightgreen
AIPGENE16521	pink
AIPGENE16527	red
AIPGENE16528	darkseagreen4
AIPGENE16529	grey
AIPGENE16530	darkred
AIPGENE16531	red
AIPGENE16534	royalblue
AIPGENE16535	darkgrey
AIPGENE16536	palevioletred3
AIPGENE16537	blue2
AIPGENE16540	brown
AIPGENE16541	yellow
AIPGENE16542	brown
AIPGENE16543	brown
AIPGENE16544	navajowhite2
AIPGENE16545	red
AIPGENE16546	turquoise
AIPGENE16547	midnightblue
AIPGENE16548	mediumpurple3
AIPGENE16550	darkslateblue
AIPGENE16551	grey
AIPGENE16553	brown
AIPGENE16555	pink
AIPGENE16557	darkslateblue
AIPGENE16558	darkturquoise
AIPGENE16559	turquoise
AIPGENE16560	black
AIPGENE16563	plum
AIPGENE16564	lightpink4
AIPGENE16568	black
AIPGENE16569	pink
AIPGENE16572	plum1
AIPGENE16574	brown
AIPGENE16575	orangered4
AIPGENE16576	purple
AIPGENE16581	maroon
AIPGENE16583	grey
AIPGENE16585	blue
AIPGENE16587	greenyellow
AIPGENE16588	lightyellow
AIPGENE16589	brown
AIPGENE16590	turquoise
AIPGENE16593	grey
AIPGENE16594	lightpink4
AIPGENE16596	darkred
AIPGENE16599	white
AIPGENE166	red
AIPGENE16600	lightcyan1
AIPGENE16602	greenyellow
AIPGENE16603	grey
AIPGENE16604	black
AIPGENE16606	blue
AIPGENE16608	salmon
AIPGENE1661	grey60
AIPGENE16614	lightpink4
AIPGENE16615	grey
AIPGENE16619	darkviolet
AIPGENE1662	brown
AIPGENE16625	sienna3
AIPGENE16626	brown4
AIPGENE16627	green
AIPGENE16628	navajowhite2
AIPGENE16629	green
AIPGENE16633	coral1
AIPGENE16635	grey
AIPGENE16636	grey
AIPGENE16637	magenta
AIPGENE16638	lightcoral
AIPGENE16639	greenyellow
AIPGENE1664	red
AIPGENE16643	lightsteelblue1
AIPGENE16644	thistle2
AIPGENE16645	skyblue3
AIPGENE16646	red
AIPGENE16647	brown4
AIPGENE16648	purple
AIPGENE16649	brown
AIPGENE16651	darkmagenta
AIPGENE16654	darkgreen
AIPGENE16656	black
AIPGENE16659	red
AIPGENE1666	black
AIPGENE16660	red
AIPGENE16662	yellow
AIPGENE16666	mediumpurple3
AIPGENE16667	red
AIPGENE16670	white
AIPGENE16671	grey
AIPGENE16672	brown
AIPGENE16673	salmon
AIPGENE16674	grey
AIPGENE16675	tan
AIPGENE16676	brown
AIPGENE16678	purple
