name	term	lev	seq	value
"epithelial tube formation"	GO:0001838;GO:0072175	3	AIPGENE3676	0
"epithelial tube formation"	GO:0001838;GO:0072175	3	AIPGENE3704	0
"epithelial tube formation"	GO:0001838;GO:0072175	3	AIPGENE4447	0
"epithelial tube formation"	GO:0001838;GO:0072175	3	AIPGENE7639	0
"epithelial tube formation"	GO:0001838;GO:0072175	3	AIPGENE7709	1
"epithelial tube formation"	GO:0001838;GO:0072175	3	AIPGENE14799	1
"epithelial tube formation"	GO:0001838;GO:0072175	3	AIPGENE14801	1
"epithelial tube formation"	GO:0001838;GO:0072175	3	AIPGENE16948	0
"epithelial tube formation"	GO:0001838;GO:0072175	3	AIPGENE17145	0
"epithelial tube formation"	GO:0001838;GO:0072175	3	AIPGENE23198	0
"epithelial tube formation"	GO:0001838;GO:0072175	3	AIPGENE23427	0
"epithelial tube formation"	GO:0001838;GO:0072175	3	AIPGENE23674	0
"epithelial tube formation"	GO:0001838;GO:0072175	3	AIPGENE26026	0
"epithelial tube formation"	GO:0001838;GO:0072175	3	AIPGENE26723	0
"epithelial tube formation"	GO:0001838;GO:0072175	3	AIPGENE27106	0
"epithelial tube formation"	GO:0001838;GO:0072175	3	AIPGENE3786	0
"epithelial tube formation"	GO:0001838;GO:0072175	3	AIPGENE22541	0
"epithelial tube formation"	GO:0001838;GO:0072175	3	AIPGENE27191	1
"adipose tissue development"	GO:0060612	2	AIPGENE1313	0
"adipose tissue development"	GO:0060612	2	AIPGENE2640	0
"adipose tissue development"	GO:0060612	2	AIPGENE3054	0
"adipose tissue development"	GO:0060612	2	AIPGENE4060	0
"adipose tissue development"	GO:0060612	2	AIPGENE4462	1
"adipose tissue development"	GO:0060612	2	AIPGENE19521	0
"adipose tissue development"	GO:0060612	2	AIPGENE19917	0
"adipose tissue development"	GO:0060612	2	AIPGENE24240	0
"adipose tissue development"	GO:0060612	2	AIPGENE24420	0
"adipose tissue development"	GO:0060612	2	AIPGENE25692	0
"adipose tissue development"	GO:0060612	2	AIPGENE28639	0
"adipose tissue development"	GO:0060612	2	AIPGENE28643	0
"detection of mechanical stimulus involved in sensory perception"	GO:0050974	4	AIPGENE884	0
"detection of mechanical stimulus involved in sensory perception"	GO:0050974	4	AIPGENE1377	0
"detection of mechanical stimulus involved in sensory perception"	GO:0050974	4	AIPGENE2481	0
"detection of mechanical stimulus involved in sensory perception"	GO:0050974	4	AIPGENE3192	0
"detection of mechanical stimulus involved in sensory perception"	GO:0050974	4	AIPGENE3443	0
"detection of mechanical stimulus involved in sensory perception"	GO:0050974	4	AIPGENE4393	0
"detection of mechanical stimulus involved in sensory perception"	GO:0050974	4	AIPGENE5892	0
"detection of mechanical stimulus involved in sensory perception"	GO:0050974	4	AIPGENE7295	0
"detection of mechanical stimulus involved in sensory perception"	GO:0050974	4	AIPGENE7508	0
"detection of mechanical stimulus involved in sensory perception"	GO:0050974	4	AIPGENE10963	0
"detection of mechanical stimulus involved in sensory perception"	GO:0050974	4	AIPGENE12683	0
"detection of mechanical stimulus involved in sensory perception"	GO:0050974	4	AIPGENE14857	0
"detection of mechanical stimulus involved in sensory perception"	GO:0050974	4	AIPGENE14864	0
"detection of mechanical stimulus involved in sensory perception"	GO:0050974	4	AIPGENE18522	0
"detection of mechanical stimulus involved in sensory perception"	GO:0050974	4	AIPGENE24381	1
"detection of mechanical stimulus involved in sensory perception"	GO:0050974	4	AIPGENE25610	0
"detection of mechanical stimulus involved in sensory perception"	GO:0050974	4	AIPGENE26233	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE138	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE461	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE601	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE1758	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE1763	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE1801	1
"regulation of membrane potential"	GO:0042391	2	AIPGENE1813	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE1902	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE2152	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE2213	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE2830	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE2913	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE3378	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE3412	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE3954	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE4043	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE4052	1
"regulation of membrane potential"	GO:0042391	2	AIPGENE4661	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE4700	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE5444	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE5883	1
"regulation of membrane potential"	GO:0042391	2	AIPGENE5891	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE6213	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE6240	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE7076	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE7464	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE8901	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE9273	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE9486	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE9622	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE10700	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE10707	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE11327	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE11762	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE12133	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE12577	1
"regulation of membrane potential"	GO:0042391	2	AIPGENE12708	1
"regulation of membrane potential"	GO:0042391	2	AIPGENE12973	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE13250	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE13835	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE14712	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE15094	1
"regulation of membrane potential"	GO:0042391	2	AIPGENE15717	1
"regulation of membrane potential"	GO:0042391	2	AIPGENE16168	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE16853	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE17001	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE17093	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE17378	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE17805	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE18174	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE18478	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE19008	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE19025	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE19521	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE20626	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE20629	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE20994	1
"regulation of membrane potential"	GO:0042391	2	AIPGENE21360	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE21449	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE22063	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE22251	1
"regulation of membrane potential"	GO:0042391	2	AIPGENE22337	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE22701	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE23377	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE24469	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE25077	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE25167	1
"regulation of membrane potential"	GO:0042391	2	AIPGENE25199	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE25340	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE25341	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE25342	1
"regulation of membrane potential"	GO:0042391	2	AIPGENE25560	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE26734	1
"regulation of membrane potential"	GO:0042391	2	AIPGENE27083	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE27506	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE27763	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE28840	0
"regulation of membrane potential"	GO:0042391	2	AIPGENE29135	1
"obsolete negative regulation of neuron death"	GO:0043524;GO:1901215	2	AIPGENE476	0
"obsolete negative regulation of neuron death"	GO:0043524;GO:1901215	2	AIPGENE601	0
"obsolete negative regulation of neuron death"	GO:0043524;GO:1901215	2	AIPGENE737	1
"obsolete negative regulation of neuron death"	GO:0043524;GO:1901215	2	AIPGENE1763	0
"obsolete negative regulation of neuron death"	GO:0043524;GO:1901215	2	AIPGENE4468	0
"obsolete negative regulation of neuron death"	GO:0043524;GO:1901215	2	AIPGENE5446	0
"obsolete negative regulation of neuron death"	GO:0043524;GO:1901215	2	AIPGENE5539	0
"obsolete negative regulation of neuron death"	GO:0043524;GO:1901215	2	AIPGENE6858	0
"obsolete negative regulation of neuron death"	GO:0043524;GO:1901215	2	AIPGENE7602	0
"obsolete negative regulation of neuron death"	GO:0043524;GO:1901215	2	AIPGENE7780	0
"obsolete negative regulation of neuron death"	GO:0043524;GO:1901215	2	AIPGENE9963	0
"obsolete negative regulation of neuron death"	GO:0043524;GO:1901215	2	AIPGENE10363	0
"obsolete negative regulation of neuron death"	GO:0043524;GO:1901215	2	AIPGENE11679	0
"obsolete negative regulation of neuron death"	GO:0043524;GO:1901215	2	AIPGENE12549	0
"obsolete negative regulation of neuron death"	GO:0043524;GO:1901215	2	AIPGENE12883	0
"obsolete negative regulation of neuron death"	GO:0043524;GO:1901215	2	AIPGENE12982	0
"obsolete negative regulation of neuron death"	GO:0043524;GO:1901215	2	AIPGENE15094	1
"obsolete negative regulation of neuron death"	GO:0043524;GO:1901215	2	AIPGENE15716	1
"obsolete negative regulation of neuron death"	GO:0043524;GO:1901215	2	AIPGENE17550	0
"obsolete negative regulation of neuron death"	GO:0043524;GO:1901215	2	AIPGENE18508	0
"obsolete negative regulation of neuron death"	GO:0043524;GO:1901215	2	AIPGENE18555	0
"obsolete negative regulation of neuron death"	GO:0043524;GO:1901215	2	AIPGENE18559	0
"obsolete negative regulation of neuron death"	GO:0043524;GO:1901215	2	AIPGENE18571	0
"obsolete negative regulation of neuron death"	GO:0043524;GO:1901215	2	AIPGENE18696	0
"obsolete negative regulation of neuron death"	GO:0043524;GO:1901215	2	AIPGENE20025	0
"obsolete negative regulation of neuron death"	GO:0043524;GO:1901215	2	AIPGENE20596	0
"obsolete negative regulation of neuron death"	GO:0043524;GO:1901215	2	AIPGENE22025	0
"obsolete negative regulation of neuron death"	GO:0043524;GO:1901215	2	AIPGENE23106	0
"obsolete negative regulation of neuron death"	GO:0043524;GO:1901215	2	AIPGENE24406	0
"obsolete negative regulation of neuron death"	GO:0043524;GO:1901215	2	AIPGENE24469	0
"obsolete negative regulation of neuron death"	GO:0043524;GO:1901215	2	AIPGENE25167	1
"obsolete negative regulation of neuron death"	GO:0043524;GO:1901215	2	AIPGENE26604	0
"obsolete negative regulation of neuron death"	GO:0043524;GO:1901215	2	AIPGENE28489	1
"obsolete negative regulation of neuron death"	GO:0043524;GO:1901215	2	AIPGENE6213	0
"obsolete negative regulation of neuron death"	GO:0043524;GO:1901215	2	AIPGENE25830	0
"nuclear export"	GO:0051168	4	AIPGENE415	0
"nuclear export"	GO:0051168	4	AIPGENE1136	0
"nuclear export"	GO:0051168	4	AIPGENE1527	0
"nuclear export"	GO:0051168	4	AIPGENE1881	0
"nuclear export"	GO:0051168	4	AIPGENE2199	0
"nuclear export"	GO:0051168	4	AIPGENE2456	0
"nuclear export"	GO:0051168	4	AIPGENE2949	0
"nuclear export"	GO:0051168	4	AIPGENE3730	0
"nuclear export"	GO:0051168	4	AIPGENE3920	0
"nuclear export"	GO:0051168	4	AIPGENE3963	1
"nuclear export"	GO:0051168	4	AIPGENE5725	0
"nuclear export"	GO:0051168	4	AIPGENE5736	0
"nuclear export"	GO:0051168	4	AIPGENE5765	0
"nuclear export"	GO:0051168	4	AIPGENE6694	0
"nuclear export"	GO:0051168	4	AIPGENE6901	0
"nuclear export"	GO:0051168	4	AIPGENE7397	0
"nuclear export"	GO:0051168	4	AIPGENE7507	0
"nuclear export"	GO:0051168	4	AIPGENE7900	0
"nuclear export"	GO:0051168	4	AIPGENE7943	1
"nuclear export"	GO:0051168	4	AIPGENE8242	0
"nuclear export"	GO:0051168	4	AIPGENE11472	0
"nuclear export"	GO:0051168	4	AIPGENE12006	0
"nuclear export"	GO:0051168	4	AIPGENE12517	0
"nuclear export"	GO:0051168	4	AIPGENE13284	0
"nuclear export"	GO:0051168	4	AIPGENE13745	0
"nuclear export"	GO:0051168	4	AIPGENE13921	1
"nuclear export"	GO:0051168	4	AIPGENE14399	0
"nuclear export"	GO:0051168	4	AIPGENE14937	0
"nuclear export"	GO:0051168	4	AIPGENE15669	0
"nuclear export"	GO:0051168	4	AIPGENE16168	0
"nuclear export"	GO:0051168	4	AIPGENE17772	0
"nuclear export"	GO:0051168	4	AIPGENE20393	0
"nuclear export"	GO:0051168	4	AIPGENE20956	1
"nuclear export"	GO:0051168	4	AIPGENE23256	1
"nuclear export"	GO:0051168	4	AIPGENE24048	0
"nuclear export"	GO:0051168	4	AIPGENE24765	1
"nuclear export"	GO:0051168	4	AIPGENE25987	0
"nuclear export"	GO:0051168	4	AIPGENE28374	0
"pyrimidine nucleoside triphosphate metabolic process"	GO:0009147	2	AIPGENE518	0
"pyrimidine nucleoside triphosphate metabolic process"	GO:0009147	2	AIPGENE7296	0
"pyrimidine nucleoside triphosphate metabolic process"	GO:0009147	2	AIPGENE12686	0
"pyrimidine nucleoside triphosphate metabolic process"	GO:0009147	2	AIPGENE13237	0
"pyrimidine nucleoside triphosphate metabolic process"	GO:0009147	2	AIPGENE13929	0
"pyrimidine nucleoside triphosphate metabolic process"	GO:0009147	2	AIPGENE15438	0
"pyrimidine nucleoside triphosphate metabolic process"	GO:0009147	2	AIPGENE15474	1
"pyrimidine nucleoside triphosphate metabolic process"	GO:0009147	2	AIPGENE18467	0
"pyrimidine nucleoside triphosphate metabolic process"	GO:0009147	2	AIPGENE21473	0
"pyrimidine nucleoside triphosphate metabolic process"	GO:0009147	2	AIPGENE26376	0
"regulation of chemotaxis"	GO:0050920	2	AIPGENE1763	0
"regulation of chemotaxis"	GO:0050920	2	AIPGENE3434	0
"regulation of chemotaxis"	GO:0050920	2	AIPGENE3939	0
"regulation of chemotaxis"	GO:0050920	2	AIPGENE4060	0
"regulation of chemotaxis"	GO:0050920	2	AIPGENE4214	1
"regulation of chemotaxis"	GO:0050920	2	AIPGENE4462	1
"regulation of chemotaxis"	GO:0050920	2	AIPGENE5123	1
"regulation of chemotaxis"	GO:0050920	2	AIPGENE5287	1
"regulation of chemotaxis"	GO:0050920	2	AIPGENE5312	0
"regulation of chemotaxis"	GO:0050920	2	AIPGENE5348	0
"regulation of chemotaxis"	GO:0050920	2	AIPGENE5847	0
"regulation of chemotaxis"	GO:0050920	2	AIPGENE6595	0
"regulation of chemotaxis"	GO:0050920	2	AIPGENE13051	0
"regulation of chemotaxis"	GO:0050920	2	AIPGENE13667	0
"regulation of chemotaxis"	GO:0050920	2	AIPGENE13729	0
"regulation of chemotaxis"	GO:0050920	2	AIPGENE13817	1
"regulation of chemotaxis"	GO:0050920	2	AIPGENE13838	0
"regulation of chemotaxis"	GO:0050920	2	AIPGENE13839	0
"regulation of chemotaxis"	GO:0050920	2	AIPGENE15094	1
"regulation of chemotaxis"	GO:0050920	2	AIPGENE19484	0
"regulation of chemotaxis"	GO:0050920	2	AIPGENE20632	0
"regulation of chemotaxis"	GO:0050920	2	AIPGENE21533	0
"regulation of chemotaxis"	GO:0050920	2	AIPGENE22253	1
"regulation of chemotaxis"	GO:0050920	2	AIPGENE24698	0
"regulation of chemotaxis"	GO:0050920	2	AIPGENE26227	0
"regulation of chemotaxis"	GO:0050920	2	AIPGENE26357	1
"regulation of chemotaxis"	GO:0050920	2	AIPGENE26574	0
"regulation of chemotaxis"	GO:0050920	2	AIPGENE26587	0
"regulation of chemotaxis"	GO:0050920	2	AIPGENE26604	0
"regulation of chemotaxis"	GO:0050920	2	AIPGENE27786	0
"regulation of chemotaxis"	GO:0050920	2	AIPGENE28525	0
"regulation of chemotaxis"	GO:0050920	2	AIPGENE28544	0
"regulation of chemotaxis"	GO:0050920	2	AIPGENE28831	0
"icosanoid biosynthetic process"	GO:0006636;GO:0046456	5	AIPGENE185	0
"icosanoid biosynthetic process"	GO:0006636;GO:0046456	5	AIPGENE4057	0
"icosanoid biosynthetic process"	GO:0006636;GO:0046456	5	AIPGENE6200	0
"icosanoid biosynthetic process"	GO:0006636;GO:0046456	5	AIPGENE7609	0
"icosanoid biosynthetic process"	GO:0006636;GO:0046456	5	AIPGENE9046	0
"icosanoid biosynthetic process"	GO:0006636;GO:0046456	5	AIPGENE11583	0
"icosanoid biosynthetic process"	GO:0006636;GO:0046456	5	AIPGENE12051	0
"icosanoid biosynthetic process"	GO:0006636;GO:0046456	5	AIPGENE15654	0
"icosanoid biosynthetic process"	GO:0006636;GO:0046456	5	AIPGENE17787	0
"icosanoid biosynthetic process"	GO:0006636;GO:0046456	5	AIPGENE21881	0
"icosanoid biosynthetic process"	GO:0006636;GO:0046456	5	AIPGENE22220	0
"icosanoid biosynthetic process"	GO:0006636;GO:0046456	5	AIPGENE23251	0
"icosanoid biosynthetic process"	GO:0006636;GO:0046456	5	AIPGENE25749	0
"icosanoid biosynthetic process"	GO:0006636;GO:0046456	5	AIPGENE26141	0
"icosanoid biosynthetic process"	GO:0006636;GO:0046456	5	AIPGENE26214	0
"icosanoid biosynthetic process"	GO:0006636;GO:0046456	5	AIPGENE4506	0
"icosanoid biosynthetic process"	GO:0006636;GO:0046456	5	AIPGENE9797	0
"multicellular organismal-level homeostasis"	GO:0048871	2	AIPGENE7	0
"multicellular organismal-level homeostasis"	GO:0048871	2	AIPGENE31	0
"multicellular organismal-level homeostasis"	GO:0048871	2	AIPGENE203	0
"multicellular organismal-level homeostasis"	GO:0048871	2	AIPGENE401	0
"multicellular organismal-level homeostasis"	GO:0048871	2	AIPGENE476	0
"multicellular organismal-level homeostasis"	GO:0048871	2	AIPGENE1274	0
"multicellular organismal-level homeostasis"	GO:0048871	2	AIPGENE1509	0
"multicellular organismal-level homeostasis"	GO:0048871	2	AIPGENE1565	0
"multicellular organismal-level homeostasis"	GO:0048871	2	AIPGENE1639	0
"multicellular organismal-level homeostasis"	GO:0048871	2	AIPGENE1680	0
"multicellular organismal-level homeostasis"	GO:0048871	2	AIPGENE1736	0
"multicellular organismal-level homeostasis"	GO:0048871	2	AIPGENE1763	0
"multicellular organismal-level homeostasis"	GO:0048871	2	AIPGENE1785	0
"multicellular organismal-level homeostasis"	GO:0048871	2	AIPGENE1788	0
"multicellular organismal-level homeostasis"	GO:0048871	2	AIPGENE2683	1
"multicellular organismal-level homeostasis"	GO:0048871	2	AIPGENE2882	0
"multicellular organismal-level homeostasis"	GO:0048871	2	AIPGENE3579	0
"multicellular organismal-level homeostasis"	GO:0048871	2	AIPGENE3662	0
"multicellular organismal-level homeostasis"	GO:0048871	2	AIPGENE3754	0
"multicellular organismal-level homeostasis"	GO:0048871	2	AIPGENE4004	0
"multicellular organismal-level homeostasis"	GO:0048871	2	AIPGENE4214	1
"multicellular organismal-level homeostasis"	GO:0048871	2	AIPGENE4293	0
"multicellular organismal-level homeostasis"	GO:0048871	2	AIPGENE4536	0
"multicellular organismal-level homeostasis"	GO:0048871	2	AIPGENE4546	0
"multicellular organismal-level homeostasis"	GO:0048871	2	AIPGENE4547	0
"multicellular organismal-level homeostasis"	GO:0048871	2	AIPGENE4566	0
"multicellular organismal-level homeostasis"	GO:0048871	2	AIPGENE4601	0
"multicellular organismal-level homeostasis"	GO:0048871	2	AIPGENE5009	0
"multicellular organismal-level homeostasis"	GO:0048871	2	AIPGENE5096	1
"multicellular organismal-level homeostasis"	GO:0048871	2	AIPGENE5216	0
"multicellular organismal-level homeostasis"	GO:0048871	2	AIPGENE5468	0
"multicellular organismal-level homeostasis"	GO:0048871	2	AIPGENE5518	0
"multicellular organismal-level homeostasis"	GO:0048871	2	AIPGENE5796	0
"multicellular organismal-level homeostasis"	GO:0048871	2	AIPGENE5806	0
"multicellular organismal-level homeostasis"	GO:0048871	2	AIPGENE5846	1
"multicellular organismal-level homeostasis"	GO:0048871	2	AIPGENE5855	0
"multicellular organismal-level homeostasis"	GO:0048871	2	AIPGENE5971	0
"multicellular organismal-level homeostasis"	GO:0048871	2	AIPGENE6004	0
"multicellular organismal-level homeostasis"	GO:0048871	2	AIPGENE6298	0
"multicellular organismal-level homeostasis"	GO:0048871	2	AIPGENE6986	0
"multicellular organismal-level homeostasis"	GO:0048871	2	AIPGENE7090	0
"multicellular organismal-level homeostasis"	GO:0048871	2	AIPGENE7769	0
"multicellular organismal-level homeostasis"	GO:0048871	2	AIPGENE7850	0
"multicellular organismal-level homeostasis"	GO:0048871	2	AIPGENE8105	0
"multicellular organismal-level homeostasis"	GO:0048871	2	AIPGENE8117	0
"multicellular organismal-level homeostasis"	GO:0048871	2	AIPGENE8175	0
"multicellular organismal-level homeostasis"	GO:0048871	2	AIPGENE8194	0
"multicellular organismal-level homeostasis"	GO:0048871	2	AIPGENE8290	0
"multicellular organismal-level homeostasis"	GO:0048871	2	AIPGENE8374	0
"multicellular organismal-level homeostasis"	GO:0048871	2	AIPGENE8995	0
"multicellular organismal-level homeostasis"	GO:0048871	2	AIPGENE9561	0
"multicellular organismal-level homeostasis"	GO:0048871	2	AIPGENE9746	0
"multicellular organismal-level homeostasis"	GO:0048871	2	AIPGENE10067	0
"multicellular organismal-level homeostasis"	GO:0048871	2	AIPGENE10296	1
"multicellular organismal-level homeostasis"	GO:0048871	2	AIPGENE10494	0
"multicellular organismal-level homeostasis"	GO:0048871	2	AIPGENE10899	0
