Gene,Presence
AIPGENE2295,0
AIPGENE2296,0
AIPGENE22961,1
AIPGENE22962,0
AIPGENE22963,1
AIPGENE22969,0
AIPGENE22970,0
AIPGENE22980,1
AIPGENE22981,1
AIPGENE22982,0
AIPGENE22983,1
AIPGENE22984,1
AIPGENE22988,1
AIPGENE22989,1
AIPGENE22990,0
AIPGENE22993,0
AIPGENE22994,1
AIPGENE22997,1
AIPGENE230,0
AIPGENE23000,1
AIPGENE23001,0
AIPGENE23003,1
AIPGENE23004,1
AIPGENE23007,0
AIPGENE23011,0
AIPGENE23012,0
AIPGENE23013,0
AIPGENE23014,0
AIPGENE23015,1
AIPGENE2302,0
AIPGENE23020,0
AIPGENE23021,0
AIPGENE23022,0
AIPGENE23023,1
AIPGENE23037,0
AIPGENE23048,0
AIPGENE23052,0
AIPGENE23055,0
AIPGENE23057,1
AIPGENE23058,0
AIPGENE2306,0
AIPGENE23060,0
AIPGENE23061,0
AIPGENE23064,0
AIPGENE23065,0
AIPGENE23069,1
AIPGENE23070,0
AIPGENE23072,0
AIPGENE2308,0
AIPGENE23083,0
AIPGENE2309,0
AIPGENE23090,0
AIPGENE23091,0
AIPGENE23093,0
AIPGENE23095,0
AIPGENE23096,0
AIPGENE23099,0
AIPGENE231,0
AIPGENE2310,0
AIPGENE23102,0
AIPGENE23103,0
AIPGENE23106,0
AIPGENE23108,0
AIPGENE23109,0
AIPGENE2311,0
AIPGENE23110,1
AIPGENE23113,0
AIPGENE23115,0
AIPGENE23116,1
AIPGENE2312,1
AIPGENE23121,0
AIPGENE23123,0
AIPGENE23124,0
AIPGENE23126,0
AIPGENE23127,0
AIPGENE23128,1
AIPGENE23129,0
AIPGENE2313,0
AIPGENE23136,0
AIPGENE23137,0
AIPGENE23139,0
AIPGENE2314,0
AIPGENE23140,0
AIPGENE23141,0
AIPGENE23142,0
AIPGENE23144,0
AIPGENE23145,0
AIPGENE23148,0
AIPGENE23149,0
AIPGENE23151,0
AIPGENE23157,0
AIPGENE23160,0
AIPGENE23164,0
AIPGENE23189,0
AIPGENE23197,0
AIPGENE23198,1
AIPGENE23199,0
AIPGENE2320,0
AIPGENE23201,0
AIPGENE23202,0
AIPGENE23203,1
AIPGENE23205,0
AIPGENE23209,1
AIPGENE23210,1
AIPGENE23213,0
AIPGENE23216,0
AIPGENE23220,1
AIPGENE23221,1
AIPGENE23222,0
AIPGENE23223,0
AIPGENE23225,1
AIPGENE23228,0
AIPGENE2323,0
AIPGENE23234,0
AIPGENE23235,0
AIPGENE23236,0
AIPGENE23242,0
AIPGENE23243,0
AIPGENE23245,0
AIPGENE23246,0
AIPGENE23248,0
AIPGENE23249,1
AIPGENE2325,1
AIPGENE23251,0
AIPGENE23254,0
AIPGENE23256,1
AIPGENE23259,0
AIPGENE2326,0
AIPGENE23262,1
AIPGENE23264,0
AIPGENE23268,1
AIPGENE23271,0
AIPGENE23272,1
AIPGENE23278,0
AIPGENE2328,1
AIPGENE23281,0
AIPGENE23283,0
AIPGENE23284,0
AIPGENE2329,0
AIPGENE23290,0
AIPGENE23293,0
AIPGENE23294,1
AIPGENE23298,0
AIPGENE2330,0
AIPGENE23300,0
AIPGENE23302,0
AIPGENE23307,0
AIPGENE23309,1
AIPGENE23312,0
AIPGENE23313,0
AIPGENE23314,0
AIPGENE23315,0
AIPGENE23316,0
AIPGENE23317,0
AIPGENE23318,0
AIPGENE23321,0
AIPGENE23322,0
AIPGENE2333,0
AIPGENE23330,0
AIPGENE23333,0
AIPGENE23336,0
AIPGENE2334,0
AIPGENE23340,0
AIPGENE23341,0
AIPGENE23343,0
AIPGENE23347,0
AIPGENE23351,1
AIPGENE23352,0
AIPGENE23354,1
AIPGENE23355,0
AIPGENE23356,0
AIPGENE23357,0
AIPGENE23359,0
AIPGENE23362,0
AIPGENE23363,0
AIPGENE23364,0
AIPGENE23365,0
AIPGENE23368,0
AIPGENE23370,0
AIPGENE23371,1
AIPGENE23373,0
AIPGENE23374,0
AIPGENE23377,0
AIPGENE23380,0
AIPGENE23381,0
AIPGENE23384,0
AIPGENE23385,1
AIPGENE23393,1
AIPGENE23394,0
AIPGENE23402,1
AIPGENE23403,0
AIPGENE23405,1
AIPGENE23406,1
AIPGENE23408,0
AIPGENE23409,0
AIPGENE23410,0
AIPGENE23414,0
AIPGENE23416,0
AIPGENE23417,1
AIPGENE23420,1
AIPGENE23421,0
AIPGENE23424,0
AIPGENE23427,1
AIPGENE2343,0
AIPGENE23434,1
AIPGENE23442,0
AIPGENE23449,1
AIPGENE2345,1
AIPGENE23454,0
AIPGENE23455,0
AIPGENE23458,0
AIPGENE2346,0
AIPGENE23460,0
AIPGENE23461,0
AIPGENE23462,0
AIPGENE23465,1
AIPGENE23466,0
AIPGENE23467,0
AIPGENE23468,1
AIPGENE23472,0
AIPGENE23474,1
AIPGENE23478,1
AIPGENE23479,1
AIPGENE23482,0
AIPGENE23483,0
AIPGENE23484,1
AIPGENE23485,0
AIPGENE2349,1
AIPGENE23492,0
AIPGENE235,1
AIPGENE2350,0
AIPGENE23503,0
AIPGENE23507,0
AIPGENE2351,0
AIPGENE23514,1
AIPGENE23518,0
AIPGENE23519,1
AIPGENE23521,0
AIPGENE23523,0
AIPGENE23525,0
AIPGENE23527,0
AIPGENE23529,0
AIPGENE2353,0
AIPGENE23531,0
AIPGENE23537,1
AIPGENE2354,1
AIPGENE23543,0
AIPGENE2355,0
AIPGENE23554,1
AIPGENE23559,1
AIPGENE23565,0
AIPGENE2357,0
AIPGENE23574,1
AIPGENE2358,0
AIPGENE23588,1
AIPGENE23595,0
AIPGENE23596,0
AIPGENE236,1
AIPGENE2360,0
AIPGENE23600,0
AIPGENE23601,0
AIPGENE23602,0
AIPGENE23603,0
AIPGENE23608,0
AIPGENE23609,0
AIPGENE23610,0
AIPGENE23611,0
AIPGENE23612,0
AIPGENE23613,0
AIPGENE23614,0
AIPGENE23615,0
AIPGENE23619,0
AIPGENE23620,0
AIPGENE23621,0
AIPGENE23624,0
AIPGENE23627,0
AIPGENE23628,1
AIPGENE23629,1
AIPGENE23634,0
AIPGENE2364,1
AIPGENE23641,0
AIPGENE23646,0
AIPGENE23647,1
AIPGENE2365,1
AIPGENE23651,0
AIPGENE23652,1
AIPGENE23653,0
AIPGENE23655,0
AIPGENE23656,0
AIPGENE2366,0
AIPGENE23660,0
AIPGENE23663,0
AIPGENE23664,0
AIPGENE23665,0
AIPGENE23670,0
AIPGENE23671,0
AIPGENE23672,1
AIPGENE23674,0
AIPGENE23675,0
AIPGENE23676,0
AIPGENE23677,0
AIPGENE2368,0
AIPGENE23680,0
AIPGENE23681,1
AIPGENE23682,0
AIPGENE23683,0
AIPGENE23686,0
AIPGENE23687,0
AIPGENE23689,1
AIPGENE23691,0
AIPGENE23699,1
AIPGENE23702,0
AIPGENE23703,0
AIPGENE23704,0
AIPGENE23705,0
AIPGENE23716,0
AIPGENE23717,0
AIPGENE2372,0
AIPGENE23722,0
AIPGENE23723,0
AIPGENE2373,0
AIPGENE23730,0
AIPGENE23732,1
AIPGENE23734,1
AIPGENE23737,0
AIPGENE23738,0
AIPGENE23739,0
AIPGENE2374,0
AIPGENE23740,0
AIPGENE23741,0
AIPGENE23745,0
AIPGENE23746,0
AIPGENE23747,1
AIPGENE23749,0
AIPGENE23755,1
AIPGENE23756,0
AIPGENE23757,0
AIPGENE23762,0
AIPGENE23765,0
AIPGENE23767,0
AIPGENE2377,0
AIPGENE23772,0
AIPGENE23774,0
AIPGENE23775,1
AIPGENE23777,1
AIPGENE23778,0
AIPGENE23779,0
AIPGENE23781,0
AIPGENE23784,0
AIPGENE23785,0
AIPGENE23787,0
AIPGENE23788,0
AIPGENE2379,0
AIPGENE23790,0
AIPGENE23792,1
AIPGENE23794,0
AIPGENE23796,0
AIPGENE23798,1
AIPGENE23799,1
AIPGENE2380,0
AIPGENE23802,1
AIPGENE23807,0
AIPGENE23808,1
AIPGENE23809,1
AIPGENE23811,1
AIPGENE23812,1
AIPGENE23817,0
AIPGENE23819,0
AIPGENE2382,0
AIPGENE23820,0
AIPGENE23821,0
AIPGENE23822,0
AIPGENE23824,0
AIPGENE23827,0
AIPGENE23828,0
AIPGENE2383,0
AIPGENE23831,0
AIPGENE23833,0
AIPGENE23836,0
AIPGENE23837,0
AIPGENE23840,0
AIPGENE23843,1
AIPGENE23845,0
AIPGENE23846,0
AIPGENE23847,0
AIPGENE23848,0
AIPGENE23851,0
AIPGENE23852,0
AIPGENE23856,1
AIPGENE23857,0
AIPGENE23859,0
AIPGENE23860,0
AIPGENE23861,0
AIPGENE23862,0
AIPGENE23865,0
AIPGENE23866,0
AIPGENE23867,0
AIPGENE2387,0
AIPGENE23872,0
AIPGENE23873,0
AIPGENE23878,0
AIPGENE2388,0
AIPGENE23880,0
AIPGENE23882,0
AIPGENE23887,0
AIPGENE23894,1
AIPGENE239,1
AIPGENE2390,0
AIPGENE2391,0
AIPGENE23913,0
AIPGENE23915,1
AIPGENE2392,0
AIPGENE23936,0
AIPGENE23943,1
AIPGENE23945,1
AIPGENE23947,0
AIPGENE23949,1
AIPGENE23951,0
AIPGENE23952,1
AIPGENE23954,0
AIPGENE23955,1
AIPGENE23956,0
AIPGENE23957,0
AIPGENE23958,0
AIPGENE2396,0
AIPGENE23962,0
AIPGENE23963,0
AIPGENE23964,0
AIPGENE23965,1
AIPGENE23966,0
AIPGENE23969,0
AIPGENE2397,1
AIPGENE23970,0
AIPGENE23974,0
AIPGENE23975,0
AIPGENE2398,0
AIPGENE23982,1
AIPGENE2399,0
AIPGENE23995,0
AIPGENE23997,0
AIPGENE240,0
AIPGENE24012,0
AIPGENE24013,0
AIPGENE24014,0
AIPGENE24015,0
AIPGENE24016,0
AIPGENE24017,0
AIPGENE24018,0
AIPGENE24020,1
AIPGENE24021,0
AIPGENE24022,0
AIPGENE24023,1
AIPGENE24024,1
AIPGENE24025,0
AIPGENE24026,0
AIPGENE24028,0
AIPGENE24029,0
AIPGENE24034,0
AIPGENE24035,0
AIPGENE24036,0
AIPGENE24037,0
AIPGENE24038,1
AIPGENE24041,0
AIPGENE24043,0
AIPGENE24045,0
AIPGENE24046,0
AIPGENE24047,0
AIPGENE24048,0
AIPGENE24051,0
AIPGENE24057,0
AIPGENE24059,1
AIPGENE2406,0
AIPGENE24060,0
AIPGENE24061,1
AIPGENE24064,0
AIPGENE24065,1
AIPGENE24070,0
AIPGENE24071,0
AIPGENE24074,0
AIPGENE24075,1
AIPGENE24076,0
AIPGENE24078,1
AIPGENE24079,0
AIPGENE24080,0
AIPGENE24081,0
AIPGENE24083,0
AIPGENE24085,0
AIPGENE24093,0
AIPGENE24094,0
AIPGENE24098,1
AIPGENE24100,0
AIPGENE24101,0
AIPGENE24103,0
AIPGENE24111,1
AIPGENE24114,0
AIPGENE24117,0
AIPGENE24118,0
AIPGENE24119,0
AIPGENE24124,0
AIPGENE24125,0
AIPGENE24127,0
AIPGENE24129,0
AIPGENE24130,0
AIPGENE24131,0
AIPGENE24132,0
AIPGENE24133,0
AIPGENE24135,0
AIPGENE24137,0
AIPGENE24140,0
AIPGENE24141,0
AIPGENE24144,0
AIPGENE24149,0
AIPGENE24153,0
AIPGENE24154,0
AIPGENE24155,1
AIPGENE24157,0
AIPGENE24158,0
AIPGENE24160,0
AIPGENE24161,0
AIPGENE24164,0
AIPGENE24165,0
AIPGENE24166,0
AIPGENE24167,0
AIPGENE24168,0
AIPGENE24169,0
AIPGENE24172,0
AIPGENE24173,1
AIPGENE24174,0
AIPGENE24175,0
AIPGENE24178,1
AIPGENE24183,1
AIPGENE24184,0
AIPGENE24189,0
AIPGENE24201,0
AIPGENE24202,1
AIPGENE24205,0
AIPGENE24206,0
AIPGENE24224,1
AIPGENE24226,1
AIPGENE24228,0
AIPGENE24229,0
AIPGENE24231,0
AIPGENE24232,1
AIPGENE24234,0
AIPGENE24236,0
AIPGENE24238,0
AIPGENE24240,1
AIPGENE24241,0
AIPGENE24242,1
AIPGENE24245,0
AIPGENE24247,0
AIPGENE24249,0
AIPGENE24250,0
AIPGENE24252,0
AIPGENE24254,0
AIPGENE24256,0
AIPGENE24259,0
AIPGENE24260,0
AIPGENE24261,0
AIPGENE24262,0
AIPGENE24263,0
AIPGENE24264,0
AIPGENE24265,0
AIPGENE24266,0
AIPGENE24268,0
AIPGENE24269,0
AIPGENE2427,0
AIPGENE24271,1
AIPGENE24272,0
AIPGENE24273,1
AIPGENE24275,0
AIPGENE24276,0
AIPGENE24279,0
AIPGENE24281,0
AIPGENE24282,1
AIPGENE24285,0
AIPGENE24287,1
AIPGENE24288,0
AIPGENE24289,0
AIPGENE24295,0
AIPGENE24297,0
AIPGENE24298,0
AIPGENE24299,1
AIPGENE243,0
AIPGENE24302,0
AIPGENE24303,0
AIPGENE24304,0
AIPGENE24305,0
AIPGENE24306,0
AIPGENE24322,0
AIPGENE24328,0
AIPGENE24329,1
AIPGENE24330,0
AIPGENE24332,0
AIPGENE24333,0
AIPGENE24340,0
AIPGENE24345,0
AIPGENE24346,0
AIPGENE24348,0
AIPGENE24356,0
AIPGENE24358,0
AIPGENE24359,0
AIPGENE24362,0
AIPGENE24363,0
AIPGENE24365,0
AIPGENE24367,0
AIPGENE24372,0
AIPGENE24375,1
AIPGENE2438,0
AIPGENE24381,0
AIPGENE24388,1
AIPGENE2439,0
AIPGENE24391,0
AIPGENE24392,1
AIPGENE24393,1
AIPGENE24394,0
AIPGENE24395,0
AIPGENE244,0
AIPGENE2440,0
AIPGENE24400,0
AIPGENE24402,0
AIPGENE24404,0
AIPGENE24405,0
AIPGENE24407,0
AIPGENE24409,0
AIPGENE2441,0
AIPGENE24410,0
AIPGENE24412,0
AIPGENE24414,1
AIPGENE24415,0
AIPGENE24416,0
AIPGENE24417,0
AIPGENE24419,0
AIPGENE24420,0
AIPGENE24422,0
AIPGENE24429,0
AIPGENE24430,0
AIPGENE24433,0
AIPGENE24434,0
AIPGENE24435,0
AIPGENE24436,0
AIPGENE2444,0
AIPGENE24441,0
AIPGENE24445,0
AIPGENE24446,0
AIPGENE24447,1
AIPGENE24448,0
AIPGENE24449,1
AIPGENE2445,0
AIPGENE24450,0
AIPGENE24452,0
AIPGENE24453,0
AIPGENE24455,0
AIPGENE24457,0
AIPGENE2446,0
AIPGENE24460,1
AIPGENE24464,0
AIPGENE24466,0
AIPGENE24467,0
AIPGENE24468,0
AIPGENE24469,0
AIPGENE2447,1
AIPGENE24472,0
AIPGENE24473,0
AIPGENE24476,0
AIPGENE24478,0
AIPGENE2448,0
AIPGENE24484,1
AIPGENE24485,0
AIPGENE24486,0
AIPGENE24488,0
AIPGENE2449,0
AIPGENE24497,0
AIPGENE24498,0
AIPGENE245,0
AIPGENE2450,0
AIPGENE24500,0
AIPGENE24504,0
AIPGENE24508,0
AIPGENE24517,0
AIPGENE24521,0
AIPGENE24529,0
AIPGENE2453,0
AIPGENE24531,0
AIPGENE24533,1
AIPGENE24534,0
AIPGENE24537,0
AIPGENE2454,0
AIPGENE24542,0
AIPGENE24549,0
AIPGENE2455,1
AIPGENE24552,0
AIPGENE24553,0
AIPGENE24555,0
AIPGENE24556,0
AIPGENE24557,0
AIPGENE2456,0
AIPGENE24564,0
AIPGENE24566,0
AIPGENE24568,1
AIPGENE2457,0
AIPGENE24570,0
AIPGENE24571,0
AIPGENE24577,0
AIPGENE24584,0
AIPGENE24586,0
AIPGENE24587,0
AIPGENE2459,0
AIPGENE24591,0
AIPGENE24592,1
AIPGENE24599,0
AIPGENE246,0
AIPGENE2460,0
AIPGENE24603,0
AIPGENE24604,0
AIPGENE24607,0
AIPGENE24608,1
AIPGENE24609,0
AIPGENE2461,0
AIPGENE24610,1
AIPGENE24613,0
AIPGENE2462,0
AIPGENE24623,0
AIPGENE24626,0
AIPGENE2463,0
AIPGENE24635,0
AIPGENE2464,0
AIPGENE24642,0
AIPGENE24645,1
AIPGENE24647,0
AIPGENE24648,0
AIPGENE24649,0
AIPGENE2465,1
AIPGENE24650,1
AIPGENE24654,0
AIPGENE24656,0
AIPGENE2466,0
AIPGENE24661,1
AIPGENE24662,0
AIPGENE24666,0
AIPGENE24669,0
AIPGENE2467,0
AIPGENE24670,0
AIPGENE24673,0
AIPGENE24674,1
AIPGENE24675,0
AIPGENE24679,0
AIPGENE2468,0
AIPGENE24680,0
AIPGENE24682,0
AIPGENE24686,0
AIPGENE24689,0
AIPGENE2469,0
AIPGENE24691,1
AIPGENE24692,1
AIPGENE24698,0
AIPGENE247,0
AIPGENE24701,0
AIPGENE24702,0
AIPGENE24704,1
AIPGENE24705,0
AIPGENE24706,1
AIPGENE24707,0
AIPGENE24708,0
AIPGENE24710,0
AIPGENE24712,0
AIPGENE24715,0
AIPGENE24716,0
AIPGENE2472,0
AIPGENE24720,0
AIPGENE24721,1
AIPGENE24724,0
AIPGENE2473,0
AIPGENE24734,1
AIPGENE24735,0
AIPGENE24736,0
AIPGENE24738,0
AIPGENE24739,0
AIPGENE24740,0
AIPGENE24741,0
AIPGENE24745,1
AIPGENE24746,0
AIPGENE24747,0
AIPGENE24750,0
AIPGENE24751,0
AIPGENE24752,0
AIPGENE24753,0
AIPGENE24754,0
AIPGENE24756,0
AIPGENE24757,0
AIPGENE24762,0
AIPGENE24763,1
AIPGENE24764,1
AIPGENE24765,1
AIPGENE24766,0
AIPGENE24769,0
AIPGENE2477,0
AIPGENE24771,1
AIPGENE24772,0
AIPGENE24774,0
AIPGENE24776,0
AIPGENE24777,0
AIPGENE24778,0
AIPGENE2478,0
AIPGENE24780,0
AIPGENE24784,1
AIPGENE24786,1
AIPGENE24787,0
AIPGENE24789,0
AIPGENE2479,0
AIPGENE24791,0
AIPGENE24792,0
AIPGENE24793,0
AIPGENE24795,0
AIPGENE24797,0
AIPGENE24798,0
AIPGENE2480,0
AIPGENE24803,0
AIPGENE24807,0
AIPGENE2481,0
AIPGENE24819,1
AIPGENE2482,0
AIPGENE24829,1
AIPGENE2483,0
AIPGENE24832,0
AIPGENE24835,0
AIPGENE24838,0
AIPGENE24839,0
AIPGENE2484,0
AIPGENE24843,0
AIPGENE24844,1
AIPGENE24845,0
AIPGENE24848,1
AIPGENE24849,0
AIPGENE2485,0
AIPGENE24850,1
AIPGENE24851,1
AIPGENE24852,1
AIPGENE24853,0
AIPGENE24855,1
AIPGENE24858,0
AIPGENE24860,1
AIPGENE24861,0
AIPGENE24862,0
AIPGENE24864,1
AIPGENE24869,1
AIPGENE2487,0
AIPGENE24870,0
AIPGENE24872,0
AIPGENE24873,0
AIPGENE24874,0
AIPGENE24875,1
AIPGENE2488,0
AIPGENE2489,0
AIPGENE24893,0
AIPGENE2490,0
AIPGENE24904,0
AIPGENE24906,0
AIPGENE24907,0
AIPGENE24909,1
AIPGENE2491,0
AIPGENE24920,1
AIPGENE24921,0
AIPGENE24922,0
AIPGENE24923,1
AIPGENE24926,1
AIPGENE24928,0
AIPGENE24929,0
AIPGENE24930,0
AIPGENE24931,1
AIPGENE24933,0
AIPGENE24934,0
AIPGENE24935,1
AIPGENE24936,1
AIPGENE24939,0
AIPGENE24943,0
AIPGENE24948,1
AIPGENE24949,0
AIPGENE2495,0
AIPGENE24959,0
AIPGENE24962,0
AIPGENE24963,0
AIPGENE24964,0
AIPGENE24967,0
AIPGENE24969,0
AIPGENE2497,0
AIPGENE24977,0
AIPGENE24978,0
AIPGENE2498,0
AIPGENE24981,0
AIPGENE24982,0
AIPGENE24983,0
AIPGENE24985,0
AIPGENE24988,1
AIPGENE2499,0
AIPGENE24990,1
AIPGENE24997,0
AIPGENE250,0
AIPGENE2500,0
AIPGENE25003,0
AIPGENE25004,0
AIPGENE25008,0
AIPGENE25011,0
AIPGENE25013,0
AIPGENE2502,0
AIPGENE25024,1
AIPGENE25033,0
AIPGENE25034,0
AIPGENE25042,0
AIPGENE25046,0
AIPGENE25049,0
AIPGENE2505,0
AIPGENE25050,1
AIPGENE25051,1
AIPGENE25052,0
AIPGENE25053,0
AIPGENE25054,0
AIPGENE25055,0
AIPGENE25057,0
AIPGENE25058,1
AIPGENE2506,0
AIPGENE25061,0
AIPGENE25062,0
AIPGENE25063,1
AIPGENE25064,0
AIPGENE25065,0
AIPGENE25066,0
AIPGENE25069,0
AIPGENE2507,0
AIPGENE25075,0
AIPGENE25076,0
AIPGENE25077,1
AIPGENE25079,1
AIPGENE2508,0
AIPGENE25081,0
AIPGENE25082,0
AIPGENE25086,0
AIPGENE25087,0
AIPGENE25088,0
AIPGENE25089,0
AIPGENE2509,0
AIPGENE25090,0
AIPGENE25091,0
AIPGENE25093,1
AIPGENE25095,0
AIPGENE25096,1
AIPGENE25097,0
AIPGENE25098,1
AIPGENE2510,1
AIPGENE25100,0
AIPGENE25102,0
AIPGENE25106,0
AIPGENE25109,0
AIPGENE25110,0
AIPGENE25111,0
AIPGENE25112,0
AIPGENE25113,1
AIPGENE25115,0
AIPGENE25116,0
AIPGENE25117,0
AIPGENE25118,0
AIPGENE2512,0
AIPGENE25127,0
AIPGENE25128,0
AIPGENE25129,0
AIPGENE25133,0
AIPGENE25134,0
AIPGENE25135,0
AIPGENE25136,0
AIPGENE25137,0
AIPGENE25138,1
AIPGENE25141,0
AIPGENE25142,1
AIPGENE25143,0
AIPGENE25147,0
AIPGENE25148,0
AIPGENE25149,1
AIPGENE25150,0
AIPGENE25151,1
AIPGENE25152,0
AIPGENE25153,0
AIPGENE25156,0
AIPGENE25158,0
AIPGENE25159,0
AIPGENE25160,0
AIPGENE25161,0
AIPGENE25162,0
AIPGENE25165,0
AIPGENE25167,0
AIPGENE25168,0
AIPGENE25169,0
AIPGENE25170,0
AIPGENE25171,0
AIPGENE25172,0
AIPGENE25174,0
AIPGENE25176,0
AIPGENE25178,0
AIPGENE2518,0
AIPGENE25181,0
AIPGENE25182,0
AIPGENE25183,1
AIPGENE25186,1
AIPGENE25187,0
AIPGENE25188,0
AIPGENE25189,0
AIPGENE2519,0
AIPGENE25191,0
AIPGENE25192,0
AIPGENE25194,0
AIPGENE25195,0
AIPGENE25196,1
AIPGENE25198,0
AIPGENE25199,0
AIPGENE252,0
AIPGENE2520,0
AIPGENE25200,0
AIPGENE25201,0
AIPGENE25202,1
AIPGENE25203,1
AIPGENE25204,1
AIPGENE25205,0
AIPGENE25211,0
AIPGENE25212,0
AIPGENE25213,0
AIPGENE25214,1
AIPGENE25217,0
AIPGENE25219,1
AIPGENE25220,0
AIPGENE25221,0
AIPGENE25226,0
AIPGENE25228,0
AIPGENE25236,1
AIPGENE25237,0
AIPGENE25238,0
AIPGENE25239,0
AIPGENE25240,0
AIPGENE25241,0
AIPGENE25243,0
AIPGENE25244,0
AIPGENE25245,1
AIPGENE25249,0
AIPGENE2525,0
AIPGENE25260,1
AIPGENE25265,0
AIPGENE25267,0
AIPGENE2527,0
AIPGENE25271,0
AIPGENE25272,0
AIPGENE25273,1
AIPGENE25275,0
AIPGENE25276,0
AIPGENE25279,0
AIPGENE2528,0
AIPGENE25281,0
AIPGENE25287,1
AIPGENE25292,0
AIPGENE25295,1
AIPGENE25298,1
AIPGENE253,0
AIPGENE25301,0
AIPGENE25304,1
AIPGENE25305,0
AIPGENE2531,0
AIPGENE25313,0
AIPGENE25314,1
AIPGENE2533,0
AIPGENE25330,1
AIPGENE25337,0
AIPGENE25338,1
AIPGENE25339,0
AIPGENE2534,0
AIPGENE25340,0
AIPGENE25342,0
AIPGENE25344,0
AIPGENE25349,0
AIPGENE2535,0
AIPGENE25350,0
AIPGENE25354,0
AIPGENE25357,0
AIPGENE25358,1
AIPGENE25360,0
AIPGENE25361,0
AIPGENE25364,0
AIPGENE2537,0
AIPGENE25370,0
AIPGENE25377,1
AIPGENE2538,1
AIPGENE25389,0
AIPGENE2539,0
AIPGENE25391,0
AIPGENE25393,0
AIPGENE25395,0
AIPGENE25398,1
AIPGENE254,0
AIPGENE25400,1
AIPGENE25401,0
AIPGENE25404,0
AIPGENE25405,0
AIPGENE25406,0
AIPGENE25407,1
AIPGENE25409,0
AIPGENE25412,1
AIPGENE25413,0
AIPGENE25415,0
AIPGENE25416,0
AIPGENE25417,1
AIPGENE25418,0
AIPGENE25419,1
AIPGENE2542,0
AIPGENE25420,1
AIPGENE25424,0
AIPGENE25426,0
AIPGENE2543,0
AIPGENE25431,0
AIPGENE25436,0
AIPGENE25437,0
AIPGENE2544,0
AIPGENE25444,0
AIPGENE25445,0
AIPGENE25448,1
AIPGENE2545,0
AIPGENE25463,0
AIPGENE25466,1
AIPGENE25471,0
AIPGENE2548,0
AIPGENE25480,0
AIPGENE25486,0
AIPGENE25488,0
AIPGENE25490,0
AIPGENE25491,0
AIPGENE25492,0
AIPGENE25493,0
AIPGENE25494,0
AIPGENE25495,1
AIPGENE25496,0
AIPGENE25497,1
AIPGENE25498,0
AIPGENE25499,0
AIPGENE255,1
AIPGENE25500,0
AIPGENE25501,0
AIPGENE25502,0
AIPGENE25503,0
AIPGENE25504,0
AIPGENE25505,0
AIPGENE25507,1
AIPGENE2551,0
AIPGENE25514,0
AIPGENE25515,0
AIPGENE25516,0
AIPGENE25517,0
AIPGENE25518,0
AIPGENE25519,1
AIPGENE25520,0
AIPGENE25521,0
AIPGENE25522,0
AIPGENE25524,0
AIPGENE25528,0
AIPGENE25532,0
AIPGENE25535,0
AIPGENE25537,0
AIPGENE25538,0
AIPGENE25539,0
AIPGENE25540,0
AIPGENE25541,0
AIPGENE25544,0
AIPGENE25545,0
AIPGENE25547,1
AIPGENE25548,1
AIPGENE25549,0
AIPGENE25550,0
AIPGENE25551,0
AIPGENE25552,0
AIPGENE25554,1
AIPGENE25557,0
AIPGENE25558,0
AIPGENE2556,1
AIPGENE25560,0
AIPGENE25562,0
AIPGENE25564,0
AIPGENE25565,1
AIPGENE25566,0
AIPGENE25568,0
AIPGENE2557,0
AIPGENE25570,0
AIPGENE25573,0
AIPGENE25578,0
AIPGENE25579,0
AIPGENE25580,0
AIPGENE25585,1
AIPGENE25586,1
AIPGENE25587,0
AIPGENE25588,1
AIPGENE25590,0
AIPGENE25594,0
AIPGENE25595,0
AIPGENE25596,0
AIPGENE25598,1
AIPGENE25599,0
AIPGENE256,0
AIPGENE2560,0
AIPGENE25600,0
AIPGENE25601,0
AIPGENE25603,0
AIPGENE25604,0
AIPGENE25605,0
AIPGENE25609,0
AIPGENE2561,0
AIPGENE25610,1
AIPGENE25611,0
AIPGENE25615,0
AIPGENE25616,0
AIPGENE25619,1
AIPGENE2562,0
AIPGENE25622,0
AIPGENE25623,0
AIPGENE25626,0
AIPGENE25627,0
AIPGENE25628,0
AIPGENE25636,0
AIPGENE25637,0
AIPGENE25638,0
AIPGENE25640,0
AIPGENE25641,0
AIPGENE25643,0
AIPGENE25644,0
AIPGENE25645,1
AIPGENE25646,0
AIPGENE25647,0
AIPGENE25648,1
AIPGENE25652,0
AIPGENE25653,1
AIPGENE25654,1
AIPGENE25655,0
AIPGENE25658,0
AIPGENE25659,0
AIPGENE25660,1
AIPGENE25661,1
AIPGENE25662,0
AIPGENE25663,0
AIPGENE25664,0
AIPGENE25665,1
AIPGENE25666,0
AIPGENE25667,0
AIPGENE25668,0
AIPGENE25672,0
AIPGENE25673,0
AIPGENE25674,0
AIPGENE25676,0
AIPGENE25677,0
AIPGENE25678,0
AIPGENE25680,0
AIPGENE25681,0
AIPGENE25682,0
AIPGENE25683,1
AIPGENE25686,0
AIPGENE25689,1
AIPGENE2569,0
AIPGENE25690,0
AIPGENE25692,0
AIPGENE25693,0
AIPGENE25694,0
AIPGENE25698,0
AIPGENE257,1
AIPGENE2570,0
AIPGENE25700,0
AIPGENE25702,1
AIPGENE25704,0
AIPGENE25707,0
AIPGENE25708,0
AIPGENE25710,0
AIPGENE25711,0
AIPGENE25712,0
