gene_id	colors
AIPGENE23393	black
AIPGENE23394	black
AIPGENE23395	midnightblue
AIPGENE23397	brown
AIPGENE23402	midnightblue
AIPGENE23403	orange
AIPGENE23404	grey
AIPGENE23405	turquoise
AIPGENE23406	salmon
AIPGENE23407	midnightblue
AIPGENE23408	blue
AIPGENE23409	brown
AIPGENE23410	green
AIPGENE23412	turquoise
AIPGENE23414	grey
AIPGENE23415	steelblue
AIPGENE23416	darkturquoise
AIPGENE23417	black
AIPGENE23420	grey
AIPGENE23421	turquoise
AIPGENE23424	grey
AIPGENE23427	turquoise
AIPGENE2343	darkmagenta
AIPGENE23434	magenta
AIPGENE2344	grey
AIPGENE23442	blue
AIPGENE23446	darkgreen
AIPGENE23449	tan
AIPGENE2345	midnightblue
AIPGENE23450	green
AIPGENE23454	turquoise
AIPGENE23455	grey
AIPGENE23456	green
AIPGENE23458	blue
AIPGENE2346	blue
AIPGENE23460	lightcyan
AIPGENE23461	tan
AIPGENE23462	grey
AIPGENE23463	darkolivegreen
AIPGENE23465	black
AIPGENE23466	tan
AIPGENE23467	grey
AIPGENE23468	turquoise
AIPGENE23472	red
AIPGENE23474	grey
AIPGENE23477	red
AIPGENE23478	grey
AIPGENE23479	cyan
AIPGENE2348	cyan
AIPGENE23482	blue
AIPGENE23483	black
AIPGENE23484	greenyellow
AIPGENE23485	pink
AIPGENE2349	greenyellow
AIPGENE23492	blue
AIPGENE235	pink
AIPGENE2350	midnightblue
AIPGENE23507	turquoise
AIPGENE23509	cyan
AIPGENE2351	grey60
AIPGENE23513	tan
AIPGENE23514	lightcyan
AIPGENE23515	greenyellow
AIPGENE23518	turquoise
AIPGENE23519	darkred
AIPGENE23521	lightgreen
AIPGENE23523	turquoise
AIPGENE23524	blue
AIPGENE23525	grey
AIPGENE23527	steelblue
AIPGENE23528	black
AIPGENE23529	salmon
AIPGENE2353	lightyellow
AIPGENE23531	grey
AIPGENE23537	lightyellow
AIPGENE23538	grey
AIPGENE23539	greenyellow
AIPGENE2354	grey
AIPGENE23541	yellow
AIPGENE23542	royalblue
AIPGENE23543	blue
AIPGENE23545	grey
AIPGENE23546	turquoise
AIPGENE23549	grey
AIPGENE2355	turquoise
AIPGENE23554	grey
AIPGENE23555	grey
AIPGENE23557	grey
AIPGENE23559	green
AIPGENE2356	turquoise
AIPGENE23565	black
AIPGENE23569	turquoise
AIPGENE2357	grey
AIPGENE23574	green
AIPGENE23575	violet
AIPGENE23579	darkorange
AIPGENE2358	brown
AIPGENE23588	darkolivegreen
AIPGENE23592	lightcyan
AIPGENE23594	cyan
AIPGENE23595	tan
AIPGENE23596	turquoise
AIPGENE23597	brown
AIPGENE23599	orange
AIPGENE236	pink
AIPGENE2360	lightyellow
AIPGENE23600	grey
AIPGENE23601	grey
AIPGENE23602	yellow
AIPGENE23603	lightcyan
AIPGENE23607	red
AIPGENE23608	pink
AIPGENE23609	saddlebrown
AIPGENE23610	violet
AIPGENE23611	darkgreen
AIPGENE23612	black
AIPGENE23613	yellow
AIPGENE23614	grey
AIPGENE23615	lightcyan
AIPGENE23618	pink
AIPGENE23619	turquoise
AIPGENE23620	salmon
AIPGENE23621	orangered4
AIPGENE23624	darkgrey
AIPGENE23627	grey
AIPGENE23628	brown
AIPGENE23629	darkmagenta
AIPGENE23633	darkorange
AIPGENE23634	grey
AIPGENE23635	grey
AIPGENE23636	brown
AIPGENE23639	lightyellow
AIPGENE2364	turquoise
AIPGENE23641	grey
AIPGENE23642	white
AIPGENE23646	salmon
AIPGENE23647	midnightblue
AIPGENE23648	grey
AIPGENE2365	violet
AIPGENE23651	grey60
AIPGENE23652	yellow
AIPGENE23653	yellow
AIPGENE23654	saddlebrown
AIPGENE23655	salmon
AIPGENE23656	purple
AIPGENE2366	green
AIPGENE23660	salmon
AIPGENE23663	brown
AIPGENE23664	lightcyan
AIPGENE23665	yellow
AIPGENE23670	brown
AIPGENE23671	grey60
AIPGENE23672	tan
AIPGENE23673	brown
AIPGENE23674	blue
AIPGENE23675	yellowgreen
AIPGENE23676	yellow
AIPGENE23677	red
AIPGENE23678	lightgreen
AIPGENE2368	turquoise
AIPGENE23680	purple
AIPGENE23681	pink
AIPGENE23682	grey
AIPGENE23683	skyblue
AIPGENE23686	salmon
AIPGENE23687	brown
AIPGENE23689	black
AIPGENE2369	green
AIPGENE23691	saddlebrown
AIPGENE23694	yellow
AIPGENE23699	lightyellow
AIPGENE2370	grey
AIPGENE23701	grey
AIPGENE23702	yellow
AIPGENE23703	grey
AIPGENE23704	turquoise
AIPGENE23705	darkred
AIPGENE2371	pink
AIPGENE23716	yellowgreen
AIPGENE23717	grey
AIPGENE2372	grey
AIPGENE23722	grey
AIPGENE23723	skyblue
AIPGENE23724	blue
AIPGENE23728	grey
AIPGENE2373	pink
AIPGENE23730	grey
AIPGENE23732	turquoise
AIPGENE23734	turquoise
AIPGENE23735	brown
AIPGENE23737	pink
AIPGENE23738	cyan
AIPGENE23739	turquoise
AIPGENE2374	blue
AIPGENE23740	turquoise
AIPGENE23741	grey
AIPGENE23742	yellowgreen
AIPGENE23743	grey
AIPGENE23744	turquoise
AIPGENE23745	sienna3
AIPGENE23746	green
AIPGENE23747	lightcyan
AIPGENE23748	grey
AIPGENE23749	grey
AIPGENE23753	grey
AIPGENE23754	red
AIPGENE23755	grey60
AIPGENE23756	grey
AIPGENE23757	darkolivegreen
AIPGENE2376	sienna3
AIPGENE23762	plum1
AIPGENE23763	grey
AIPGENE23765	skyblue
AIPGENE23766	brown
AIPGENE23767	turquoise
AIPGENE2377	brown
AIPGENE23772	yellow
AIPGENE23774	skyblue
AIPGENE23775	grey
AIPGENE23776	red
AIPGENE23777	tan
AIPGENE23778	grey
AIPGENE23779	turquoise
AIPGENE23780	lightgreen
AIPGENE23781	green
AIPGENE23782	green
AIPGENE23783	darkorange
AIPGENE23784	lightcyan
AIPGENE23785	darkgrey
AIPGENE23786	grey
AIPGENE23787	blue
AIPGENE23788	lightcyan
AIPGENE23789	yellowgreen
AIPGENE2379	blue
AIPGENE23790	green
AIPGENE23792	turquoise
AIPGENE23794	salmon
AIPGENE23795	yellow
AIPGENE23796	brown
AIPGENE23798	grey
AIPGENE23799	grey
AIPGENE2380	grey
AIPGENE23801	grey
AIPGENE23802	yellow
AIPGENE23807	yellow
AIPGENE23808	brown
AIPGENE23809	pink
AIPGENE23810	red
AIPGENE23811	grey
AIPGENE23812	tan
AIPGENE23816	lightgreen
AIPGENE23817	magenta
AIPGENE23818	lightcyan
AIPGENE23819	lightyellow
AIPGENE2382	purple
AIPGENE23820	turquoise
AIPGENE23821	yellow
AIPGENE23822	turquoise
AIPGENE23824	turquoise
AIPGENE23826	grey
AIPGENE23827	purple
AIPGENE23828	grey
AIPGENE2383	grey
AIPGENE23831	black
AIPGENE23833	brown
AIPGENE23836	darkmagenta
AIPGENE23837	black
AIPGENE23840	lightcyan
AIPGENE23843	purple
AIPGENE23844	green
AIPGENE23845	red
AIPGENE23846	yellow
AIPGENE23847	turquoise
AIPGENE23848	tan
AIPGENE23849	red
AIPGENE2385	brown
AIPGENE23851	brown
AIPGENE23852	royalblue
AIPGENE23856	darkred
AIPGENE23857	grey
AIPGENE23859	grey
AIPGENE23860	purple
AIPGENE23861	darkturquoise
AIPGENE23862	grey
AIPGENE23865	grey
AIPGENE23866	magenta
AIPGENE23867	blue
AIPGENE2387	orangered4
AIPGENE23872	turquoise
AIPGENE23873	turquoise
AIPGENE23874	turquoise
AIPGENE23876	green
AIPGENE23878	turquoise
AIPGENE23879	turquoise
AIPGENE2388	magenta
AIPGENE23880	yellow
AIPGENE23881	grey
AIPGENE23882	turquoise
AIPGENE23885	pink
AIPGENE23886	grey
AIPGENE23887	green
AIPGENE23890	salmon
AIPGENE23892	pink
AIPGENE23894	yellow
AIPGENE23895	turquoise
AIPGENE23896	grey
AIPGENE23897	blue
AIPGENE239	grey
AIPGENE2390	turquoise
AIPGENE23900	darkolivegreen
AIPGENE23907	midnightblue
AIPGENE2391	tan
AIPGENE23915	grey
AIPGENE2392	pink
AIPGENE23921	magenta
AIPGENE23928	red
AIPGENE2393	grey
AIPGENE23930	black
AIPGENE23936	red
AIPGENE23937	darkorange
AIPGENE23943	pink
AIPGENE23945	skyblue3
AIPGENE23947	grey60
AIPGENE23949	turquoise
AIPGENE23950	grey
AIPGENE23951	yellow
AIPGENE23952	skyblue
AIPGENE23954	lightgreen
AIPGENE23955	blue
AIPGENE23956	yellow
AIPGENE23957	grey
AIPGENE23958	grey
AIPGENE2396	yellowgreen
AIPGENE23962	blue
AIPGENE23963	royalblue
AIPGENE23964	grey
AIPGENE23965	purple
AIPGENE23966	steelblue
AIPGENE23967	midnightblue
AIPGENE23969	turquoise
AIPGENE2397	turquoise
AIPGENE23970	blue
AIPGENE23974	greenyellow
AIPGENE23975	grey60
AIPGENE23977	magenta
AIPGENE2398	grey
AIPGENE23982	turquoise
AIPGENE2399	skyblue3
AIPGENE23992	darkorange
AIPGENE23994	green
AIPGENE23995	yellow
AIPGENE23996	grey
AIPGENE23997	grey
AIPGENE23999	brown
AIPGENE24	greenyellow
AIPGENE240	blue
AIPGENE2400	yellowgreen
AIPGENE24000	lightcyan
AIPGENE24002	blue
AIPGENE24004	grey
AIPGENE24005	grey
AIPGENE24012	lightgreen
AIPGENE24013	magenta
AIPGENE24014	blue
AIPGENE24015	paleturquoise
AIPGENE24016	midnightblue
AIPGENE24017	yellow
AIPGENE24018	steelblue
AIPGENE24020	purple
AIPGENE24021	grey
AIPGENE24022	cyan
AIPGENE24023	pink
AIPGENE24024	orange
AIPGENE24025	pink
AIPGENE24026	green
AIPGENE24028	lightcyan
AIPGENE24029	turquoise
AIPGENE24034	brown
AIPGENE24035	grey
AIPGENE24036	grey
AIPGENE24037	pink
AIPGENE24038	paleturquoise
AIPGENE24041	brown
AIPGENE24043	grey
AIPGENE24044	darkorange
AIPGENE24045	darkturquoise
AIPGENE24046	darkmagenta
AIPGENE24047	magenta
AIPGENE24048	green
AIPGENE24051	grey
AIPGENE24052	grey
AIPGENE24057	turquoise
AIPGENE24059	grey
AIPGENE2406	darkgreen
AIPGENE24060	violet
AIPGENE24061	tan
AIPGENE24064	grey
AIPGENE24065	saddlebrown
AIPGENE24069	grey
AIPGENE24070	turquoise
AIPGENE24071	turquoise
AIPGENE24072	lightyellow
AIPGENE24074	red
AIPGENE24075	pink
AIPGENE24076	magenta
AIPGENE24078	black
AIPGENE24079	yellow
AIPGENE24080	brown
AIPGENE24081	lightyellow
AIPGENE24083	black
AIPGENE24084	darkgrey
AIPGENE24085	turquoise
AIPGENE24093	grey
AIPGENE24094	tan
AIPGENE24096	tan
AIPGENE24098	grey
AIPGENE24100	red
AIPGENE24101	grey
AIPGENE24103	grey
AIPGENE24106	grey
AIPGENE24107	greenyellow
AIPGENE24111	grey
AIPGENE24114	red
AIPGENE24117	grey
AIPGENE24118	greenyellow
AIPGENE24119	pink
AIPGENE24124	blue
AIPGENE24125	grey
AIPGENE24126	grey60
AIPGENE24127	darkgrey
AIPGENE24129	grey
AIPGENE24130	yellow
AIPGENE24131	paleturquoise
AIPGENE24132	red
AIPGENE24133	red
AIPGENE24134	turquoise
AIPGENE24135	blue
AIPGENE24137	grey
AIPGENE24139	pink
AIPGENE24140	purple
AIPGENE24141	orange
AIPGENE24143	black
AIPGENE24144	brown
AIPGENE24147	darkmagenta
AIPGENE24149	purple
AIPGENE2415	lightyellow
AIPGENE24151	grey
AIPGENE24152	green
AIPGENE24153	darkgrey
AIPGENE24154	cyan
AIPGENE24155	darkgreen
AIPGENE24156	grey
AIPGENE24157	turquoise
AIPGENE24158	yellow
AIPGENE24160	blue
AIPGENE24161	lightyellow
AIPGENE24164	pink
AIPGENE24165	grey
AIPGENE24166	grey
AIPGENE24167	turquoise
AIPGENE24168	lightyellow
AIPGENE24169	grey
AIPGENE24171	grey
AIPGENE24172	orangered4
AIPGENE24173	darkred
AIPGENE24174	cyan
AIPGENE24175	grey
AIPGENE24176	pink
AIPGENE24178	midnightblue
AIPGENE24180	cyan
AIPGENE24183	grey
AIPGENE24184	brown
AIPGENE24186	mediumpurple3
AIPGENE24189	tan
AIPGENE24196	salmon
AIPGENE24198	sienna3
AIPGENE242	grey
AIPGENE24201	grey
AIPGENE24202	sienna3
AIPGENE24205	tan
AIPGENE24206	pink
AIPGENE24224	tan
AIPGENE24225	brown
AIPGENE24226	grey
AIPGENE24228	darkred
AIPGENE24229	yellow
AIPGENE24231	yellow
AIPGENE24232	white
AIPGENE24233	blue
AIPGENE24234	turquoise
AIPGENE24236	blue
AIPGENE24238	grey
AIPGENE24240	tan
AIPGENE24241	blue
AIPGENE24242	purple
AIPGENE24245	blue
AIPGENE24247	grey
AIPGENE24248	greenyellow
AIPGENE24249	turquoise
AIPGENE24252	magenta
AIPGENE24254	yellow
AIPGENE24256	yellow
AIPGENE24257	grey
AIPGENE24259	yellow
AIPGENE24260	turquoise
AIPGENE24261	turquoise
AIPGENE24262	green
AIPGENE24263	skyblue3
AIPGENE24264	mediumpurple3
AIPGENE24265	pink
AIPGENE24266	red
AIPGENE24267	lightyellow
AIPGENE24268	red
AIPGENE24269	darkturquoise
AIPGENE2427	darkgrey
AIPGENE24270	turquoise
AIPGENE24271	grey
AIPGENE24272	green
AIPGENE24273	magenta
AIPGENE24275	yellow
AIPGENE24276	lightgreen
AIPGENE24279	brown
AIPGENE24280	red
AIPGENE24281	greenyellow
AIPGENE24282	turquoise
AIPGENE24283	grey
AIPGENE24284	royalblue
AIPGENE24285	turquoise
AIPGENE24286	blue
AIPGENE24287	brown
AIPGENE24288	green
AIPGENE24289	grey
AIPGENE24291	lightyellow
AIPGENE24292	plum1
AIPGENE24295	grey60
AIPGENE24297	steelblue
AIPGENE24298	tan
AIPGENE24299	black
AIPGENE243	darkmagenta
AIPGENE24300	blue
AIPGENE24301	grey
AIPGENE24302	turquoise
AIPGENE24303	magenta
AIPGENE24304	brown
AIPGENE24305	grey
AIPGENE24306	darkorange
AIPGENE24310	grey
AIPGENE24311	pink
AIPGENE24322	grey
AIPGENE24328	midnightblue
AIPGENE24329	purple
AIPGENE24330	blue
AIPGENE24331	brown
AIPGENE24332	grey60
AIPGENE24333	brown
AIPGENE24339	grey
AIPGENE24340	yellow
AIPGENE24342	paleturquoise
AIPGENE24345	blue
AIPGENE24346	grey
AIPGENE24348	brown
AIPGENE24356	brown
AIPGENE24358	grey60
AIPGENE24359	grey
AIPGENE2436	purple
AIPGENE24362	greenyellow
AIPGENE24363	blue
AIPGENE24365	green
AIPGENE24367	yellow
AIPGENE24372	skyblue
AIPGENE24373	blue
AIPGENE24374	grey
AIPGENE24375	purple
AIPGENE24377	grey
AIPGENE2438	lightyellow
AIPGENE24381	yellow
AIPGENE24387	lightyellow
AIPGENE24388	turquoise
AIPGENE24389	magenta
AIPGENE2439	brown
AIPGENE24391	salmon
AIPGENE24392	greenyellow
AIPGENE24393	darkmagenta
AIPGENE24394	blue
AIPGENE24395	grey
AIPGENE244	mediumpurple3
AIPGENE2440	yellow
AIPGENE24400	grey
AIPGENE24401	salmon
AIPGENE24402	lightgreen
AIPGENE24403	grey
AIPGENE24404	plum1
AIPGENE24405	grey
AIPGENE24406	blue
AIPGENE24407	lightcyan
AIPGENE24409	grey
AIPGENE2441	green
AIPGENE24410	black
AIPGENE24412	grey
AIPGENE24414	royalblue
AIPGENE24415	grey
AIPGENE24416	midnightblue
AIPGENE24417	blue
AIPGENE24419	pink
AIPGENE24420	yellow
AIPGENE24422	blue
AIPGENE24423	yellow
AIPGENE24427	violet
AIPGENE24428	grey
AIPGENE24429	brown
AIPGENE24430	tan
AIPGENE24431	turquoise
AIPGENE24432	turquoise
AIPGENE24433	grey
AIPGENE24434	magenta
AIPGENE24435	lightyellow
AIPGENE24436	tan
AIPGENE2444	midnightblue
AIPGENE24440	grey
AIPGENE24441	lightgreen
AIPGENE24445	grey
AIPGENE24446	grey
AIPGENE24447	yellow
AIPGENE24448	violet
AIPGENE24449	brown
AIPGENE2445	darkgreen
AIPGENE24450	pink
AIPGENE24452	yellow
AIPGENE24453	lightyellow
AIPGENE24454	lightcyan
AIPGENE24455	green
AIPGENE24456	salmon
AIPGENE24457	cyan
AIPGENE24459	tan
AIPGENE2446	salmon
AIPGENE24460	turquoise
AIPGENE24464	blue
AIPGENE24465	grey
AIPGENE24466	red
AIPGENE24467	turquoise
AIPGENE24468	grey
AIPGENE24469	grey60
AIPGENE2447	grey
AIPGENE24471	brown
AIPGENE24472	turquoise
AIPGENE24473	salmon
AIPGENE24476	lightgreen
AIPGENE24478	brown
AIPGENE2448	green
AIPGENE24481	brown
AIPGENE24483	grey
AIPGENE24484	pink
AIPGENE24485	darkturquoise
AIPGENE24486	green
AIPGENE24488	tan
AIPGENE2449	yellow
AIPGENE24490	darkgreen
AIPGENE24491	darkorange
AIPGENE24495	lightyellow
AIPGENE24497	pink
AIPGENE24498	yellowgreen
AIPGENE245	tan
AIPGENE2450	red
AIPGENE24500	cyan
AIPGENE24504	salmon
AIPGENE24508	grey
AIPGENE24511	grey
AIPGENE24514	red
AIPGENE24516	blue
AIPGENE24517	darkturquoise
AIPGENE2452	grey
AIPGENE24521	purple
AIPGENE24527	magenta
AIPGENE24529	midnightblue
AIPGENE2453	yellow
AIPGENE24531	darkgrey
AIPGENE24533	darkgrey
AIPGENE24537	blue
AIPGENE2454	grey
AIPGENE24542	purple
AIPGENE24544	royalblue
AIPGENE24545	tan
AIPGENE24549	blue
AIPGENE2455	pink
AIPGENE24550	brown
AIPGENE24552	magenta
AIPGENE24553	grey
AIPGENE24555	grey
AIPGENE24556	blue
AIPGENE24557	lightcyan
AIPGENE2456	green
AIPGENE24564	yellow
AIPGENE24566	violet
AIPGENE24567	green
AIPGENE24568	tan
AIPGENE2457	darkorange
AIPGENE24570	grey60
AIPGENE24571	red
AIPGENE24577	green
AIPGENE24583	salmon
AIPGENE24584	purple
AIPGENE24586	turquoise
AIPGENE24587	yellow
AIPGENE24588	turquoise
AIPGENE2459	grey
AIPGENE24591	darkturquoise
AIPGENE24592	greenyellow
AIPGENE24597	sienna3
AIPGENE24599	saddlebrown
AIPGENE246	yellow
AIPGENE2460	brown
AIPGENE24601	turquoise
AIPGENE24603	grey
AIPGENE24604	darkgreen
AIPGENE24605	lightyellow
AIPGENE24607	darkturquoise
AIPGENE24608	black
AIPGENE24609	purple
AIPGENE2461	grey
AIPGENE24610	grey
AIPGENE24613	pink
AIPGENE24619	brown
AIPGENE2462	grey
AIPGENE24623	darkolivegreen
AIPGENE24626	turquoise
AIPGENE24627	grey
AIPGENE2463	white
AIPGENE24635	turquoise
AIPGENE2464	darkred
AIPGENE24640	magenta
AIPGENE24642	grey
AIPGENE24645	turquoise
AIPGENE24647	grey60
AIPGENE24648	lightcyan
AIPGENE24649	grey60
AIPGENE2465	brown
AIPGENE24650	greenyellow
AIPGENE24652	grey
AIPGENE24654	salmon
AIPGENE24656	white
AIPGENE2466	royalblue
AIPGENE24661	greenyellow
AIPGENE24662	plum1
AIPGENE24664	grey
AIPGENE24666	yellow
AIPGENE24669	green
AIPGENE2467	turquoise
AIPGENE24670	grey
AIPGENE24672	pink
AIPGENE24673	orangered4
AIPGENE24674	brown
AIPGENE24675	blue
AIPGENE24679	grey
AIPGENE2468	greenyellow
AIPGENE24680	midnightblue
AIPGENE24681	grey
AIPGENE24682	orange
AIPGENE24686	grey
AIPGENE24689	grey
AIPGENE2469	grey
AIPGENE24690	grey
AIPGENE24691	red
AIPGENE24692	lightcyan
AIPGENE24696	magenta
AIPGENE24698	green
AIPGENE247	white
AIPGENE24701	green
AIPGENE24702	yellow
AIPGENE24704	darkred
AIPGENE24705	turquoise
AIPGENE24706	royalblue
AIPGENE24707	pink
AIPGENE24708	darkgrey
AIPGENE24709	red
AIPGENE2471	red
AIPGENE24710	cyan
AIPGENE24711	brown
AIPGENE24712	red
AIPGENE24714	grey
AIPGENE24715	salmon
AIPGENE24716	blue
AIPGENE2472	brown
AIPGENE24720	grey
AIPGENE24721	black
AIPGENE24723	grey
AIPGENE24724	cyan
AIPGENE24726	red
AIPGENE24728	magenta
AIPGENE2473	turquoise
AIPGENE24730	magenta
AIPGENE24734	turquoise
AIPGENE24735	yellow
AIPGENE24736	purple
AIPGENE24737	brown
AIPGENE24738	grey
AIPGENE24739	grey
AIPGENE2474	cyan
AIPGENE24740	grey
AIPGENE24741	yellow
AIPGENE24742	grey
AIPGENE24743	red
AIPGENE24744	greenyellow
AIPGENE24745	brown
AIPGENE24746	turquoise
AIPGENE24747	turquoise
AIPGENE24749	purple
AIPGENE24750	purple
AIPGENE24751	greenyellow
AIPGENE24752	blue
AIPGENE24753	red
AIPGENE24754	pink
AIPGENE24756	magenta
AIPGENE24757	blue
AIPGENE24759	saddlebrown
AIPGENE2476	turquoise
AIPGENE24761	greenyellow
AIPGENE24762	midnightblue
AIPGENE24763	turquoise
AIPGENE24764	purple
AIPGENE24765	pink
AIPGENE24766	red
AIPGENE24767	yellow
AIPGENE24769	cyan
AIPGENE2477	grey
AIPGENE24770	grey60
AIPGENE24771	grey60
AIPGENE24772	salmon
AIPGENE24774	red
AIPGENE24776	darkorange
AIPGENE24777	brown
AIPGENE24778	lightyellow
AIPGENE2478	grey60
AIPGENE24780	darkmagenta
AIPGENE24781	grey
AIPGENE24783	royalblue
AIPGENE24784	pink
AIPGENE24786	darkgreen
AIPGENE24787	darkgrey
AIPGENE24789	cyan
AIPGENE2479	red
AIPGENE24791	darkmagenta
AIPGENE24792	grey
AIPGENE24793	lightcyan
AIPGENE24795	red
AIPGENE24796	grey
AIPGENE24797	lightcyan
AIPGENE24798	turquoise
AIPGENE248	grey
AIPGENE2480	grey
AIPGENE24803	pink
AIPGENE24807	royalblue
AIPGENE2481	turquoise
AIPGENE24819	turquoise
AIPGENE2482	grey60
AIPGENE24824	mediumpurple3
AIPGENE24829	black
AIPGENE2483	red
AIPGENE24830	cyan
AIPGENE24832	turquoise
AIPGENE24835	cyan
AIPGENE24836	turquoise
AIPGENE24838	turquoise
AIPGENE24839	cyan
AIPGENE2484	pink
AIPGENE24840	grey
AIPGENE24842	brown
AIPGENE24843	black
AIPGENE24845	turquoise
AIPGENE24846	pink
AIPGENE24848	black
AIPGENE24849	blue
AIPGENE2485	orangered4
AIPGENE24850	turquoise
AIPGENE24851	darkred
AIPGENE24852	purple
AIPGENE24853	turquoise
AIPGENE24854	greenyellow
AIPGENE24855	greenyellow
AIPGENE24856	magenta
AIPGENE24858	greenyellow
AIPGENE24860	black
AIPGENE24861	blue
AIPGENE24862	midnightblue
AIPGENE24864	grey
AIPGENE24869	turquoise
AIPGENE2487	green
AIPGENE24870	skyblue3
AIPGENE24872	mediumpurple3
AIPGENE24873	grey60
AIPGENE24874	black
AIPGENE24875	cyan
AIPGENE24876	white
AIPGENE24878	grey
AIPGENE2488	grey
AIPGENE24885	grey
AIPGENE2489	turquoise
AIPGENE24891	pink
AIPGENE24893	grey
AIPGENE24898	greenyellow
AIPGENE2490	grey
AIPGENE24901	turquoise
AIPGENE24904	grey
AIPGENE24906	blue
AIPGENE24907	grey
AIPGENE24908	blue
AIPGENE24909	lightcyan
AIPGENE2491	grey
AIPGENE24920	green
AIPGENE24921	grey
AIPGENE24922	grey
AIPGENE24923	pink
AIPGENE24924	pink
AIPGENE24925	cyan
AIPGENE24926	paleturquoise
AIPGENE24928	purple
AIPGENE24929	blue
AIPGENE24930	grey
AIPGENE24931	turquoise
AIPGENE24933	grey
AIPGENE24934	turquoise
AIPGENE24935	tan
AIPGENE24936	magenta
AIPGENE24939	grey
AIPGENE24943	tan
AIPGENE24948	greenyellow
AIPGENE24949	blue
AIPGENE2495	brown
AIPGENE24950	yellow
AIPGENE24955	blue
AIPGENE24958	black
AIPGENE24959	grey
AIPGENE24962	brown
AIPGENE24963	grey60
AIPGENE24964	grey60
AIPGENE24967	orange
AIPGENE24969	darkgrey
AIPGENE2497	purple
AIPGENE24977	purple
AIPGENE24978	magenta
AIPGENE2498	grey60
AIPGENE24980	grey
AIPGENE24981	skyblue
AIPGENE24982	darkmagenta
AIPGENE24983	yellow
AIPGENE24985	darkgrey
AIPGENE24987	royalblue
AIPGENE24988	grey
AIPGENE2499	turquoise
AIPGENE24990	grey
AIPGENE24992	grey
AIPGENE24995	grey
AIPGENE24997	lightgreen
AIPGENE250	grey
AIPGENE2500	brown
AIPGENE25003	grey
AIPGENE25004	grey
AIPGENE25005	grey
AIPGENE25007	grey
AIPGENE25008	lightcyan
AIPGENE25010	brown
AIPGENE25013	green
AIPGENE2502	grey
AIPGENE25024	grey
AIPGENE25032	blue
AIPGENE25033	blue
AIPGENE25034	red
AIPGENE25041	grey
AIPGENE25042	grey
AIPGENE25043	brown
AIPGENE25044	grey
AIPGENE25046	turquoise
AIPGENE25048	brown
AIPGENE25049	tan
AIPGENE2505	darkolivegreen
AIPGENE25050	grey
AIPGENE25051	grey
AIPGENE25052	purple
AIPGENE25053	lightcyan
AIPGENE25054	grey
AIPGENE25055	brown
AIPGENE25057	blue
AIPGENE25058	paleturquoise
AIPGENE2506	blue
AIPGENE25061	yellow
AIPGENE25062	red
AIPGENE25063	blue
AIPGENE25064	paleturquoise
AIPGENE25065	lightgreen
AIPGENE25066	grey
AIPGENE25069	lightcyan
AIPGENE2507	blue
AIPGENE25074	grey
AIPGENE25075	yellow
AIPGENE25076	tan
AIPGENE25077	tan
AIPGENE25078	grey
AIPGENE25079	purple
AIPGENE2508	grey
AIPGENE25081	midnightblue
AIPGENE25082	yellow
AIPGENE25083	blue
AIPGENE25084	grey
AIPGENE25085	grey
AIPGENE25086	brown
AIPGENE25087	skyblue3
AIPGENE25088	red
AIPGENE25089	grey
AIPGENE2509	darkgrey
AIPGENE25090	salmon
AIPGENE25091	steelblue
AIPGENE25093	cyan
AIPGENE25094	darkmagenta
AIPGENE25095	grey
AIPGENE25096	midnightblue
AIPGENE25097	grey
AIPGENE25098	green
AIPGENE2510	turquoise
AIPGENE25100	salmon
AIPGENE25102	red
AIPGENE25104	greenyellow
AIPGENE25106	salmon
AIPGENE25109	turquoise
AIPGENE2511	blue
AIPGENE25110	turquoise
AIPGENE25111	darkgrey
AIPGENE25112	grey
AIPGENE25113	yellow
AIPGENE25115	skyblue
AIPGENE25116	turquoise
AIPGENE25117	grey
AIPGENE25118	cyan
AIPGENE2512	turquoise
AIPGENE25122	grey
AIPGENE25127	green
AIPGENE25128	white
AIPGENE25129	grey60
AIPGENE2513	green
AIPGENE25130	greenyellow
AIPGENE25131	grey
AIPGENE25133	grey60
AIPGENE25134	blue
AIPGENE25135	grey
AIPGENE25136	brown
AIPGENE25137	lightgreen
AIPGENE25138	pink
AIPGENE25141	mediumpurple3
AIPGENE25142	turquoise
AIPGENE25143	grey
AIPGENE25147	salmon
AIPGENE25148	grey
AIPGENE25149	tan
AIPGENE25150	blue
AIPGENE25151	royalblue
AIPGENE25152	turquoise
AIPGENE25153	lightcyan
AIPGENE25155	red
AIPGENE25156	salmon
AIPGENE25158	blue
AIPGENE25159	green
AIPGENE25160	red
AIPGENE25161	midnightblue
AIPGENE25162	lightgreen
AIPGENE25163	grey60
AIPGENE25164	grey
AIPGENE25165	red
AIPGENE25167	pink
AIPGENE25168	brown
AIPGENE25169	green
AIPGENE2517	blue
AIPGENE25170	yellow
AIPGENE25171	yellow
AIPGENE25172	grey60
AIPGENE25173	grey
AIPGENE25174	blue
AIPGENE25175	turquoise
AIPGENE25176	turquoise
AIPGENE25177	salmon
AIPGENE25178	lightcyan
AIPGENE25179	grey
AIPGENE2518	turquoise
AIPGENE25180	blue
AIPGENE25181	purple
AIPGENE25182	lightcyan
AIPGENE25183	paleturquoise
AIPGENE25184	grey
