,Sym_MMdarkgreen,Sym_MMpink,Sym_MMred,Sym_MMdarkturquoise,Sym_MMgreen,Sym_MMblue,Sym_MMlightyellow,Sym_MMbrown,Sym_MMlightcyan,Sym_MMcyan,Sym_MMgreenyellow,Sym_MMblack,Sym_MMdarkred,Sym_MMturquoise,Sym_MMmagenta,Sym_MMroyalblue
AIPGENE21472,-0.241001856361349,-0.461025634063004,-0.222278112542675,0.103541106359482,0.141077815345096,0.00558270024653741,-0.42890741387638,-0.0235309759007191,-0.190215034806961,-0.152645375991894,-0.528550642822338,0.573263358166651,-0.124881488480034,0.301157120015663,0.191635946708561,-0.172934865572022
AIPGENE21473,-0.0778962432354524,0.375725108029798,0.100343447329426,0.31179494267061,0.187094547987566,0.153187140695631,0.168869272352413,-0.223064379270983,-0.420101161834909,-0.110459800373231,0.0330015289843896,-0.110059558262609,-0.500930488464062,-0.255112023373795,0.341722975537206,0.0363084700789284
AIPGENE21474,-0.247811356928717,-0.034016961291858,0.440546187253243,-0.192908371774216,-0.158541004337013,-0.318264768751822,-0.226702160271012,0.157056015574376,0.234654220006494,0.73241714837532,0.120372187616971,-0.0163703092820037,0.0149034459187312,-0.24220549210711,-0.202363922018162,-0.167844186691352
AIPGENE21479,-0.291716120967474,-0.751550199173935,-0.767249088529907,-0.579595145718369,-0.403339947835114,0.0410330847403987,-0.301859786723178,0.543570273859498,0.0607661182191893,-0.209171620995955,0.00392644305741306,0.212129388899153,0.181346274230155,0.914491290763691,0.0988164312781852,0.187146763936839
AIPGENE21480,-0.356574449851932,-0.315328545702562,-0.522729087019289,-0.0563956036942146,0.117344764220733,0.0973284347120104,0.0646108271538647,0.00789289638664569,-0.511443039095588,-0.371306879067816,-0.29285240925318,0.32743138007009,-0.286530733310385,0.523495792672471,0.57171358154089,0.16879057441347
AIPGENE21483,-0.0558589670139674,0.440001899104212,0.466028346870429,0.31446987762786,-0.0303127748019726,-0.191666214764392,0.271040001944564,-0.0877583620568183,-0.0147752011171498,0.133264966657622,0.164605124479925,-0.246773634450582,-0.199931258180933,-0.408300633683491,-0.137108758336227,-0.142933245857656
AIPGENE21487,0.0073527155835948,-0.326279610279343,-0.155181230930916,-0.117187511315719,-0.124761575253699,-0.183928782710872,-0.0920826828056494,0.23983454973892,0.434828046540471,-0.174718607206754,-0.187583783895965,0.20975645898466,0.015548783742187,0.272380507926376,-0.395207768530473,-0.204479911223597
AIPGENE21489,0.263992274546239,0.0939637092896865,0.193902458683508,-0.0753211644251248,-0.202568719678817,-0.00339259951980183,0.268577346699917,0.214574506753504,0.257872476042003,0.0928451421660886,0.06937238949416,-0.0900154898118475,-0.199758102044152,-0.143576872959997,-0.381010397031972,-0.226492260736284
AIPGENE2149,-0.0117868755376112,-0.493874075510464,-0.554209012836289,-0.319657082790478,-0.157532678224868,0.00438744746325157,-0.207374620285774,0.306643549722387,0.117895558716177,-0.2128836662372,-0.0713518726673268,0.215110490229039,0.210623519246342,0.600165729142876,0.0252290752332569,0.237501499661435
AIPGENE21491,-0.0675929525856881,-0.13290750089573,-0.0912526879111033,-0.18224953702121,-0.30768090814661,-0.0475295245683459,-0.0214455575270357,0.228642815345745,0.136758058852323,0.0199014372356578,0.208398584743402,-0.103488145495342,0.121642067033059,0.195151135871176,-0.159771300419468,-0.00519169350616549
AIPGENE21492,-0.322110817713212,-0.248204615805937,-0.557464883817159,-0.249976158038537,-0.0404180910997426,0.311835002430752,-0.0811175126853598,0.0578188045206432,-0.181846008517783,-0.260354067903692,0.0116898808385605,0.0265932535679934,-0.120742209107473,0.465177782720501,0.122118777061457,0.314679622542928
AIPGENE21493,0.248761692012477,-0.0576916339397886,-0.115768406824159,0.0151442860659953,-0.0117541521959059,-0.2961175416697,-0.47106594103906,0.0900040265807158,0.379541562985534,-0.0683478369370637,0.125449570606926,0.00945342518810405,-0.052516047954577,0.161410446620991,-0.24068654865678,-0.00950901741377693
AIPGENE21496,0.0797193167662489,-0.0852780568857392,-0.0645495222494865,0.235647652805917,0.601163049556148,-0.142903636304484,0.230842775753585,-0.401772023557185,-0.0856968964379823,-0.135178253653581,-0.520441745069269,0.476882738765837,-0.0503435501938731,-0.0124964161389322,0.144352586099491,0.0104118514872082
AIPGENE21497,0.0874606421277406,-0.225029099543626,-0.575556739510849,-0.433381678923626,0.0670396292943595,0.28717089205374,-0.23309059341908,-0.0764506303528367,0.078503270806578,-0.0249152891550287,0.190286207825294,-0.171718751980416,0.383753272109247,0.414887889202358,0.053255759299819,0.548128656181103
AIPGENE21498,0.272389554474761,0.179875984232412,0.054938005102152,0.253134494539977,0.068173312186656,0.281006353357907,0.0449658669621083,-0.0930507096452303,-0.223014078768964,-0.199913487776492,-0.0974924455213424,-0.0460371003816757,-0.626597551500812,-0.168204584783712,0.199555122712081,-0.203861671460537
AIPGENE215,0.317714910583214,0.145387904897792,-0.0427348311752527,-0.490327658788594,-0.0461313220255593,-0.281698835040343,-0.194210861348657,0.152407204160731,0.444976222139036,0.483606371267343,0.461092883658631,-0.327876135909223,0.199835581848983,0.0687219557745851,-0.366269471565073,0.160355322885682
AIPGENE2150,-0.305475424138932,-0.174152345177068,-0.0814532509217853,-0.224301718340238,-0.578323350170051,-0.222195100533745,-0.247642334644335,0.499368121874518,-0.0359272849297872,0.0344446600083558,0.423180822089353,-0.12792724644592,-0.114121618123621,0.316531807937002,0.170505354369846,-0.0483251812170539
AIPGENE21508,-0.00292652996343308,-0.07622262024561,-0.391260022418672,-0.459263687583717,-0.0151433499952765,0.0555834265458425,0.0566213786874059,0.0992362418762135,0.0890753802883149,0.0589216529129379,0.168486731081732,-0.150718835516108,0.0951633942201037,0.357888966813586,-0.143681969091181,0.33043358668308
AIPGENE21510,0.418816542976597,0.0518815246140469,-0.0293960383900452,-0.324373378661602,-0.0639165608887774,-0.248706267912678,-0.237542099730375,0.0671674236843869,0.256696261648587,0.191577377382736,0.279129749534835,-0.243314881020997,0.275062315604655,0.106177286130321,-0.075431862039624,0.140659170593477
AIPGENE21513,0.0690128075774682,0.101132281613123,0.201456051903446,0.0640481049617476,-0.0173910362423193,-0.300147787826575,-0.271230868442777,-0.0405106689979359,0.184563366277982,0.0803672816090665,0.125189503264595,-0.175277909219026,0.362285722535626,-0.110265221521437,-0.117421081680272,-0.023269026553919
AIPGENE21514,0.287358692972098,0.353757211911855,0.0959216443593973,0.0438910728119865,-0.0235515545022321,0.19983685380739,0.310425789474342,-0.0991985522939999,0.215466697863821,-0.105672405371099,0.226648754994871,-0.474189223452285,-0.196068825288042,-0.218016991959451,-0.321912408839666,0.122122144447251
AIPGENE21519,-0.0609053758917898,-0.561457014884123,-0.341924913877152,-0.258871804492124,0.166357902869108,-0.0569826546431807,-0.0812304509606139,0.0798361907837093,0.236493824621068,-0.0317504021307482,-0.316939249123346,0.538827566004502,0.453201363860404,0.362797503820279,-0.157679373547023,0.0158593614804581
AIPGENE2152,0.00123284233255609,-0.192358922187499,-0.232852152252082,-0.514322565283421,-0.266408082050991,0.189211124934468,0.0641401475378482,0.279392665654954,0.218469009794211,0.267156904479652,0.181189370961219,-0.307851766392638,0.0630262008774332,0.268297449603401,-0.230090147256262,0.213431805082996
AIPGENE21533,-0.228791467064283,-0.0323338107225103,-0.237508363956891,0.0768316447126932,0.535796874617481,0.31494209294849,0.389568078726456,-0.490056987461929,-0.566641190093749,-0.144574420271748,-0.379191451149828,0.257712871560496,0.262401865130583,0.0399995567305152,0.507286443742169,0.356362652893811
AIPGENE21539,0.048704165409167,0.149844614482689,-0.0307202501838583,0.432803956525423,0.410748835377158,0.236120364269852,0.753216808448332,-0.370944416717306,-0.112769112578249,-0.486094530937442,-0.367721050232012,0.23108030244817,-0.00276029689294538,-0.198277816601068,-0.0545200176015662,0.0265786590685142
AIPGENE21540,-0.334782611877765,-0.0230536199590609,-0.248390067959709,0.154389472211293,0.129207471201234,0.884778708963264,0.408601203830983,-0.286774067975847,-0.516448286469902,-0.363782195771678,-0.208869570101433,-0.095004719269586,0.0229907904946027,-0.0534761710656929,0.230715060601301,0.25363288927056
AIPGENE21542,0.0116053232609423,-0.201971224259377,-0.540986560758247,-0.0350461271163218,0.246485106449492,0.672188892102953,0.271673417058765,-0.238357273535156,-0.145120453674036,-0.488645080060525,-0.235793766163808,0.0513301064307761,0.164524036182469,0.235490690163799,-0.027090878763753,0.412688148289673
AIPGENE21543,-0.185971236790492,-0.374382842598272,0.0896201090453838,-0.251532211700237,-0.262461772750675,-0.239629126006423,0.285088953386775,0.361764717410611,0.490058548304549,0.189811603659791,-0.152965603040958,0.2161048630697,0.421025822276664,0.0970938914082675,-0.432387859823372,-0.186974892909873
AIPGENE21547,-0.0644904601222508,-0.333396748818233,0.0153737109437343,-0.476905904392679,-0.635237892871283,-0.378115352899673,-0.423321282429304,0.682287285867921,0.672709591825868,0.338784313043188,0.395169449947018,-0.192608768856889,0.192035176836688,0.286290960267909,-0.552245596367273,-0.140056369112729
AIPGENE21548,-0.0365527575324031,-0.328049429121466,0.152974800849155,0.108244466459936,0.123343001987358,-0.373369738066835,-0.474952886684497,0.00700066246438937,0.0690628166329725,0.120817742863067,-0.299590621559181,0.515640974235485,0.211392091408694,0.0143636734810076,0.107061611605786,-0.372871921667496
AIPGENE2155,0.110889795758234,-0.00936722889694235,-0.0359495466360264,-0.161205660690241,-0.353389419014635,0.061126695694002,0.0195920925701708,0.278641564837136,0.383397649932665,-0.107406388612974,0.30065103796265,-0.243349297762059,0.266031540440935,0.0459033160168601,-0.505913445707601,-0.0928665708722377
AIPGENE21553,0.088777089181675,-0.353200196425614,-0.3172267807516,-0.429751389495246,-0.248738006017727,-0.272162822584102,-0.316286580125385,0.322668291707654,0.35222226523348,-0.0803836667172892,0.103391138018516,0.0174300583871155,0.458442551190949,0.503258346831178,-0.233740602050827,0.131702013805462
AIPGENE21555,-0.0602594188448698,-0.253599573989271,-0.393381612453567,-0.341541590217613,-0.370017885248337,-0.000968550243830232,-0.0509530146056972,0.323311992574547,0.0360806173152145,-0.171602031856543,0.233417326854285,-0.128840152331149,0.149357988824342,0.47399804064572,0.129627685217478,0.136745539646126
AIPGENE21558,0.522500199185605,0.424552910422258,0.091246307953704,0.305411173426782,0.457191670202692,0.0491533976036492,0.215075578912474,-0.410636768788124,-0.102652688648637,-0.190191020175754,-0.110126434933461,-0.0399686798244583,-0.173041724448432,-0.30323029223923,0.15397164410464,0.0664093646702512
AIPGENE2156,-0.175615294258524,0.00536931187793326,-0.0720657599741279,-0.0858709551200317,0.145117449831635,0.0768213920301951,-0.303611733152663,-0.180233799367147,-0.152095437694627,0.174403657205144,0.174780376275684,-0.0771255987513677,0.333506906405832,0.00189306717287409,0.206737379444433,0.25345721901639
AIPGENE21560,0.172617019588699,0.390054574948401,0.336115396970217,0.485258464209184,0.145062662690749,0.202855470620852,0.111197786811657,-0.307970480790883,-0.316140580280273,-0.234482583822421,-0.0888914839732267,-0.215814436346143,-0.112986680276963,-0.429304134032151,0.183042557665253,-0.153706259288998
AIPGENE21561,-0.537080336852716,-0.748845106800888,-0.387401103440573,-0.305374865804373,-0.145520116752637,-0.173715222017678,-0.389064071938031,0.282836607094644,-0.217018922724413,0.101566354637451,-0.308830244274093,0.494362309915907,0.177894977921453,0.630513612371231,0.385666008479625,0.00534364180909004
AIPGENE21562,0.493276601364554,0.194521706462226,0.42819192358627,0.209820184367002,0.164345269482545,-0.140641108856658,0.180069499091402,-0.0959814299873993,0.156468774826376,0.098059874106927,-0.202557015535225,0.248453603171824,-0.131560777054656,-0.404964317084972,-0.190602294535475,-0.468132334050999
AIPGENE21563,0.161884236321858,0.101246630995878,-0.202509763180404,0.215253638378896,0.597027566959109,0.0765482180986182,0.148612069699535,-0.55206031685013,-0.216829657253412,-0.316827967701399,-0.320954569279912,0.202043490006258,0.446382765779955,-0.0193547802884841,0.199647870827313,0.435056170308728
AIPGENE21564,-0.309681571841074,-0.381966755777978,-0.52299801959808,0.0157727406887157,0.232089185196853,0.2919243939143,-0.134641531943747,-0.199153008486694,-0.411217161228874,-0.320368418440299,-0.31808461575872,0.250755793876757,0.0667676818755859,0.445161349930882,0.376694322053799,0.313827731393461
AIPGENE21565,0.0245340724833532,0.5784295207112,0.159256095918335,0.333108089282035,0.400073354380649,0.48721722411825,0.775899404845752,-0.54642424735584,-0.450247066761695,-0.203357577911322,0.0393209483287107,-0.270530972717447,-0.0402836571921607,-0.505853358056029,0.255209506017492,0.221379872382589
AIPGENE21566,0.520446315741662,0.439888578458996,-0.0703274207182209,-0.0490819976900944,0.345614955124164,0.250943368455574,0.466793618623592,-0.342949299531434,-0.132141117229158,-0.0770084992205375,0.0551845305177729,-0.29398293780109,-0.0893422471478409,-0.164173563732515,0.0592043687023807,0.160147677262165
AIPGENE21567,-0.0692378388729942,-0.00789957465747475,0.172970514326494,-0.136512379637026,-0.297289697896123,-0.12381112442357,-0.0450186747765252,0.252570874676244,0.191379033397142,0.3019937027003,0.0934902285329653,-0.0813568793827316,-0.31596478454686,-0.0576810528144985,-0.143351467392525,-0.177421348439946
AIPGENE21568,-0.00859308991898933,0.226944331135974,0.153982266778294,0.411928335725952,0.357967693080665,0.21121976860508,-0.0552886661075989,-0.426394261605041,-0.432087867889957,-0.0767010778985445,-0.153325455822696,0.165612517609197,-0.20307985329996,-0.332364543695491,0.41609049372047,-0.155656263681365
AIPGENE21569,-0.252409440299532,-0.703743985376671,-0.42859810745305,-0.495491984313962,-0.179381842403832,-0.126440607742996,-0.295414304520374,0.327935417048515,0.0531282654075029,0.154402286287123,-0.198503705413058,0.311828403097786,0.330317059322969,0.638009980361346,0.106708354838624,0.0710249680671337
AIPGENE21571,-0.163130029555933,-0.00678373107780396,-0.17503314762726,-0.140846641105325,0.059678634049579,0.665887075419093,0.371018942302217,-0.10178430125496,-0.202665244542284,-0.0295598912726903,-0.0447874881805871,-0.186137070979617,-0.0794656741806465,-0.0339840825254098,-0.0219978375667041,0.127337795111683
AIPGENE21572,0.543881793956926,0.564853827003858,0.350866625272766,0.263355840858047,0.469442999261331,-0.0540989089762075,0.121986285696711,-0.493482979327813,0.164460965571165,0.12781498112118,0.0936199364147857,-0.198727132391531,0.0326479312930515,-0.543150161765923,-0.229441810726811,0.0252799184595184
AIPGENE21573,-0.296547071234254,-0.0574554486494487,0.258783845246799,0.0122218893586452,-0.117365226445051,-0.166778135453623,-0.0709831521700049,0.203244971714495,-0.0701927046324876,0.34035567739483,-0.105901189544613,0.243001916292096,-0.59507308907891,-0.0988372964112012,-0.0170803537013646,-0.243105810011491
AIPGENE21574,-0.0101951185441008,-0.00182303847376033,0.259035699902939,0.0543731025083111,-0.00233277658525283,0.161735245576098,0.294786424118838,-0.00578910013751292,0.0909810453552524,0.0758853907888555,-0.11370076926546,0.0622042021670505,0.124210438479959,-0.278990214013512,-0.224272432979784,-0.134671518520588
AIPGENE21579,0.200925865491267,-0.132380453420624,-0.00821227601302836,0.0114868749252018,0.0791479347382881,-0.11409333432882,-0.0163283277209081,0.0247859216777301,0.191860128339814,-0.165225671820371,-0.168184604934263,0.216224021794559,0.253118656866386,0.032071414638809,-0.10481749191617,-0.306593938412876
AIPGENE2158,0.305896644162815,0.196041777545376,-0.0179756668337769,0.373083380832348,0.459291292268209,0.349271415250809,0.397985275562189,-0.518858887766449,-0.0406834699158196,-0.413675159952486,-0.265820975105755,-0.0591954301153258,0.379045262260355,-0.259086643739852,-0.0212897554845194,0.126198792272082
AIPGENE21585,-0.192666141374557,-0.12741924492113,-0.459411542634396,-0.245176972976102,-0.190499641104541,0.292247372265898,0.149897852634292,0.125378640836607,0.117011039762325,-0.288876813132413,0.199246253218958,-0.278625947857814,-0.00304895823404065,0.37153012825317,-0.209558335200875,0.360050944716923
AIPGENE21588,-0.326550342841106,0.137571441342729,0.49855892093079,0.294552543336522,0.14145226336715,-0.229270450487257,0.122287450939427,-0.137334736438062,-0.217728676110354,0.313006462800657,-0.138099373279832,0.272874419979589,-0.255949446424556,-0.402619028825853,0.166397913502221,-0.350382346272687
AIPGENE21589,0.283201818678053,0.246891625616818,0.111752724576823,0.0993925986019755,0.340237567801625,0.307596860189814,0.0738023566843142,-0.311403982526861,-0.137365080706544,0.076535612581167,-0.0176672196248261,0.00779800034147383,-0.270955342886218,-0.322693346015206,0.0200622717362473,-0.0360166103430984
AIPGENE2159,0.410220877735159,0.545431672736067,0.696025043763252,0.23748879804443,-0.0683831970677164,-0.24931497467287,-0.0360270046399562,-0.0167661588234554,0.360303727335736,0.383320179464779,0.194822770811207,-0.300877196917743,-0.434312839327687,-0.644562183890503,-0.440371874893988,-0.450802485866784
AIPGENE21590,-0.2318896819885,-0.0473971257357883,0.242029425157525,0.457910009989473,0.285350398793707,0.146705746299261,0.381958461366549,-0.24135342812982,-0.273822282213728,-0.174374702175303,-0.468968674441399,0.451558009016359,-0.228312362821341,-0.292186880457952,0.150189374893179,-0.260741273532115
AIPGENE21592,-0.286490576909578,0.150850465373202,0.360454858055231,0.292606044757861,0.212458332935618,-0.143108803881611,0.0765902343451969,-0.210065161330617,-0.170090335902012,0.210549156857474,-0.220425662764397,0.231776663923644,-0.0845455457412117,-0.339069894654204,0.105634685307533,-0.090385746501584
AIPGENE21593,-0.0386053446126864,0.29147534099214,0.439856121020389,0.27688383815804,-0.242140677823675,-0.129784314539213,0.199354984283401,0.101413938854266,0.114456697670449,-0.0647670522640488,0.212388330012321,-0.254460940181435,0.0969612180342121,-0.359064752750609,-0.175635400424698,-0.241283748894275
AIPGENE21594,0.129264378946709,0.0499767106529612,-0.283483496730678,-0.288821408262469,-0.144589591973322,-0.0245437271454758,-0.315710556918402,0.0708819193617491,0.184515477345563,0.0585541264666479,0.401191591489093,-0.426759224236925,0.19971668902272,0.245615780443731,-0.0818933157010788,0.280763166874244
AIPGENE21595,0.0387239932592543,-0.115082213574322,-0.0553305396895664,0.0547149278948899,0.10629958590308,-0.351587292796187,-0.292126904022428,-0.0270534094477879,-0.0930668092066574,0.00343674280794376,-0.140310145645139,0.312993363772736,0.029095703927738,0.170111416512041,0.198837573169186,0.169899544157685
AIPGENE21597,-0.134998307911733,-0.0826273825519672,0.190530956952533,0.330901629302536,0.325493354151066,0.266303749894312,0.412425750429458,-0.326701479325613,-0.0520669424869735,-0.115059748411858,-0.487197853489963,0.287747596709666,0.258047614636134,-0.319376428227274,-0.108305814338993,-0.127148666731965
AIPGENE21599,-0.0833410990016741,0.456066178307518,0.273709629273561,0.14602780522177,0.233921936519805,0.0578166868613218,0.0409247322454569,-0.249687898100705,-0.237128583653398,0.291443593071098,0.144976590634903,-0.178039726919768,-0.487603856621767,-0.402445828505161,0.161211864308033,0.0602822711571756
AIPGENE21600,-0.338110634507061,-0.000593203730516217,0.0576400700653775,0.0977926639256128,-0.225880611605808,0.127102414892332,-0.0786274364905165,0.138010444609354,-0.300552616979451,0.0159717846912665,0.0835908543439417,-0.0771117679755268,-0.223362620745254,-0.0274327999913341,0.317628677624477,-0.26737136888211
AIPGENE21601,-0.111977359271568,0.0818775825326624,-0.367203572999584,0.1917282779729,0.295192431036022,0.928447842236833,0.455261048460902,-0.41017909042213,-0.515652811104311,-0.53006273257791,-0.232503818709665,-0.107124542329488,-0.0160894642416741,-0.0360204349358015,0.251096327828293,0.333980825795969
AIPGENE21602,0.151359220647711,0.175459907522131,0.35575015537672,0.268695487041752,0.0200795737083244,-0.0946440538950528,0.190670944930116,-0.0420802819450385,-0.0614248434405425,0.0127598095621614,-0.0305766800721748,0.049955017289422,-0.0375430112202721,-0.292463763535413,-0.00386105129916322,-0.233780356571755
AIPGENE21603,0.158758557849031,0.00879062064993128,-0.284467100474176,0.0524946590532768,0.264214373184095,-0.147143396566899,-0.213664989025639,-0.177766179146781,-0.298963265101501,-0.267406105808078,0.0220824930074345,0.202988676466804,-0.114137139355629,0.225694495675597,0.559235847501264,0.225364597690692
AIPGENE21604,-0.325489197229424,-0.603664318683452,-0.485477122587598,-0.299675409906634,0.0339438949103324,0.261195676085404,-0.0902526261523059,0.120809568397623,-0.223117085643441,-0.020857612654861,-0.437998986220824,0.455526166042633,-0.0868672913355391,0.510386581350411,0.210771265123512,0.0485516697297756
AIPGENE21605,0.414995515407485,0.621687459739128,0.578062145236407,0.0371538341106375,-0.264904737328238,-0.133868047849531,0.0378993440844848,0.0826093471746615,0.330673720659713,0.350442545545529,0.572487804960813,-0.679146808126999,-0.0623698678473958,-0.570707504793774,-0.335227172959207,-0.245435848421205
AIPGENE21607,-0.217868100964528,0.252255004376972,0.385155827565057,0.217492713052398,0.0181101199171639,0.0914906707776152,0.231586951933083,-0.0664997248655028,0.0785108309591829,0.278040384737033,0.0633236940143452,-0.145210074800448,-0.283893274518601,-0.441473512471717,-0.282511653455803,-0.151659272837676
AIPGENE21608,-0.147948278905355,-0.165824820213548,-0.216381592915195,-0.171011509356452,-0.146016203812032,-0.275933204328771,-0.361350122980686,0.186895229626196,0.15983903475275,-0.00964410713949028,0.0876026927703617,0.028615764776053,-0.0600106341951696,0.33825631433615,-0.123594307596327,0.16622709068788
AIPGENE21609,0.0775071267093518,0.100927558343464,-0.192945184251064,0.187873286718377,0.249352098269301,-0.0837093077668967,0.140361672590868,-0.189299032708113,-0.13304460617934,-0.442242682869502,-0.11003796943014,0.00846263343462347,-0.168405838637734,0.144360079001859,0.213354227804142,0.116763868430254
AIPGENE2161,0.0951862263401955,0.487785665243295,0.385721418315275,0.00205876892125059,-0.270548176029332,-0.229366480483517,-0.152103287865849,0.149155010815603,0.114792700505186,0.352752618410904,0.530591462841118,-0.456015745452506,-0.272944570404666,-0.324923871524498,-0.114680102084094,-0.0629208246348772
AIPGENE21611,0.462417508859621,0.656209659829668,-0.0276340458641425,0.374267363670532,0.666063150552076,0.356425779005135,0.259613914670517,-0.743185301489775,-0.409308142302674,-0.336595292547242,0.0631135216283298,-0.29654156664289,-0.00351111688405708,-0.389317626210595,0.37087333448952,0.42216183018477
AIPGENE21614,-0.0297692602220534,-0.401134642413349,0.271727469184569,0.159946499040041,-0.0777312420230827,-0.480810418610317,-0.188045899779233,0.20377072206522,0.235684824488411,0.097849107069437,-0.470434331414115,0.526666471229292,0.0479413785821671,0.0463350805896707,-0.172762915030679,-0.416084101336856
AIPGENE21615,-0.175621048547565,-0.442976142790141,-0.647316113324283,-0.232588868938965,0.275435992420087,0.14215560284811,-0.196782109115037,-0.11382984652747,-0.203110742193031,-0.136841904933889,-0.291510153407342,0.33007524284798,0.180789656406711,0.559277871429646,0.301503156770864,0.464363319170146
AIPGENE21616,0.130965466822705,0.286844151425491,0.324950388236544,0.0321725936533678,0.0371569542901803,-0.351295278486606,-0.0816123275628242,-0.027533100816417,0.0398871411205074,0.214213015397685,0.2302980491518,-0.0314104247720139,0.18141432948258,-0.273461528988453,0.0823614558493641,-0.203396469247189
AIPGENE21618,-0.167555594896463,0.162136001693568,0.204853481916059,0.125879985486415,-0.144780880832567,-0.0646424407189919,-0.178852751284873,0.00446687360592088,0.0940363389064927,0.26461779312674,0.271408132148565,-0.220425903255935,0.00325536922910223,-0.201342481191196,-0.0664071813501532,-0.000502814205717822
AIPGENE21619,0.216638502282906,0.25748356238014,0.0811019350160101,0.389696886092476,0.210796434691266,0.287607670867308,0.135941659057565,-0.334655027633894,-0.0168864125689154,-0.350324787666235,-0.043713315729943,-0.144442772597789,-0.155837836262027,-0.29979405821372,-0.048755502096299,-0.068901415188636
AIPGENE2162,-0.12774603343465,0.0446649958807876,0.187113993643312,0.588998786987528,0.534982657119099,0.211662220424052,0.583073630756931,-0.47602774936688,-0.29748103036552,-0.316107708622184,-0.648178109353625,0.512659864612553,-0.135075498545368,-0.355402680881506,0.114419172276848,-0.216236270519715
AIPGENE21623,0.270463972046401,0.0416744380797557,-0.200693147288485,-0.380573420026635,-0.060390634881509,-0.253802214534034,-0.344007319125956,0.12051154365951,0.223251866337634,0.198340124797355,0.431373489447811,-0.247478278366962,0.140116631879694,0.224433802763862,0.0543369974575233,0.180592766614567
AIPGENE21624,-0.291188044785191,-0.368400442284648,-0.0431296920705577,-0.356800762592006,-0.494076164279817,-0.305110750609143,-0.3530981318633,0.533301070476941,0.228769774310697,0.191592631792162,0.221815186164467,-0.0383709524775014,0.145640455886187,0.337528732527207,-0.0623072759242816,0.00881209018035711
AIPGENE21625,0.240264493958374,-0.22251965052534,0.0153257158014512,-0.562564364393862,-0.617639538554782,-0.512240418948713,-0.270611551185265,0.657725024823246,0.857055423658514,0.362742218829178,0.493955410989198,-0.255333348964816,0.323104813121877,0.278534088171579,-0.680863407402381,-0.100202571552554
AIPGENE21626,-0.292453839559287,0.218776131801092,-0.12713630876511,0.485071603642715,0.297774526073547,0.49167011896898,0.172141062560102,-0.45856140688937,-0.85821558969132,-0.424986555463804,-0.164321004543805,-0.0399143031740949,-0.301389630126822,-0.096181269673808,0.744831854779823,0.258491154547413
AIPGENE21629,-0.384876635325618,-0.399799554980909,0.118778053593541,-0.406991925727267,-0.539933533263336,-0.549923887792364,-0.183662562301711,0.636626528521046,0.31297424993397,0.47480562820298,0.23920837674684,0.143156826883342,0.069064744165544,0.254337031866733,-0.0958867108794835,-0.161172373795561
AIPGENE2163,0.178585887513777,-0.0180118778084362,-0.224620619654551,0.0898385733841108,0.252367545457577,0.148285513749693,0.171109644136343,-0.214695749136837,0.045603663960421,-0.349502234005069,-0.0847701802169653,0.106206272437952,0.222226598877601,0.0591072752582111,-0.0649106165858164,0.218204553723188
AIPGENE21630,0.261090829781517,-0.0038937823826003,0.562561149032155,0.120207189878861,-0.207709763675394,-0.542262990022625,-0.372241528792433,0.223807828711198,0.181642808832237,0.310207907641383,-0.0795961093866442,0.23415281488364,-0.0144503521660953,-0.267176193854966,-0.0544916194861624,-0.663989218839842
AIPGENE21632,0.294028286856702,0.178440761525836,0.0192854938497778,-0.188003122135159,-0.221048019202524,-0.217196596483823,-0.481924265224982,0.176152009014436,0.133041725184453,0.182653085771253,0.581518561444436,-0.389172016326679,0.0496935538666912,0.0418124844826465,0.0441533864847927,0.0740471809264492
AIPGENE21633,0.221187609000339,0.510137219599433,0.276043549351092,0.53745973812187,0.328377595437811,0.330739727156023,0.0848548211709916,-0.501433950673313,-0.174269152473045,-0.191092530823292,-0.04598550651026,-0.146034134618783,-0.115854834282012,-0.549217170769351,-0.0812153238739939,0.0361655503659646
AIPGENE21634,0.138368713155217,0.333582180644417,0.0528710690823483,-0.132521775760019,-0.289339374672369,-0.179577151996605,-0.339845089263452,0.188272570291632,-0.0500260374601944,0.163285426116008,0.667798283408796,-0.445806936127879,-0.181415142079032,-0.0218043742859608,0.237863941089032,0.161286431670584
AIPGENE21639,0.376676366803385,0.27087148489387,0.118653342304345,0.27419483125431,0.269074594096388,0.082777201721783,0.362086182460613,-0.184289367115399,-0.0534607431513312,-0.318563992133726,-0.276384962280855,0.145961312271778,-0.332831941303628,-0.22932001585749,-0.0349372626591794,-0.227353484857378
AIPGENE2164,-0.387012363388403,-0.385281520991946,-0.312892373343037,-0.205499494760295,-0.169891912188852,-0.111769558063625,-0.511659977633035,0.228800639200485,-0.0726559409275696,0.00633115037310224,0.0803261752482708,0.181146898092718,0.0243532511205785,0.401365698413661,0.270830991321751,0.267123769593634
AIPGENE21642,0.133683946636602,0.541731367065188,0.677280140390793,0.362835973615484,-0.24700601235245,-0.180497552011838,0.0821304053057363,0.0369136928990087,-0.00566176254708967,0.138155036348083,0.33130932872003,-0.364620184748909,-0.365697250441766,-0.583270328910817,-0.0629209120448076,-0.265702159717669
