"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.686081015324336 2 46 "GO:0010212" "response to ionizing radiation" 1
0 0.650202002592292 2 10 "GO:0010224" "response to UV-B" 1
0 0.0120195431686122 -1 230 "GO:0010243;GO:1901698" "response to nitrogen compound" 0.169260283277397
0 0.30117770436784 2 11 "GO:0010288" "response to lead ion" 0.825230765078916
0 1 4 12 "GO:0010332" "response to gamma radiation" 1
0 0.877807876419075 2 20 "GO:0010389;GO:1902749" "regulation of cell cycle G2/M phase transition" 1
0 0.339442983518145 -1 12 "GO:0010390" "obsolete histone monoubiquitination" 0.854038546531653
0 0.793222019383235 2 15 "GO:0010453" "regulation of cell fate commitment" 1
0 0.606603819161426 2 20 "GO:0010464;GO:2000648;GO:0002053" "positive regulation of stem cell proliferation" 1
0 0.709677196327353 4 81 "GO:0010466;GO:0045861;GO:0010951" "negative regulation of proteolysis" 1
0 0.92138698309207 5 120 "GO:0010467" "gene expression" 1
0 0.952636959093029 3 29 "GO:0010469" "regulation of signaling receptor activity" 1
0 0.73220768584286 3 94 "GO:0010498;GO:0043161" "proteasomal protein catabolic process" 1
0 0.368094976515743 6 40 "GO:0010506" "regulation of autophagy" 0.87592384283741
0 0.716528200496245 7 12 "GO:0010507" "negative regulation of autophagy" 1
0 0.349530534326096 2 21 "GO:0010508" "positive regulation of autophagy" 0.855698996606423
0 0.234301425425107 5 25 "GO:0010517;GO:0010518;GO:0060193;GO:0060191" "obsolete regulation of lipase activity" 0.759668023672125
0 0.578051049837272 4 19 "GO:0010522;GO:0051279" "regulation of calcium ion transport into cytosol" 1
0 0.403850352917748 2 187 "GO:0010564" "regulation of cell cycle process" 0.916251094845033
0 0.532686403822067 5 38 "GO:0010565" "regulation of ketone metabolic process" 1
0 0.000389671083668255 3 46 "GO:0010586;GO:0035278;GO:0035195;GO:0035194;GO:0016441;GO:0040033;GO:0045974;GO:0060147;GO:0060964;GO:1900368;GO:0060966;GO:0060968" "post-transcriptional gene silencing" 0.0133692606342181
0 0.0611263561004012 3 22 "GO:0010594;GO:0010595" "regulation of endothelial cell migration" 0.384212412668338
0 0.00196907884754329 6 710 "GO:0010605;GO:0009892" "negative regulation of metabolic process" 0.0458722442631381
0 0.00202395078400275 8 229 "GO:0010608" "post-transcriptional regulation of gene expression" 0.0465755503586974
0 0.0435095409281253 3 14 "GO:0010623" "programmed cell death involved in cell development" 0.336485671030215
0 0.000152420569902238 8 516 "GO:0010629;GO:0010558;GO:0009890" "negative regulation of biosynthetic process" 0.00695866310820983
0 0.511040508099438 5 37 "GO:0010631" "epithelial cell migration" 1
0 0.307218393055717 2 46 "GO:0010632;GO:0010634" "regulation of epithelial cell migration" 0.832932626000198
0 0.0746671748761551 3 101 "GO:0010638" "positive regulation of organelle organization" 0.43107452179302
0 0.635127576711088 6 86 "GO:0010639" "negative regulation of organelle organization" 1
0 0.9278171716897 2 25 "GO:0010717;GO:0010718" "regulation of epithelial to mesenchymal transition" 1
0 0.0137577562516933 2 104 "GO:0010720" "positive regulation of cell development" 0.17931079039969
0 0.35617767716692 3 58 "GO:0010721" "negative regulation of cell development" 0.869479012695961
0 0.0684403594723478 -1 108 "GO:0010769" "obsolete regulation of cell morphogenesis involved in differentiation" 0.41102407962688
0 0.157496129790248 3 37 "GO:0010770" "positive regulation of cell morphogenesis" 0.624359657382769
0 0.931763721393402 2 42 "GO:0010810" "regulation of cell-substrate adhesion" 1
0 0.783672707309109 2 28 "GO:0010811" "positive regulation of cell-substrate adhesion" 1
0 1 2 10 "GO:0010812" "negative regulation of cell-substrate adhesion" 1
0 0.591777434546102 2 114 "GO:0010817" "regulation of hormone levels" 1
0 0.234301425425107 6 25 "GO:0010821" "regulation of mitochondrion organization" 0.759668023672125
0 0.182594783010024 -1 15 "GO:0010822" "obsolete positive regulation of mitochondrion organization" 0.671649815867281
0 0.766159633521803 5 27 "GO:0010827" "regulation of D-glucose transmembrane transport" 1
0 1 4 21 "GO:0010830;GO:0051153" "regulation of striated muscle cell differentiation" 1
0 0.650202002592292 5 10 "GO:0010833" "telomere maintenance via telomere lengthening" 1
0 0.770290618091127 -1 14 "GO:0010863;GO:1900274" "obsolete positive regulation of phospholipase C activity" 1
0 0.685104432414737 5 11 "GO:0010874;GO:0010875;GO:0032376;GO:0032373" "regulation of cholesterol efflux" 1
0 0.516493058861777 4 17 "GO:0010883" "regulation of lipid storage" 1
0 0.32107612591989 2 20 "GO:0010906" "regulation of glucose metabolic process" 0.85213874769456
0 0.965475178705506 6 32 "GO:0010921;GO:0010923;GO:0035305" "regulation of phosphatase activity" 1
0 0.567383829475668 4 112 "GO:0010927" "cellular component assembly involved in morphogenesis" 1
0 0.0182416011651359 -1 11 "GO:0010939" "obsolete regulation of necrotic cell death" 0.21380062980504
0 7.95374210645708e-05 -1 441 "GO:0010941;GO:0042981;GO:0043067" "obsolete regulation of cell death" 0.00441432686908368
0 0.213399437036081 3 102 "GO:0010948" "negative regulation of cell cycle process" 0.713666017669378
0 0.143192389179746 5 44 "GO:0010950;GO:0043280;GO:2001056;GO:0006919;GO:0097202" "positive regulation of endopeptidase activity" 0.599326453931176
0 0.0478597129652558 4 56 "GO:0010952" "positive regulation of peptidase activity" 0.352778431114991
0 0.0525536101959959 8 42 "GO:0010954;GO:1903319" "positive regulation of protein maturation" 0.36425748188295
0 0.793222019383235 8 15 "GO:0010955;GO:1903318" "negative regulation of protein maturation" 1
0 0.399118072637546 6 51 "GO:0010959" "regulation of metal ion transport" 0.916251094845033
0 0.951736602225561 2 46 "GO:0010970;GO:0030705" "cytoskeleton-dependent intracellular transport" 1
0 0.0837921160756133 7 24 "GO:0010976" "positive regulation of neuron projection development" 0.455664907880929
0 0.716528200496245 2 12 "GO:0014003" "oligodendrocyte development" 1
0 0.606603819161426 2 20 "GO:0014013" "regulation of gliogenesis" 1
0 1 2 11 "GO:0014014" "negative regulation of gliogenesis" 1
0 0.685104432414737 -1 11 "GO:0014066" "obsolete regulation of phosphatidylinositol 3-kinase signaling" 1
0 0.0357134729558612 -1 215 "GO:0014070" "obsolete response to organic cyclic compound" 0.30356452012482
0 0.553846229650963 4 39 "GO:0014074" "response to purine-containing compound" 1
0 0.343734461186281 3 48 "GO:0014706;GO:0060537" "muscle tissue development" 0.855698996606423
0 0.803509230607158 2 713 "GO:0015031;GO:0008104;GO:0045184;GO:0033036" "macromolecule localization" 1
0 0.479178311716325 6 125 "GO:0015074" "DNA integration" 1
0 0.747426747622349 4 26 "GO:0015695" "organic cation transport" 1
0 0.98166189225783 4 38 "GO:0015698" "inorganic anion transport" 1
0 0.854941300376757 2 33 "GO:0015718" "monocarboxylic acid transport" 1
0 1 3 28 "GO:0015748" "organophosphate ester transport" 1
0 0.793222019383235 2 15 "GO:0015800" "acidic amino acid transport" 1
0 0.548007412059256 4 18 "GO:0015804" "neutral amino acid transport" 1
0 1 5 17 "GO:0015807" "L-amino acid transport" 1
0 0.744819633780052 5 13 "GO:0015812" "gamma-aminobutyric acid transport" 1
0 0.94152791000357 6 27 "GO:0015833;GO:0042886" "amide transport" 1
0 0.98314223839262 4 90 "GO:0015849;GO:0046942" "carboxylic acid transport" 1
0 0.775821449031953 3 40 "GO:0015850" "organic hydroxy compound transport" 1
0 1 4 18 "GO:0015914" "phospholipid transport" 1
0 0.919801244913447 5 24 "GO:0015918;GO:0030301" "sterol transport" 1
0 0.721108302930929 4 93 "GO:0015931;GO:0050657;GO:0050658;GO:0051236" "nucleobase-containing compound transport" 1
0 1 4 10 "GO:0015936" "coenzyme A metabolic process" 1
0 0.96892936240328 3 33 "GO:0015980" "energy derivation by oxidation of organic compounds" 1
0 0.793222019383235 2 15 "GO:0015988" "energy coupled proton transmembrane transport, against electrochemical gradient" 1
0 0.673000578506579 1 153 "GO:0016032;GO:0044403;GO:0044764" "obsolete multi-organism cellular process" 1
0 0.999054101576253 2 108 "GO:0016042" "lipid catabolic process" 1
0 0.119275643381835 2 42 "GO:0016049" "cell growth" 0.551649850640987
0 0.654882337621986 3 66 "GO:0016050" "vesicle organization" 1
0 1 4 35 "GO:0016051" "carbohydrate biosynthetic process" 1
0 0.973728932466705 2 69 "GO:0016052" "carbohydrate catabolic process" 1
0 0.044696281813997 3 143 "GO:0016055" "Wnt signaling pathway" 0.341465116530414
0 0.228736380277902 2 1316 "GO:0016070" "RNA metabolic process" 0.746757006201386
0 1 3 12 "GO:0016073;GO:0016180" "snRNA metabolic process" 1
0 0.0411798630539041 3 538 "GO:0016192" "vesicle-mediated transport" 0.332078639242381
0 0.0289038582212587 2 89 "GO:0016197" "endosomal transport" 0.274078293786508
0 0.710465064509159 2 36 "GO:0016202;GO:0048634;GO:1901861" "regulation of muscle organ development" 1
0 0.413696837736072 2 14 "GO:0016241" "regulation of macroautophagy" 0.916251094845033
0 0.0694841978807497 2 10 "GO:0016266" "protein O-linked glycosylation via N-acetyl-galactosamine" 0.41102407962688
0 0.000415766949550649 2 499 "GO:0016310;GO:0006468" "phosphorylation" 0.0137640742772294
0 0.186180325548213 2 135 "GO:0016311" "dephosphorylation" 0.682179173416462
0 0.190852318360208 2 23 "GO:0016331" "morphogenesis of embryonic epithelium" 0.685127111912956
0 1 6 19 "GO:0016358" "dendrite development" 1
0 0.650202002592292 2 10 "GO:0016444" "somatic cell DNA recombination" 1
0 4.28024912700904e-05 -1 89 "GO:0016458;GO:0031047" "obsolete gene silencing" 0.00278511382850554
0 0.231919927187894 3 224 "GO:0016477;GO:0048870" "cell motility" 0.75453948724751
0 0.100574467682878 2 246 "GO:0016482" "cytosolic transport" 0.495519635816164
0 0.288497520831444 4 137 "GO:0016485;GO:0051604" "protein maturation" 0.821733717879931
0 0.813866765511455 3 16 "GO:0016486;GO:0140448" "peptide hormone processing" 1
0 0.236484091946116 4 17 "GO:0016525;GO:2000181;GO:1901343" "negative regulation of angiogenesis" 0.759921003572114
0 2.31583280571706e-11 2 490 "GO:0016567;GO:0032446;GO:0070647;GO:0043687" "post-translational protein modification" 2.18498825219405e-08
0 0.458657923063844 -1 153 "GO:0016569;GO:0016570" "obsolete covalent chromatin modification" 0.976848195058097
0 0.187735167594592 -1 39 "GO:0016571;GO:0034968" "obsolete histone methylation" 0.683892396237442
0 0.11366752573977 -1 19 "GO:0016574" "obsolete histone ubiquitination" 0.529606471780114
0 0.686081015324336 2 46 "GO:0016579;GO:0070646" "protein modification by small protein removal" 1
0 0.182594783010024 6 15 "GO:0016925" "protein sumoylation" 0.671649815867281
0 1 3 12 "GO:0016999" "antibiotic metabolic process" 1
0 0.672672773838721 2 34 "GO:0017015;GO:1903844" "regulation of transforming growth factor beta receptor signaling pathway" 1
0 0.879207985233361 5 49 "GO:0017038" "protein import" 1
0 0.0887001716491048 2 11 "GO:0017145" "stem cell division" 0.46109428072138
0 0.00937981117826599 2 64 "GO:0017148" "negative regulation of translation" 0.136151566872215
0 0.864247673556193 3 19 "GO:0017156" "calcium-ion regulated exocytosis" 1
0 0.0819458714077944 5 31 "GO:0017157" "regulation of exocytosis" 0.452950601292462
0 0.413696837736072 2 14 "GO:0017158" "regulation of calcium ion-dependent exocytosis" 0.916251094845033
0 0.483550827459935 2 16 "GO:0018022;GO:0018023" "peptidyl-lysine methylation" 1
0 0.0158594463542989 7 54 "GO:0018105;GO:0018209" "peptidyl-serine modification" 0.195599838369686
0 0.327050394457095 5 38 "GO:0018107;GO:0018210" "peptidyl-threonine modification" 0.852408970083616
0 1.22927539115098e-05 3 107 "GO:0018108;GO:0018212" "peptidyl-tyrosine modification" 0.00128869036838994
0 0.84918469336046 4 18 "GO:0018126" "protein hydroxylation" 1
0 0.00274410060749465 2 372 "GO:0018193" "peptidyl-amino acid modification" 0.0575346427371378
0 1 -1 28 "GO:0018196;GO:0018279" "obsolete peptidyl-asparagine modification" 1
0 1 3 12 "GO:0018200" "peptidyl-glutamic acid modification" 1
0 0.504099376918732 2 107 "GO:0018205" "peptidyl-lysine modification" 1
0 0.979621812317202 3 37 "GO:0018208" "peptidyl-proline modification" 1
0 0.813866765511455 -1 16 "GO:0018298" "obsolete protein-chromophore linkage" 1
0 0.952636959093029 2 29 "GO:0018958" "phenol-containing compound metabolic process" 1
0 0.397286696016248 2 70 "GO:0019216" "regulation of lipid metabolic process" 0.916251094845033
0 1 2 19 "GO:0019217" "regulation of fatty acid metabolic process" 1
0 0.0276685194289723 2 18 "GO:0019218" "regulation of steroid metabolic process" 0.265027899301882
0 0.00539198623379956 6 663 "GO:0019220;GO:0051174" "regulation of phosphate metabolic process" 0.096901695458855
0 0.000608995255677405 3 60 "GO:0019221" "cytokine-mediated signaling pathway" 0.0176202298757523
0 0.377849500831824 3 22 "GO:0019229" "regulation of vasoconstriction" 0.87592384283741
0 0.182594783010024 4 15 "GO:0019233" "sensory perception of pain" 0.671649815867281
0 1 2 13 "GO:0019319;GO:0046364" "monosaccharide biosynthetic process" 1
0 1 2 22 "GO:0019320;GO:0046365" "monosaccharide catabolic process" 1
0 1 2 16 "GO:0019369" "arachidonate metabolic process" 1
0 1 4 13 "GO:0019377;GO:0046466;GO:0030149" "membrane lipid catabolic process" 1
0 0.793222019383235 6 15 "GO:0019432;GO:0046463;GO:0046460" "acylglycerol biosynthetic process" 1
0 0.21368378377488 -1 515 "GO:0019439;GO:0044270;GO:0046700;GO:1901361;GO:0034655" "obsolete organic cyclic compound catabolic process" 0.713666017669378
0 0.716528200496245 5 12 "GO:0019511" "peptidyl-proline hydroxylation" 1
0 0.620847833000587 4 661 "GO:0019637" "organophosphate metabolic process" 1
0 1 2 22 "GO:0019722" "calcium-mediated signaling" 1
0 0.291501718830002 2 175 "GO:0019725" "cellular homeostasis" 0.821733717879931
0 0.262545425691706 3 10 "GO:0019730" "antimicrobial humoral response" 0.775865826132263
0 0.766159633521803 2 27 "GO:0019748" "secondary metabolic process" 1
0 0.614088798868681 2 42 "GO:0019751" "polyol metabolic process" 1
0 0.669014741530348 2 45 "GO:0019827;GO:0098727" "stem cell population maintenance" 1
0 0.182594783010024 3 15 "GO:0019915;GO:0170062" "lipid storage" 0.671649815867281
0 0.574485257777098 -1 40 "GO:0019932" "obsolete second-messenger-mediated signaling" 1
0 0.0336593811046437 -1 13 "GO:0019935;GO:0019933" "obsolete cyclic-nucleotide-mediated signaling" 0.296996912518672
0 0.685104432414737 2 11 "GO:0021510" "spinal cord development" 1
0 0.685104432414737 3 11 "GO:0021515" "cell differentiation in spinal cord" 1
0 0.793222019383235 3 15 "GO:0021549" "cerebellum development" 1
0 0.650202002592292 2 10 "GO:0021675" "nerve development" 1
0 0.109851308616313 3 12 "GO:0021766" "hippocampus development" 0.52150255674211
0 0.864247673556193 3 19 "GO:0021782" "glial cell development" 1
0 0.813866765511455 2 16 "GO:0021885;GO:0022029" "forebrain cell migration" 1
0 0.00209551036516386 3 48 "GO:0021915" "neural tube development" 0.0476413019164362
0 0.935032788652394 2 26 "GO:0021953" "central nervous system neuron differentiation" 1
0 0.377031001090568 2 13 "GO:0021954" "central nervous system neuron development" 0.87592384283741
0 0.173392783890697 2 30 "GO:0021987" "cerebral cortex development" 0.663675827995426
0 0.951736602225561 2 46 "GO:0022008" "neurogenesis" 1
0 0.00143460256654109 2 521 "GO:0022402" "cell cycle process" 0.0356196716192505
0 0.00903398154593961 3 14 "GO:0022405;GO:0022404" "hair cycle process" 0.136151566872215
0 0.0530914989590592 2 57 "GO:0022407" "regulation of cell-cell adhesion" 0.36425748188295
0 0.32107612591989 6 20 "GO:0022408" "negative regulation of cell-cell adhesion" 0.85213874769456
0 0.365451567621234 2 106 "GO:0022411" "cellular component disassembly" 0.87592384283741
0 0.588559766098393 2 93 "GO:0022412" "cellular process involved in reproduction in multicellular organism" 1
0 0.645781638017722 1 358 "GO:0022414" "reproductive process" 1
0 0.0694841978807497 2 10 "GO:0022600" "digestive system process" 0.41102407962688
0 0.190852318360208 2 23 "GO:0022602" "ovulation cycle process" 0.685127111912956
0 0.0130434891589329 2 290 "GO:0022603" "regulation of anatomical structure morphogenesis" 0.174560737892953
0 0.0779343660740808 2 161 "GO:0022604" "regulation of cell morphogenesis" 0.444296521999367
0 0.496756021423427 3 738 "GO:0022607" "cellular component assembly" 1
0 0.157035981217548 3 14 "GO:0022612" "gland morphogenesis" 0.624359657382769
0 0.999377345257603 2 70 "GO:0022613;GO:0042254" "ribonucleoprotein complex biogenesis" 1
0 1 3 11 "GO:0022616" "DNA strand elongation" 1
0 0.203638586943622 5 40 "GO:0022617" "extracellular matrix disassembly" 0.712709688768538
0 0.990975489384603 2 82 "GO:0022618;GO:0071826" "protein-RNA complex organization" 1
0 0.538489674286822 4 28 "GO:0022898;GO:0032409;GO:0032412" "regulation of transporter activity" 1
0 1 2 21 "GO:0022900;GO:0022904" "electron transport chain" 1
0 1 3 12 "GO:0023021;GO:0038032" "termination of signal transduction" 1
0 0.0464238698606309 5 41 "GO:0023061" "signal release" 0.350269327004672
0 0.214164124543396 6 287 "GO:0030001" "metal ion transport" 0.714006542426481
0 0.377031001090568 -1 13 "GO:0030004;GO:0030641;GO:0051453" "obsolete cellular monovalent inorganic cation homeostasis" 0.87592384283741
0 0.405899078202566 2 23 "GO:0030010" "establishment of cell polarity" 0.916251094845033
0 0.0371562058941951 2 132 "GO:0030029;GO:0030036" "actin filament-based process" 0.310237878417461
0 0.0784924348924256 2 439 "GO:0030030;GO:0120036" "cell projection organization" 0.446116789487971
0 0.716528200496245 2 12 "GO:0030032;GO:0097581" "lamellipodium assembly" 1
0 0.793222019383235 2 15 "GO:0030041" "actin filament polymerization" 1
0 0.0512763161959255 2 21 "GO:0030048" "actin filament-based movement" 0.363753416021471
0 1 4 10 "GO:0030071;GO:1902099" "regulation of metaphase/anaphase transition of cell cycle" 1
0 0.0525536101959959 2 42 "GO:0030097" "hemopoiesis" 0.36425748188295
0 0.000581604180473913 5 42 "GO:0030098" "lymphocyte differentiation" 0.0171482357586605
0 0.0663091328830618 3 44 "GO:0030099" "myeloid cell differentiation" 0.406251083604992
0 0.435956736788967 2 53 "GO:0030100" "regulation of endocytosis" 0.947753873641452
0 0.0324861293167678 2 114 "GO:0030111" "regulation of Wnt signaling pathway" 0.296996912518672
0 1 6 14 "GO:0030148" "sphingolipid biosynthetic process" 1
0 0.879855303158207 2 685 "GO:0030154" "cell differentiation" 1
0 0.346028184697606 4 133 "GO:0030155" "regulation of cell adhesion" 0.855698996606423
0 0.0367338760735066 7 207 "GO:0030162;GO:0070613;GO:1903317" "regulation of proteolysis" 0.309450107815656
0 0.732539514362234 2 127 "GO:0030163" "protein catabolic process" 1
0 0.770290618091127 2 14 "GO:0030166" "proteoglycan biosynthetic process" 1
0 0.157496129790248 3 37 "GO:0030168" "platelet activation" 0.624359657382769
0 0.227877713807107 2 33 "GO:0030177" "positive regulation of Wnt signaling pathway" 0.745243060578875
0 0.0718658427801144 3 76 "GO:0030178" "negative regulation of Wnt signaling pathway" 0.417867130607229
0 0.477385157060105 3 95 "GO:0030182" "neuron differentiation" 1
0 0.00039725864989787 2 20 "GO:0030183" "B cell differentiation" 0.0133861977206657
0 0.429609924650809 4 43 "GO:0030193;GO:0050818;GO:0061041;GO:1900046" "regulation of wound healing" 0.937195292272921
0 0.0887001716491048 2 11 "GO:0030194;GO:0050820;GO:1900048" "positive regulation of blood coagulation" 0.46109428072138
0 1 2 23 "GO:0030195;GO:0050819;GO:0061045;GO:1900047" "negative regulation of wound healing" 1
0 0.211245856887331 4 138 "GO:0030198;GO:0043062;GO:0045229" "external encapsulating structure organization" 0.712709688768538
0 1 2 19 "GO:0030199" "collagen fibril organization" 1
0 1 2 11 "GO:0030201" "heparan sulfate proteoglycan metabolic process" 1
0 0.82946388125944 2 31 "GO:0030203" "glycosaminoglycan metabolic process" 1
0 0.793222019383235 -1 15 "GO:0030204" "obsolete chondroitin sulfate metabolic process" 1
0 0.716528200496245 2 12 "GO:0030216" "keratinocyte differentiation" 1
0 0.0220903303721488 2 23 "GO:0030217" "T cell differentiation" 0.236843485296845
0 0.2091522077934 2 16 "GO:0030218" "erythrocyte differentiation" 0.712709688768538
0 0.893061462787162 4 64 "GO:0030258" "lipid modification" 1
0 0.516493058861777 2 17 "GO:0030261" "chromosome condensation" 1
0 0.0242059939959976 4 72 "GO:0030278" "regulation of ossification" 0.253759503724708
0 0.532686403822067 2 38 "GO:0030307" "positive regulation of cell growth" 1
0 0.594574179672162 2 41 "GO:0030308" "negative regulation of cell growth" 1
0 0.864247673556193 2 19 "GO:0030323" "respiratory tube development" 1
0 0.011536512206187 4 45 "GO:0030324" "lung development" 0.163679688218608
0 0.000434577520657887 3 25 "GO:0030330" "DNA damage response, signal transduction by p53 class mediator" 0.0141387548531282
0 0.030006791237647 2 195 "GO:0030334;GO:2000145;GO:0040012;GO:0051270" "regulation of locomotion" 0.283114075327199
0 0.0205503397187895 3 93 "GO:0030335;GO:2000147;GO:0040017;GO:0051272" "positive regulation of locomotion" 0.230990681702645
0 0.141451539895354 4 52 "GO:0030336;GO:2000146;GO:0040013;GO:0051271" "negative regulation of locomotion" 0.598473219243348
0 1 2 10 "GO:0030431" "sleep" 1
0 0.633664164933566 -1 21 "GO:0030433" "obsolete ubiquitin-dependent ERAD pathway" 1
0 0.800022716170566 2 29 "GO:0030500;GO:0070167" "regulation of bone mineralization" 1
0 0.65924563134374 2 22 "GO:0030501;GO:0045778;GO:0070169" "positive regulation of ossification" 1
0 0.32107612591989 2 20 "GO:0030509" "BMP signaling pathway" 0.85213874769456
0 0.935032788652394 2 26 "GO:0030510" "regulation of BMP signaling pathway" 1
0 0.890015061993351 3 21 "GO:0030512" "negative regulation of transforming growth factor beta receptor signaling pathway" 1
0 1 6 13 "GO:0030513" "positive regulation of BMP signaling pathway" 1
0 0.716528200496245 2 12 "GO:0030514" "negative regulation of BMP signaling pathway" 1
0 0.326521091550806 2 29 "GO:0030518;GO:0043401;GO:0141193" "steroid hormone receptor signaling pathway" 0.852408970083616
0 0.685104432414737 2 11 "GO:0030521" "androgen receptor signaling pathway" 1
0 0.0384608174324423 2 54 "GO:0030522" "intracellular receptor signaling pathway" 0.318313870592187
0 0.760721234687839 3 39 "GO:0030534" "adult behavior" 1
0 0.190978728598948 2 31 "GO:0030574;GO:0032963" "collagen metabolic process" 0.685127111912956
0 0.0313883211442519 -1 67 "GO:0030799;GO:0030814" "obsolete regulation of cyclic nucleotide metabolic process" 0.293216643560413
0 0.538489674286822 5 28 "GO:0030801;GO:0030804;GO:0030810;GO:0030816;GO:0030819;GO:1900373" "positive regulation of purine nucleotide biosynthetic process" 1
0 0.090748043534194 2 47 "GO:0030802;GO:0030808;GO:0030817;GO:1900371" "regulation of purine nucleotide biosynthetic process" 0.464069263276488
0 0.910896364682313 2 23 "GO:0030834;GO:0030835" "regulation of actin filament depolymerization" 1
0 0.562947587679439 4 29 "GO:0030838;GO:0032273" "positive regulation of protein polymerization" 1
0 0.946788039517258 3 88 "GO:0030855" "epithelial cell differentiation" 1
0 0.116641221737152 2 34 "GO:0030856" "regulation of epithelial cell differentiation" 0.542123116793118
0 0.483550827459935 3 16 "GO:0030858" "positive regulation of epithelial cell differentiation" 1
0 0.0970133852669348 4 18 "GO:0030865;GO:0030866" "cortical cytoskeleton organization" 0.485581586203464
0 0.672672773838721 2 34 "GO:0030900" "forebrain development" 1
0 0.292636490946112 3 19 "GO:0030901" "midbrain development" 0.821733717879931
0 1 2 10 "GO:0030913" "paranodal junction assembly" 1
0 0.650202002592292 2 10 "GO:0030947" "regulation of vascular endothelial growth factor receptor signaling pathway" 1
0 0.815267223007629 3 30 "GO:0031023" "microtubule organizing center organization" 1
0 0.0611263561004012 5 22 "GO:0031032" "actomyosin structure organization" 0.384212412668338
0 0.347537927819228 -1 39 "GO:0031056;GO:1902275" "regulation of chromatin organization" 0.855698996606423
0 0.770290618091127 -1 14 "GO:0031057" "obsolete negative regulation of histone modification" 1
0 0.264378233281953 -1 18 "GO:0031058" "obsolete positive regulation of histone modification" 0.775865826132263
0 1 -1 16 "GO:0031060" "obsolete regulation of histone methylation" 1
0 1 -1 11 "GO:0031062" "obsolete positive regulation of histone methylation" 1
0 0.669014741530348 2 45 "GO:0031099" "regeneration" 1
0 0.864247673556193 2 19 "GO:0031100" "animal organ regeneration" 1
0 0.683373874500042 2 23 "GO:0031110" "regulation of microtubule polymerization or depolymerization" 1
0 0.716528200496245 3 12 "GO:0031111" "negative regulation of microtubule polymerization or depolymerization" 1
0 0.650202002592292 3 10 "GO:0031113" "regulation of microtubule polymerization" 1
0 0.650202002592292 4 10 "GO:0031114" "regulation of microtubule depolymerization" 1
0 0.650202002592292 4 10 "GO:0031122" "cytoplasmic microtubule organization" 1
0 0.420495529859446 2 33 "GO:0031123;GO:0031124" "RNA 3'-end processing" 0.923719516699388
0 0.716528200496245 2 12 "GO:0031145" "anaphase-promoting complex-dependent catabolic process" 1
0 0.716528200496245 2 12 "GO:0031146" "SCF-dependent proteasomal ubiquitin-dependent protein catabolic process" 1
0 0.0872962820150002 4 207 "GO:0031175" "neuron projection development" 0.46109428072138
0 0.793222019383235 2 15 "GO:0031214" "biomineral tissue development" 1
0 1 2 10 "GO:0031290" "retinal ganglion cell axon guidance" 1
0 0.00394753168445857 -1 498 "GO:0031324" "obsolete negative regulation of cellular metabolic process" 0.0752423463492255
0 0.00229575504740969 -1 369 "GO:0031327;GO:2000113" "obsolete negative regulation of cellular biosynthetic process" 0.0509657620524951
0 0.00698481235043384 -1 484 "GO:0031328;GO:0045893;GO:1902680;GO:0051254;GO:0045935;GO:0051173" "positive regulation of nucleobase-containing compound metabolic process" 0.117548280181293
0 0.683373874500042 -1 23 "GO:0031330" "obsolete negative regulation of cellular catabolic process" 1
0 0.203379230050169 -1 57 "GO:0031331" "obsolete positive regulation of cellular catabolic process" 0.712709688768538
0 0.79013044398141 3 41 "GO:0031333" "negative regulation of protein-containing complex assembly" 1
0 0.614088798868681 3 42 "GO:0031334" "positive regulation of protein-containing complex assembly" 1
0 0.0787264922625831 5 144 "GO:0031344;GO:0120035;GO:0010975" "regulation of cell projection organization" 0.446116789487971
0 0.209162562848678 6 32 "GO:0031345;GO:0010977" "negative regulation of cell projection organization" 0.712709688768538
0 0.0150195127540719 3 75 "GO:0031346" "positive regulation of cell projection organization" 0.18645934583509
0 0.0137577562516933 2 104 "GO:0031347" "regulation of defense response" 0.17931079039969
0 0.513265673879171 3 27 "GO:0031348" "negative regulation of defense response" 1
0 0.000734725839967386 5 61 "GO:0031349;GO:0045089;GO:0002833" "positive regulation of response to biotic stimulus" 0.020388642059095
0 0.0562867435574979 8 81 "GO:0031396;GO:1903320;GO:1901873" "regulation of post-translational protein modification" 0.364993419563569
0 0.14026990745723 9 28 "GO:0031397;GO:1903321;GO:1901874" "negative regulation of post-translational protein modification" 0.594807450273692
0 0.164992582269532 4 54 "GO:0031398;GO:1903322;GO:1901875" "positive regulation of post-translational protein modification" 0.644598349363575
0 0.00470971050235757 2 493 "GO:0031399;GO:0001932;GO:0042325" "regulation of protein modification process" 0.086283725416978
0 0.112261502339469 2 116 "GO:0031400" "negative regulation of protein modification process" 0.528272954899197
0 0.00928982234135394 3 259 "GO:0031401;GO:0001934" "positive regulation of protein modification process" 0.136151566872215
0 0.0816034150807208 2 17 "GO:0031507" "heterochromatin formation" 0.452950601292462
0 1 5 10 "GO:0031529" "ruffle organization" 1
0 1 -1 14 "GO:0031532" "obsolete actin cytoskeleton reorganization" 1
0 0.652529829306285 3 55 "GO:0031589" "cell-substrate adhesion" 1
0 0.685104432414737 2 11 "GO:0031623" "receptor internalization" 1
0 0.322668878639639 2 56 "GO:0031638" "zymogen activation" 0.852408970083616
0 1 3 12 "GO:0031641" "regulation of myelination" 1
