,MMblack,MMgreen,MMturquoise,MMyellow,MMpurple,MMred,MMmagenta,MMpink,MMblue,MMbrown
AIPGENE22208,0.446682532891898,-0.328987290442689,-0.272364050284913,-0.472300662890879,-0.475794681065153,-0.240430633604648,-0.110789326239395,0.123467259429009,0.307148557255919,0.182154008730048
AIPGENE22209,-0.265941764352014,-0.144879882888572,-0.308145217577309,0.0436257753865078,0.150855763957641,0.348084731039253,-0.0947481848589901,0.0724477581288925,0.27345607778995,0.19589751029929
AIPGENE22210,-0.0416476731925043,0.0619257008524344,-0.176595177586538,-0.25083643658433,-0.0124164030078743,-0.119121145236339,0.00614645886760069,0.139174529808784,0.0583020465474423,0.555794159393653
AIPGENE22211,-0.175326313219083,0.165698319754458,-0.23999322515138,0.0755532608955269,0.352546544054221,0.45993868196171,-0.388903047512504,-0.232562099554222,0.161147310460034,0.121898913118022
AIPGENE22212,0.0463982243964008,0.269752007864202,-0.0161836842773656,-0.0699893443907471,0.385413794459256,0.382899924815236,-0.580607505630745,-0.557983435314016,-0.0312344927688398,0.0304376708367509
AIPGENE22213,0.144697528849408,0.10978353827361,0.552123758625724,0.192679093924924,0.107567644377544,-0.204508049201365,-0.0938838458387733,-0.460453722572856,-0.489061648444663,-0.325946438970842
AIPGENE22214,0.0284096178373828,-0.00419266733570955,0.0938923196637883,-0.126809664882987,-0.145470157118812,-0.170395275314498,0.123234988243346,0.0097807535738417,-0.144040667327581,0.158091381642978
AIPGENE22216,0.012778260116235,-0.263710804655146,-0.643359613404749,-0.156422467441751,0.0911686013880826,0.403028673951213,-0.356941591601293,0.175108326329816,0.62036014842636,0.278833311573071
AIPGENE22217,-0.14949697830766,0.186003712254244,-0.0262017938664691,0.202457653359202,0.507029137551097,0.369374095761386,-0.317513454139535,-0.277105672547448,-0.0621262993840404,-0.00214052133419517
AIPGENE22218,-0.338174183066508,-0.1993970046559,-0.00488530238134042,0.450780128213938,0.227712784585247,0.181179988459666,0.191564037649357,0.178007939170661,0.0593556980486219,-0.282737121621199
AIPGENE22219,-0.10320581595104,-0.068916909427817,0.176054246034583,0.273796956865404,0.43878489479067,0.31048803151407,-0.208239850921222,-0.333953914082949,-0.203537557673655,-0.192686910974523
AIPGENE2222,-0.223595857619935,-0.400732797171681,-0.509844316609827,-0.192995443726583,-0.248453148271366,0.0077838967241228,0.353956764137067,0.78834131822488,0.495885906680819,0.298728313000002
AIPGENE22220,-0.137962237131923,-0.108471486000271,-0.0937540650813892,0.0334126007597468,0.0246881950025125,0.0982778774701326,-0.00358232428422869,0.021212929268482,0.0921267816737476,0.0612870886063626
AIPGENE22221,-0.128888164976856,-0.287744850828953,0.00099290458962842,-0.106901691044305,-0.0191354032786635,-0.0365645321762026,0.129180668243271,0.0995802435748686,-0.0315728833460676,0.229949218950807
AIPGENE22222,0.338298426490674,0.256808809958949,-0.0739156685426718,-0.295857424917304,-0.203484742689289,-0.0366513425890451,-0.226117604990308,-0.103584986846373,0.152392677324786,-0.0243053928404029
AIPGENE22223,-0.0741533018512194,0.0831994759849914,0.437356956465124,0.364794038637748,-0.0373672232048891,-0.393617237422539,0.432164529087226,0.0512812988451542,-0.444261933735312,-0.206636541540036
AIPGENE22225,-0.252985090168586,-0.224151875258529,-0.465570302091882,-0.234599651016295,0.136241857953872,0.244956826021356,-0.157891631028327,0.156148346562317,0.290027314643133,0.74968983450831
AIPGENE22233,-0.211063693002852,0.0245252973137585,-0.46233469667698,0.00464883370700755,-0.0840237444858168,0.181638449685304,0.110458636615938,0.354136061631589,0.426718614700433,0.240416846030566
AIPGENE22234,-0.17037904411493,-0.0769298193882224,-0.359880438729251,0.0225124411582011,-0.0361105539971978,0.194118831613627,0.0547682682025173,0.340541452593983,0.403544739262595,-0.0250397750809951
AIPGENE22235,0.101040225931188,0.252387979361848,0.52427777906193,0.0679409457544793,-0.118914267583442,-0.381037445106088,0.2874080914494,-0.0247505973302216,-0.445571781971555,-0.397397805606065
AIPGENE22236,-0.0464509367398336,0.185292682350142,0.05904082924809,-0.00233505337859764,0.0688050112594444,-0.0124085934592098,0.00359755942304885,0.000833295628216893,-0.0945690330741437,0.0412378535585405
AIPGENE22237,0.421002523405088,-0.0552280166549912,0.339599589015855,-0.294203915714504,-0.401690254347595,-0.474604179678298,0.0595662355083302,-0.0748487234589461,-0.229442991243889,-0.164421248565946
AIPGENE2224,-0.0260183655446559,-0.359956210787085,-0.564350816141232,-0.358081156256329,-0.184857114630156,0.10365071395253,-0.152657754334738,0.250997937792301,0.472801475705651,0.672615842270212
AIPGENE22243,0.0952316974485287,-0.076461419765404,-0.383501243104591,-0.30241850122496,-0.148600280286857,0.0887516096460469,-0.15517919031963,0.127438541255589,0.39539463382898,0.231295515312874
AIPGENE22245,-0.163172682862522,-0.202981512420266,-0.324623078702864,-0.146690484963272,0.0338687300488847,0.126310480753554,-0.141828419541371,0.0170205898095832,0.178556919941721,0.641769216589524
AIPGENE22246,-0.0171221321397539,0.584368607401643,0.301114224895146,0.0180340612664019,-0.0146223838240755,-0.226161785496796,0.257314065223803,0.037520461541754,-0.349547221458275,-0.044952346041396
AIPGENE22247,-0.155243158691888,0.192501384476475,-0.0100049123409841,0.00221450677487921,0.128684438391374,0.166505964506217,-0.144776975376661,-0.185881844895512,-0.0981697391982124,0.269566500818205
AIPGENE22249,0.25235149151918,0.28401402596878,0.365626455105679,0.115031667863921,-0.0640020172555124,-0.276705817407636,-0.0354250343398861,-0.328718148161605,-0.344005453670119,-0.25864012725479
AIPGENE22250,-0.335054088636759,-0.0220432834647309,0.286311619322872,0.355202966707099,0.220691088454839,0.111383007018829,0.11925249200945,-0.113916145691397,-0.331013375686266,-0.16015557450462
AIPGENE22251,-0.354875593172921,0.127558759159071,0.0224637336647533,0.252544474604652,0.309660305997376,0.287002813341385,0.0453954966239432,-0.0439962607906703,-0.0662519809453614,0.0249472793511005
AIPGENE22252,-0.361492956228017,0.0351536680357967,0.301903264165852,0.43656474434846,0.325200291375866,0.0323005907099009,0.253646471242831,-0.050770284590162,-0.413260372351493,-0.0430427285566128
AIPGENE22253,0.33772037227148,-0.0207511423406019,0.0146335555849364,-0.283172946898548,-0.257334393955884,-0.123923779877362,-0.0420253201714098,0.011420864732185,0.107582280381962,-0.231122280523996
AIPGENE22255,0.121000224703093,-0.203083351309956,0.0392358350788787,0.0744187128522277,-0.134387090833136,-0.114046479456214,0.0929160342309076,0.0317582357557801,0.0458706983915781,-0.235701928673482
AIPGENE22256,0.231705511797164,-0.150193792888634,-0.479258496842744,-0.379929573826122,-0.169387354532213,0.073903146409102,-0.207928559856946,0.173219124210226,0.517900523408866,0.231151573779727
AIPGENE22257,-8.47151168882976e-05,0.689671410691701,0.556923370711294,0.201919447866319,0.154931520260745,-0.240277636506692,0.19518006212213,-0.201373357345078,-0.57007422591357,-0.271957505458455
AIPGENE2226,-0.238642659593907,-0.220735212232215,-0.20105578321694,-0.06106335640629,-0.210785100634014,-0.201824393629144,0.547976511259102,0.77494621803911,0.201565040661698,0.119765241855652
AIPGENE22262,-0.539207298096206,-0.0343818270991976,-0.0126944552621627,0.220584178072731,0.00221118738259981,-0.0931734045649201,0.723056133719401,0.772504313630543,-0.0475850046604809,0.0478992364971049
AIPGENE22264,-0.0961368124651577,-0.344953862803237,-0.383205361277013,-0.029524524588941,-0.0463907327121246,0.122070491620304,0.137344065813567,0.347709492069564,0.395139202495199,0.129115648298188
AIPGENE22265,0.429613064627637,-0.0945852549472533,0.00776280540809378,-0.219679143714693,-0.297643197852554,-0.238395315787349,-0.113739414183561,-0.139481568616552,0.0653978792452524,-0.0137461409976221
AIPGENE22267,-0.264523269984982,0.435700248919799,0.657929855342721,0.618961354870097,0.360231887007114,-0.0880707318555755,0.28493968512225,-0.198615854363062,-0.675737105505267,-0.465852765270468
AIPGENE22268,-0.175799070290653,0.368027676222894,0.735406666205892,0.647213618364865,0.35193191918909,-0.141906718766253,0.206803817134231,-0.333110272158478,-0.717609791279471,-0.542222420852101
AIPGENE22269,-0.281926092676557,0.193153318032951,-0.312173647028615,-0.0533520489506936,0.176657896717182,0.112531671827647,-0.0202757295910788,0.123816215052039,0.0924331005553789,0.699832491960298
AIPGENE2227,0.49665064239368,-0.116544879516879,-0.13499553711023,-0.356831846443428,-0.0479568086164731,0.278854603760725,-0.744637774626769,-0.613227479886192,0.195341852454584,-0.021786055960037
AIPGENE22271,-0.0512111694559254,0.20987595103616,0.501262076851894,0.118505548555774,0.254179666880089,0.0393083889288624,-0.0707872127233889,-0.355638077623487,-0.464831005338179,-0.384695976062332
AIPGENE22272,0.121289168944222,0.240320917545445,0.257501665773228,-0.000812002804094836,0.137157732122014,0.0175374976093693,-0.129494516206287,-0.254477211884481,-0.21777312863804,-0.198256857642403
AIPGENE22278,-0.416815791391394,0.307018369872326,0.0986809744166814,0.491416392642234,0.499145089512366,0.3310970801491,-0.00915694843794785,-0.157230009863386,-0.157473587163419,-0.134987694909645
AIPGENE22279,0.26521133011145,-0.0966586768671384,-0.00320167650031718,-0.179663043609069,-0.408794200486373,-0.386227496435034,0.302253470280387,0.427552149480989,0.095525767128669,-0.125432962967836
AIPGENE2228,0.215138429447174,0.117962231184414,0.318482877875589,-0.0458121292050613,-0.136945821417297,-0.266619251871434,-0.0362779801400731,-0.296298824999981,-0.262654728613371,-0.117841385349625
AIPGENE22280,-0.174968562305235,0.22704137230248,0.444655425016655,0.137032282588492,-0.257077260926512,-0.647614214677244,0.904631673941918,0.597213600240493,-0.42730918963488,-0.159568775828161
