lane,ASV1,ASV2,ASV3,ASV4,ASV5,ASV6,ASV7,ASV8,ASV9,ASV11,ASV12,ASV13,ASV15,ASV16,ASV17,ASV18,ASV19,ASV20,ASV21,ASV22,ASV23,ASV24,ASV25,ASV26,ASV27,ASV28,ASV29,ASV30,ASV31,ASV32,ASV33,ASV34,ASV35,ASV36,ASV38,ASV39,ASV40,ASV41,ASV42,ASV43,ASV44,ASV45,ASV46,ASV47,ASV48,ASV49,ASV50,ASV51,ASV52,ASV53,ASV54,ASV55,ASV56,ASV57,ASV58,ASV59,ASV61,ASV62,ASV63,ASV64,ASV65,ASV66,ASV67,ASV68,ASV69,ASV70,ASV71,ASV73,ASV74,ASV75,ASV76,ASV77,ASV78,ASV79,ASV81,ASV82,ASV83,ASV84,ASV85,ASV86,ASV87,ASV88,ASV89,ASV90,ASV91,ASV92,ASV93,ASV94,ASV95,ASV96,ASV98,ASV99,ASV100,ASV101,ASV102,ASV103,ASV104,ASV106,ASV107,ASV108,ASV109,ASV110,ASV111,ASV112,ASV113,ASV114,ASV115,ASV116,ASV117,ASV118,ASV119,ASV120,ASV122,ASV123,ASV124,ASV125,ASV127,ASV128,ASV130,ASV131,ASV132,ASV133,ASV135,ASV136,ASV137,ASV138,ASV139,ASV140,ASV141,ASV142,ASV143,ASV144,ASV145,ASV146,ASV148,ASV150,ASV151,ASV152,ASV153,ASV154,ASV155,ASV157,ASV159,ASV160,ASV161,ASV162,ASV163,ASV164,ASV165,ASV166,ASV167,ASV168,ASV170,ASV171,ASV173,ASV176,ASV179,ASV180,ASV182,ASV183,ASV184,ASV185,ASV186,ASV187,ASV188,ASV189,ASV191,ASV192,ASV193,ASV194,ASV195,ASV196,ASV198,ASV199,ASV200,ASV201,ASV202,ASV203,ASV204,ASV205,ASV207,ASV209,ASV210,ASV211,ASV213,ASV214,ASV218,ASV219,ASV220,ASV221,ASV222,ASV223,ASV224,ASV225,ASV226,ASV234,ASV235,ASV236,ASV237,ASV238,ASV239,ASV240,ASV242,ASV243,ASV244,ASV247,ASV248,ASV249,ASV250,ASV251,ASV253,ASV255,ASV256,ASV257,ASV258,ASV259,ASV260,ASV261,ASV262,ASV263,ASV264,ASV265,ASV266,ASV267,ASV268,ASV269,ASV271,ASV274,ASV275,ASV276,ASV278,ASV279,ASV280,ASV282,ASV283,ASV284,ASV285,ASV288,ASV289,ASV291,ASV293,ASV294,ASV295,ASV297,ASV299,ASV301,ASV302,ASV303,ASV304,ASV305,ASV307,ASV308,ASV309,ASV310,ASV311,ASV312,ASV313,ASV315,ASV317,ASV318,ASV320,ASV321,ASV322,ASV323,sample,gnoto,symstate,treatment,is.neg
E4,0.000890154886950329,0.185330247463059,0,0,0.051272921488339,0.083674559373331,0,0.102901904931458,0.147943742211145,0,0.0409471247997151,0.0664055545664946,0.00373865052519138,0.013530354281645,0.00801139398255296,0.000356061954780132,0.00534092932170198,0.0210076553320278,0,0.00551896029909204,0.000356061954780132,0.0194053765355172,0.00587502225387217,0.00516289834431191,0.00605305323126224,0.00747730105038277,0.0341819476588926,0.00427274345736158,0.00623108420865231,0.00605305323126224,0,0.00943564180167349,0.00249243368346092,0,0.0110379205981841,0.00373865052519138,0.000356061954780132,0.018871283603347,0,0.000890154886950329,0,0,0.00605305323126224,0.0072992700729927,0.00587502225387217,0.00267046466085099,0.000356061954780132,0.00409471247997152,0.00124621684173046,0,0.00213637172868079,0.0010681858643404,0.00373865052519138,0,0.00587502225387217,0,0.00480683638953178,0.000356061954780132,0,0,0,0.00213637172868079,0,0.00213637172868079,0.000890154886950329,0,0.000356061954780132,0.00445077443475165,0.00516289834431191,0,0.00516289834431191,0.00302652661563112,0.00356061954780132,0,0.000178030977390066,0.000712123909560264,0,0,0,0.000534092932170198,0.00391668150258145,0,0.000534092932170198,0,0,0,0.00409471247997152,0.00142424781912053,0.00124621684173046,0.00195834075129072,0,0,0,0,0,0,0,0.000178030977390066,0.00142424781912053,0.000178030977390066,0,0,0.000534092932170198,0,0.0010681858643404,0.00249243368346092,0,0,0.00124621684173046,0,0,0,0.00267046466085099,0,0,0,0,0.0010681858643404,0,0,0,0,0,0,0,0,0,0.000534092932170198,0,0.00267046466085099,0,0,0.00178030977390066,0,0,0,0,0,0,0,0.000356061954780132,0.000534092932170198,0,0,0,0,0,0.00124621684173046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00231440270607086,0.0010681858643404,0,0.000178030977390066,0,0,0,0,0,0,0.00195834075129072,0,0.000534092932170198,0,0,0.000356061954780132,0,0,0,0,0,0,0.0010681858643404,0.000534092932170198,0,0,0,0,0,0,0,0.000712123909560264,0,0,0,0,0,0,0,0,0,0,0.00124621684173046,0,0,0,0.000178030977390066,0,0,0.000178030977390066,0,0,0,0,0,0,0,0.000356061954780132,0.000712123909560264,0,0.000534092932170198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000890154886950329,0,0.000534092932170198,0,0,0,0,0,0,0,0,0.0010681858643404,0,0,0,0,0,0,0.00160227879651059,0,0,0,0,0,0,0,0.000178030977390066,RA7,recovery,apo,RA,FALSE
E5,0,0.291970802919708,0,0,0.0482463948727078,0.0516289834431191,0.0010681858643404,0.128716396653018,0.200106818586434,0.00320455759302119,0.0170909738294463,0.0500267046466085,0.000712123909560264,0.00587502225387217,0.0174470357842265,0.000890154886950329,0.00979170375645362,0.00480683638953178,0,0.00213637172868079,0,0.00338258857041125,0.00373865052519138,0.00462880541214171,0.00534092932170198,0.00498486736692184,0.0313334520206516,0.000356061954780132,0.010681858643404,0.00338258857041125,0.000712123909560264,0.00462880541214171,0.00480683638953178,0.000178030977390066,0.00427274345736158,0.00462880541214171,0.000178030977390066,0.0133523233042549,0,0.000178030977390066,0,0.000890154886950329,0.00142424781912053,0.00356061954780132,0.00213637172868079,0.00712123909560263,0,0.00534092932170198,0.000356061954780132,0,0.00213637172868079,0,0.00391668150258145,0,0.00231440270607086,0,0,0.000890154886950329,0,0,0,0.000356061954780132,0,0.00178030977390066,0,0,0,0.000890154886950329,0.00160227879651059,0,0.0010681858643404,0.000890154886950329,0.00195834075129072,0.00124621684173046,0.000890154886950329,0.00231440270607086,0,0.000178030977390066,0,0.00160227879651059,0.00195834075129072,0,0.0010681858643404,0,0.000890154886950329,0,0.00178030977390066,0,0,0,0,0,0,0,0,0,0,0.000534092932170198,0.00320455759302119,0.000178030977390066,0,0,0.000534092932170198,0,0.000712123909560264,0.000890154886950329,0,0,0.000356061954780132,0,0,0.000178030977390066,0,0,0,0,0.000178030977390066,0,0,0,0,0,0.000178030977390066,0,0,0,0,0,0,0,0,0,0,0.000534092932170198,0,0,0,0,0,0,0,0.00160227879651059,0,0,0.00124621684173046,0.000356061954780132,0,0.000178030977390066,0,0,0,0,0,0.000890154886950329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000178030977390066,0,0,0,0,0,0,0,0,0,0,0,0,0.00124621684173046,0,0,0,0,0,0,0,0,0,0,0.000356061954780132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000356061954780132,0.000178030977390066,0,0,0,0,0,0,0,0,0.000178030977390066,0,0.000712123909560264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RA8,recovery,apo,RA,FALSE
E6,0.00178030977390066,0.331849741855083,0,0,0.0272387395406801,0.0213637172868079,0,0.118212568987004,0.222004628805412,0,0.00694320811821257,0.0470001780309774,0.000534092932170198,0.00480683638953178,0.0126401993946947,0,0.00462880541214171,0.00623108420865231,0,0,0.0117500445077443,0.00569699127648211,0.00480683638953178,0.00480683638953178,0.00178030977390066,0.00480683638953178,0.0263485846537297,0.00569699127648211,0.00961367277906356,0.00124621684173046,0,0.000178030977390066,0.00142424781912053,0,0.00160227879651059,0,0,0.0468221470535873,0,0.000534092932170198,0,0,0.0010681858643404,0,0.000712123909560264,0.00694320811821257,0.00640911518604237,0.00694320811821257,0,0,0.000890154886950329,0,0.000534092932170198,0.000890154886950329,0.00249243368346092,0,0,0,0,0,0,0.00391668150258145,0,0.000534092932170198,0.00213637172868079,0,0,0.00142424781912053,0,0,0.0010681858643404,0,0.000534092932170198,0,0.000890154886950329,0.00124621684173046,0.0110379205981841,0.000178030977390066,0,0.000712123909560264,0,0,0.000356061954780132,0,0.000890154886950329,0,0,0.000534092932170198,0,0,0,0,0,0,0,0,0,0.000712123909560264,0.00534092932170198,0.000356061954780132,0,0,0.000890154886950329,0,0.000178030977390066,0.00213637172868079,0,0,0.000712123909560264,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00124621684173046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000712123909560264,0,0,0.000712123909560264,0,0,0,0,0,0,0,0,0,0,0,0,0.000178030977390066,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000890154886950329,0,0,0,0,0,0,0,0,0,0,0,0,0.000534092932170198,0,0,0,0,0.000712123909560264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RA9,recovery,apo,RA,FALSE
E7,0.00124621684173046,0.225565248353213,0,0,0.0849207762150614,0.0605305323126224,0,0.110023144027061,0.128182303720847,0,0.0265266156311198,0.0632009969734734,0.00267046466085099,0.0169129428520563,0.0067651771408225,0,0.00996973473384369,0.0153106640555457,0,0.00427274345736158,0.000890154886950329,0.0138864162364251,0.0103257966886238,0.0072992700729927,0.0083674559373331,0.00801139398255296,0.0172690048068364,0.0156667260103258,0.0072992700729927,0.010681858643404,0,0.00480683638953178,0.00462880541214171,0,0.00801139398255296,0.00961367277906356,0.000178030977390066,0.00890154886950329,0,0.000356061954780132,0,0,0.00320455759302119,0.00569699127648211,0.00640911518604237,0.00338258857041125,0.00302652661563112,0.00640911518604237,0.000178030977390066,0,0.00516289834431191,0,0.0072992700729927,0.00124621684173046,0.00409471247997152,0,0.00338258857041125,0.000712123909560264,0,0,0,0.00249243368346092,0,0.00231440270607086,0.00249243368346092,0,0,0.00445077443475165,0,0,0.00249243368346092,0.00231440270607086,0.00160227879651059,0,0.00373865052519138,0.0010681858643404,0,0.000178030977390066,0,0.00498486736692184,0.00516289834431191,0,0.000356061954780132,0,0.000890154886950329,0,0.00195834075129072,0,0,0.00231440270607086,0,0.000178030977390066,0,0,0,0,0.000712123909560264,0.0010681858643404,0.00178030977390066,0.000178030977390066,0,0,0.000890154886950329,0,0.00124621684173046,0.00160227879651059,0,0,0.00231440270607086,0,0,0,0,0,0,0,0.000356061954780132,0,0,0,0,0,0,0,0,0,0,0.000356061954780132,0,0,0,0,0.000534092932170198,0.000534092932170198,0,0,0,0,0,0,0.000356061954780132,0.000890154886950329,0,0,0.000356061954780132,0,0,0.000178030977390066,0,0,0,0,0,0,0,0,0,0,0.000178030977390066,0,0,0,0,0,0,0.000178030977390066,0.000356061954780132,0,0,0,0,0,0,0,0,0,0,0.000534092932170198,0,0,0,0,0,0,0,0,0.000178030977390066,0,0,0,0,0,0,0,0,0.000356061954780132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000534092932170198,0,0,0,0.000534092932170198,0,0,0,0,0,0,0.0010681858643404,0,0.000178030977390066,0,0,0,0,0,0,0,0,0.000178030977390066,0,0,0.000534092932170198,0,0.000178030977390066,0,0,0,0,0,0,0,0,0,0.000178030977390066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RA10,recovery,apo,RA,FALSE
E8,0.00178030977390066,0.35178921132277,0,0,0.00160227879651059,0,0,0.158447569877159,0.214349296777639,0,0,0.094712479971515,0.024212212925049,0,0.016200818942496,0,0.00979170375645362,0.00178030977390066,0,0,0,0.0067651771408225,0,0,0.00142424781912053,0,0.0288410183371907,0.00320455759302119,0.00925761082428343,0,0,0,0.00694320811821257,0,0,0,0,0.0202955314224675,0,0,0,0,0,0,0,0.00551896029909204,0.00195834075129072,0.0137083852590351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00124621684173046,0,0,0,0,0,0,0.000534092932170198,0,0,0.000712123909560264,0,0,0,0,0,0,0,0,0,0,0.00231440270607086,0,0,0,0,0,0,0,0,0,0,0.000534092932170198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00373865052519138,0,0,0.000178030977390066,0.0010681858643404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00302652661563112,0,0,0,0.0113939825529642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00267046466085099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RA11,recovery,apo,RA,FALSE
E9,0.00409471247997152,0.291614740964928,0,0,0.0185152216485669,0.016200818942496,0,0.16165212747018,0.10806480327577,0.00195834075129072,0.00409471247997152,0.123553498308706,0.00178030977390066,0.00213637172868079,0.00480683638953178,0.000534092932170198,0.0192273455581271,0.00231440270607086,0,0.0103257966886238,0,0.000534092932170198,0.00195834075129072,0.00284849563824105,0.00160227879651059,0.000890154886950329,0.0256364607441695,0.00587502225387217,0.00801139398255296,0.00124621684173046,0,0.0279508634502403,0.010681858643404,0,0.00142424781912053,0,0.00356061954780132,0.0235000890154887,0,0.0010681858643404,0,0,0.0163788499198861,0,0.000534092932170198,0.00587502225387217,0.000178030977390066,0.00569699127648211,0.00142424781912053,0,0.00160227879651059,0.00142424781912053,0,0,0,0,0.00605305323126224,0.00195834075129072,0.00178030977390066,0,0,0.000890154886950329,0,0.00534092932170198,0.000534092932170198,0,0.00267046466085099,0.000356061954780132,0.0083674559373331,0,0.000890154886950329,0.00267046466085099,0.00587502225387217,0,0.000178030977390066,0.00249243368346092,0,0,0,0,0.0010681858643404,0,0,0,0.00195834075129072,0,0,0,0,0,0.000178030977390066,0.000178030977390066,0,0,0,0,0.000890154886950329,0.00195834075129072,0.00249243368346092,0.00231440270607086,0,0,0,0,0,0.0010681858643404,0.000178030977390066,0,0.000534092932170198,0,0,0,0.00569699127648211,0,0,0,0.000890154886950329,0,0,0,0,0,0,0,0,0,0,0,0.000178030977390066,0.000356061954780132,0,0,0,0.00124621684173046,0,0,0,0,0,0,0,0.00356061954780132,0,0,0.000356061954780132,0.000534092932170198,0,0,0,0,0,0.000178030977390066,0,0,0,0,0,0,0,0,0,0,0.00195834075129072,0,0,0.00160227879651059,0,0.000534092932170198,0,0,0,0,0,0.000890154886950329,0,0,0,0.000178030977390066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000534092932170198,0,0,0.000890154886950329,0,0,0,0,0,0,0.000356061954780132,0,0,0.00124621684173046,0,0,0,0,0,0,0,0,0,0,0,0.000178030977390066,0,0,0,0.000534092932170198,0.000534092932170198,0,0,0,0,0.00142424781912053,0,0,0.0010681858643404,0.000178030977390066,0.000534092932170198,0,0,0,0.000356061954780132,0,0,0,0,0,0,0,0,0,0,0.000178030977390066,0,0,0,0,0,0,0,0,0,0,0,0,0.000178030977390066,RA12,recovery,apo,RA,FALSE
F1,0.000356061954780132,0.544596759836211,0,0.184618123553498,0.0129962613494748,0.010681858643404,0,0.0325796688623821,0.0382766601388642,0,0.00195834075129072,0.0156667260103258,0.00409471247997152,0.00302652661563112,0.00356061954780132,0,0.00996973473384369,0.00249243368346092,0,0.00694320811821257,0,0.00178030977390066,0.000178030977390066,0.00178030977390066,0.00178030977390066,0.000712123909560264,0.00373865052519138,0.00356061954780132,0.0455759302118569,0.00124621684173046,0,0.000534092932170198,0.00213637172868079,0.000712123909560264,0,0,0.00124621684173046,0.00961367277906356,0,0,0,0,0.00445077443475165,0,0.000712123909560264,0.00178030977390066,0,0.00195834075129072,0,0.000356061954780132,0,0.000356061954780132,0,0,0,0,0,0,0,0,0,0,0,0.00231440270607086,0,0,0,0,0.00391668150258145,0,0.000178030977390066,0.000890154886950329,0.00142424781912053,0,0.00160227879651059,0.000712123909560264,0.0186932526259569,0.000534092932170198,0,0,0.000356061954780132,0,0,0,0.000890154886950329,0,0.000534092932170198,0,0,0,0,0.00160227879651059,0,0.000712123909560264,0,0,0.000356061954780132,0,0.000356061954780132,0.000356061954780132,0,0,0,0,0.00124621684173046,0,0.000890154886950329,0,0,0,0,0,0,0,0,0,0.000178030977390066,0,0,0,0,0,0.000178030977390066,0,0,0,0,0,0,0,0,0,0.000712123909560264,0,0,0,0,0,0,0,0,0.000534092932170198,0,0,0,0.000890154886950329,0,0,0,0,0,0.000712123909560264,0,0,0,0.000356061954780132,0,0,0,0,0,0,0,0,0,0,0,0.000534092932170198,0,0,0,0,0,0,0,0,0,0,0,0,0.000178030977390066,0,0,0,0,0,0.000178030977390066,0,0,0,0,0,0,0,0,0.000534092932170198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000534092932170198,0,0,0,0,0,0,0,0,0,0,0,0,0.000178030977390066,0,0,0,0.000534092932170198,0.000178030977390066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PA10,plus2ab,apo,PA,FALSE
F2,0,0.434039522876981,0,0.194943920242122,0.0642691828378138,0.0583941605839416,0,0.0145985401459854,0.00872351789211323,0,0.0149546021007655,0.0195834075129072,0.00356061954780132,0.00462880541214171,0.00338258857041125,0,0.00409471247997152,0.00818942495994303,0,0.00534092932170198,0,0.00480683638953178,0.00160227879651059,0.00409471247997152,0.00498486736692184,0.0110379205981841,0.00320455759302119,0.00409471247997152,0.0375645362293039,0.00658714616343244,0,0.00195834075129072,0.00213637172868079,0,0.00445077443475165,0.00605305323126224,0,0.00142424781912053,0,0.000356061954780132,0,0,0.00142424781912053,0.00569699127648211,0.00249243368346092,0.000356061954780132,0.00142424781912053,0.000712123909560264,0.00178030977390066,0,0.00231440270607086,0.000356061954780132,0.00142424781912053,0,0,0,0,0.000534092932170198,0,0,0,0,0,0,0.00356061954780132,0,0,0.0010681858643404,0.000178030977390066,0,0.00160227879651059,0.000712123909560264,0.00356061954780132,0,0.000356061954780132,0.00142424781912053,0.0138864162364251,0.000890154886950329,0,0,0,0,0,0,0.0010681858643404,0,0.0010681858643404,0,0,0,0,0.000890154886950329,0,0,0,0,0,0.00231440270607086,0,0.000534092932170198,0,0,0,0,0.00213637172868079,0.000712123909560264,0.000712123909560264,0,0.0010681858643404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000534092932170198,0,0,0,0,0,0,0,0.000712123909560264,0,0,0,0,0,0,0,0.000356061954780132,0,0,0.000356061954780132,0,0,0,0,0,0,0.000178030977390066,0,0,0,0,0,0.00267046466085099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010681858643404,0.00178030977390066,0,0,0,0,0,0,0,0,0,0,0,0,0.000712123909560264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000534092932170198,0,0,0,0,0.000356061954780132,0,0,0,0.000178030977390066,0,0,0,0,0,0.000890154886950329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000178030977390066,0,0,0,0,0,0,0,0,0,0,0,0,0.000178030977390066,PA11,plus2ab,apo,PA,FALSE
F3,0,0.284849563824105,0,0.283069254050205,0.032401637884992,0.010681858643404,0,0.0165568808972761,0.0185152216485669,0.000178030977390066,0.0138864162364251,0.0144205091685953,0.0101477657112338,0.00569699127648211,0.000712123909560264,0,0.0163788499198861,0.00178030977390066,0,0.0115720135303543,0,0.00409471247997152,0.00391668150258145,0.00267046466085099,0.00213637172868079,0.00516289834431191,0.00623108420865231,0.0122841374399145,0.0291970802919708,0.000534092932170198,0,0.0138864162364251,0.00551896029909204,0.000178030977390066,0,0,0.0010681858643404,0.00267046466085099,0,0.00712123909560263,0,0,0.0145985401459854,0,0.00302652661563112,0.000890154886950329,0,0.0010681858643404,0.00142424781912053,0,0.000712123909560264,0.00213637172868079,0.00195834075129072,0,0,0,0.00854548691472316,0.00142424781912053,0.000890154886950329,0,0,0.00124621684173046,0,0.00231440270607086,0,0,0,0.000534092932170198,0,0,0.00213637172868079,0.00195834075129072,0.00462880541214171,0,0.00231440270607086,0,0.010859889620794,0.00605305323126224,0,0.00195834075129072,0,0,0,0,0.0010681858643404,0,0.00124621684173046,0.00124621684173046,0,0,0,0.0010681858643404,0,0,0,0,0.00124621684173046,0.000356061954780132,0,0.000890154886950329,0,0,0,0,0.000890154886950329,0.000890154886950329,0.00142424781912053,0,0.0010681858643404,0,0,0,0,0,0,0,0.000712123909560264,0,0,0,0,0,0,0,0,0,0,0,0,0.000534092932170198,0,0,0,0,0,0,0,0,0,0.000178030977390066,0,0,0,0,0,0,0,0.000712123909560264,0,0,0,0,0,0.0010681858643404,0,0,0,0.00160227879651059,0,0,0,0.0229659960833185,0.00284849563824105,0.000712123909560264,0.0224319031511483,0.000178030977390066,0,0.000356061954780132,0,0,0,0.00231440270607086,0.00178030977390066,0.00160227879651059,0,0.016200818942496,0,0.000712123909560264,0,0,0.000356061954780132,0,0,0,0,0,0.000534092932170198,0,0,0,0,0,0,0,0,0.00160227879651059,0.00142424781912053,0,0,0,0,0,0,0,0,0.000178030977390066,0,0.0010681858643404,0.00231440270607086,0,0,0,0,0,0,0.000534092932170198,0.00142424781912053,0,0,0.000178030977390066,0.000356061954780132,0.000356061954780132,0,0,0.00267046466085099,0,0,0,0,0,0,0,0,0.000178030977390066,0,0.000890154886950329,0,0,0,0,0,0,0.000890154886950329,0,0,0,0,0,0,0,0,0,0,0.000712123909560264,0,0,0,0,0,0,0,0,0.0072992700729927,0.000534092932170198,PA12,plus2ab,apo,PA,FALSE
F4,0,0.0010681858643404,0,0,0.0879473028306925,0.0781555990742389,0,0.0300872351789211,0.00356061954780132,0.00195834075129072,0.0083674559373331,0.0186932526259569,0.0867010859889621,0.00623108420865231,0.0115720135303543,0,0.0372084742745238,0.0137083852590351,0,0.0437956204379562,0,0.00907957984689336,0,0.00195834075129072,0,0,0,0.0587502225387217,0,0.00427274345736158,0,0.0646252447925939,0.0172690048068364,0,0.00801139398255296,0,0.0306213281110913,0,0,0.010681858643404,0,0,0.040413031867545,0,0.000890154886950329,0,0,0.00907957984689336,0.00818942495994303,0,0,0.00534092932170198,0.00142424781912053,0,0,0.00551896029909204,0.0153106640555457,0.010859889620794,0,0,0,0.00445077443475165,0,0.00534092932170198,0,0,0.010681858643404,0.00587502225387217,0.0167349118746662,0,0.0067651771408225,0.0103257966886238,0.0231440270607086,0,0.0010681858643404,0,0,0,0,0,0,0,0.00373865052519138,0,0,0,0,0,0,0,0,0.00284849563824105,0,0,0,0,0.0083674559373331,0,0.00765533202777283,0,0,0,0,0,0.00195834075129072,0.00284849563824105,0.013530354281645,0,0,0,0,0,0.016200818942496,0,0,0,0.00302652661563112,0.00249243368346092,0,0.00623108420865231,0,0,0,0,0,0,0,0.00569699127648211,0,0.0140644472138152,0,0,0.00462880541214171,0,0,0,0,0,0,0.00231440270607086,0.0113939825529642,0,0,0,0.00427274345736158,0,0,0,0,0,0,0,0,0.00284849563824105,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00213637172868079,0,0,0,0,0,0,0.00462880541214171,0,0,0.00587502225387217,0,0.00124621684173046,0.00391668150258145,0,0,0,0,0,0,0,0,0.0010681858643404,0,0,0,0,0,0.00373865052519138,0,0,0.00427274345736158,0,0,0,0,0,0.00605305323126224,0,0,0.00124621684173046,0,0,0,0.00320455759302119,0,0,0,0,0,0,0,0.00551896029909204,0,0,0,0,0,0.00213637172868079,0,0,0,0,0,0,0,0,0,0,0,0,0.00213637172868079,0.00267046466085099,0,0,0.0067651771408225,0,0,0,0,0,0,0,0.0072992700729927,0,0,0,0,0,0,0,0,0,0,0,0,0.00623108420865231,AA2,plus0ab,apo,AA,FALSE
F5,0.00178030977390066,0,0,0,0.0685419262951754,0.0560797578778707,0,0,0,0,0.00890154886950329,0.0307993590884814,0.0489585187822681,0.00801139398255296,0,0,0.0311554210432615,0.00872351789211323,0,0.0211856863094178,0,0,0,0.0113939825529642,0.00373865052519138,0.00961367277906356,0,0.0274167705180701,0,0.00854548691472316,0,0.115542104326153,0.0103257966886238,0,0.0067651771408225,0,0.0461100231440271,0,0,0.0103257966886238,0,0,0.0359622574327933,0,0.00801139398255296,0,0.000890154886950329,0,0.0119280754851344,0,0.0117500445077443,0.00534092932170198,0,0,0.00569699127648211,0.00658714616343244,0.062132811109133,0.00373865052519138,0.00213637172868079,0,0,0,0,0,0,0,0,0,0.0605305323126224,0,0,0.0414812177318853,0.0235000890154887,0,0,0,0,0.018871283603347,0,0,0,0,0,0,0,0,0.00658714616343244,0.00302652661563112,0,0,0,0.0110379205981841,0,0,0,0,0.00979170375645362,0.0128182303720847,0,0,0,0,0,0,0,0.00195834075129072,0.00373865052519138,0,0,0,0,0,0.024390243902439,0,0,0,0,0,0,0,0,0,0,0,0,0.00142424781912053,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00373865052519138,0,0,0,0,0,0,0,0,0,0,0,0.00623108420865231,0,0.00178030977390066,0,0.00480683638953178,0,0.00498486736692184,0,0,0,0,0.00623108420865231,0,0,0.0210076553320278,0,0.0083674559373331,0,0,0,0,0,0.00338258857041125,0.0083674559373331,0,0,0,0,0,0,0,0.00890154886950329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00373865052519138,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00516289834431191,0,0,0.000712123909560264,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00142424781912053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00391668150258145,AA3,plus0ab,apo,AA,FALSE
